SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
NOc1c(cccc1F)c1nc([nH]c1)C(=S)C=S,27/000000372,"InChI=1S/C11H8FN3OS2/c12-7-3-1-2-6(10(7)16-13)8-4-14-11(15-8)9(18)5-17/h1-5H,13H2,(H,14,15)",C11H8N3OS2F,281,0.75,4.34,3.65,2.22,-140,3.740420349068838,1
Oc1ccccc1NCc1nc(S)[nH]c(=O)c1C(=O)O,20/000000002,"InChI=1S/C12H11N3O4S/c16-8-4-2-1-3-6(8)13-5-7-9(11(18)19)10(17)15-12(20)14-7/h1-4,13,16H,5H2,(H,18,19)(H2,14,15,17,20)",C12H11N3O4S,293,0.23,4.33,4.88,21.6,0,2.8078436275592704,1
Oc1c(O)c(Cl)cc(c1)[C@H](CC#CCC(=O)O)NN,22/000000032,"InChI=1S/C12H13ClN2O4/c13-8-5-7(6-10(16)12(8)19)9(15-14)3-1-2-4-11(17)18/h5-6,9,15-16,19H,3-4,14H2,(H,17,18)/t9-/m0/s1",C12H13N2O4Cl,284,0.85,4.33,7.11,19.1,-150,3.691548394534374,1
OCC(=O)NC[C@H](c1cccc(c1)F)Br,24/000000003,"InChI=1S/C10H11BrFNO2/c11-9(5-13-10(15)6-14)7-2-1-3-8(12)4-7/h1-4,9,14H,5-6H2,(H,13,15)/t9-/m1/s1",C10H11NO2FBr,276,1.32,4.32,3.6,2.35,-150,2.847803919554421,1
OC(=O)[C@@H](COc1c(O)ccc(c1)F)c1nnc[nH]1,22/000000031,"InChI=1S/C11H10FN3O4/c12-6-1-2-8(16)9(3-6)19-4-7(11(17)18)10-13-5-14-15-10/h1-3,5,7,16H,4H2,(H,17,18)(H,13,14,15)/t7-/m0/s1",C11H10N3O4F,267,1.76,4.32,3.97,3.58,-150,3.372412682078129,1
OC(=O)c1c(F)ccc(c1)[C@H](CNC(=O)c1cocc1)O,22/000000003,"InChI=1S/C14H12FNO5/c15-11-2-1-8(5-10(11)14(19)20)12(17)6-16-13(18)9-3-4-21-7-9/h1-5,7,12,17H,6H2,(H,16,18)(H,19,20)/t12-/m0/s1",C14H12NO5F,293,0.91,4.32,1.15,3.58,-150,2.70673687702792,1
C1=Nc2c(N(=O)=O)cc(cc2CO1)NC(=O)N,12/000000033,"InChI=1S/C9H8N4O4/c10-9(14)12-6-1-5-3-17-4-11-8(5)7(2-6)13(15)16/h1-2,4H,3H2,(H3,10,12,14)",C9H8N4O4,236,-0.38,4.32,1.16,19.0,-120,3.2811150270124063,1
NOc1c(F)cc(cc1c1nc([nH]c1)COC)CC,27/000000519,"InChI=1S/C13H16FN3O2/c1-3-8-4-9(13(19-15)10(14)5-8)11-6-16-12(17-11)7-18-2/h4-6H,3,7,15H2,1-2H3,(H,16,17)",C13H16N3O2F,265,1.12,4.32,2.25,3.58,-200,3.257685808546288,1
Sc1cc(c(cc1CC#CCO)Br)NC1=NCCO1,16/000000033,"InChI=1S/C13H13BrN2O2S/c14-10-7-9(3-1-2-5-17)12(19)8-11(10)16-13-15-4-6-18-13/h7-8,17,19H,3-6H2,(H,15,16)",C13H13N2O2SBr,341,2.55,4.32,7.02,19.9,0,3.66668227685785,1
O[C@@H](COCCNN)c1ccc(c(c1)Cl)C(=O)C=C,27/000000205,"InChI=1S/C13H17ClN2O3/c1-2-12(17)10-4-3-9(7-11(10)14)13(18)8-19-6-5-16-15/h2-4,7,13,16,18H,1,5-6,8,15H2/t13-/m0/s1",C13H17N2O3Cl,284,0.87,4.31,2.26,3.72,-150,3.2153697659231657,1
OC(=O)[C@@H](N)C#Cc1c(N(=O)=O)ccc(c1F)Cl,9/000000042,"InChI=1S/C10H6ClFN2O4/c11-6-2-4-8(14(17)18)5(9(6)12)1-3-7(13)10(15)16/h2,4,7H,13H2,(H,15,16)/t7-/m0/s1",C10H6N2O4FCl,272,1.73,4.31,2.15,2.64,-150,3.626058595110946,1
NOc1c(cc(cc1F)CCC)c1nc[nH]c1,27/000000256,"InChI=1S/C12H14FN3O/c1-2-3-8-4-9(11-6-15-7-16-11)12(17-14)10(13)5-8/h4-7H,2-3,14H2,1H3,(H,15,16)",C12H14N3OF,235,1.76,4.31,4.09,3.58,-140,3.1575781203020954,1
C=CNc1cc(OC/C=C\[C@H](NC)N)ccc1N(=O)=O,29/000000008,"InChI=1S/C13H18N4O3/c1-3-16-11-9-10(6-7-12(11)17(18)19)20-8-4-5-13(14)15-2/h3-7,9,13,15-16H,1,8,14H2,2H3/b5-4-/t13-/m0/s1",C13H18N4O3,278,1.61,4.31,7.62,2.48,-170,3.6656846005765304,1
OC(=O)[C@H](C)c1ccc(c(c1)O)I,22/000000028,"InChI=1S/C9H9IO3/c1-5(9(12)13)6-2-3-7(10)8(11)4-6/h2-5,11H,1H3,(H,12,13)/t5-/m1/s1",C9H9O3I,292,2.33,4.31,2.96,3.33,-170,2.814156395588819,1
Oc1cnc(c(c1S)c1nccc(c1)Br)I,30/000000067,"InChI=1S/C10H6BrIN2OS/c11-5-1-2-13-6(3-5)8-9(16)7(15)4-14-10(8)12/h1-4,15H,(H,14,16)",C10H6N2OSBrI,409,3.47,4.31,7.2,13.5,-160,3.412498824998682,1
N(Cc1cc(cc2c1C(=O)N(C2=O)C(=O)N(=O)=O)CCCl)N,12/000000015,"InChI=1S/C12H11ClN4O5/c13-2-1-6-3-7(5-15-14)9-8(4-6)10(18)16(11(9)19)12(20)17(21)22/h3-4,15H,1-2,5,14H2",C12H11N4O5Cl,326,0.55,4.31,5.61,24.1,-40,3.3757254432363,1
Oc1c(F)cc(cc1CS[C@@H](S(=O)(=O)NO)NCO)F,1/000000118,"InChI=1S/C9H12F2N2O5S2/c10-6-1-5(8(15)7(11)2-6)3-19-9(12-4-14)20(17,18)13-16/h1-2,9,12-16H,3-4H2/t9-/m0/s1",C9H12N2O5S2F2,330,0.06,4.3,4.5,24.0,-150,3.939816834380463,1
Oc1c(cc(cc1F)F)/C=C/[C@H](CC)ON,1/000000153,"InChI=1S/C11H13F2NO2/c1-2-9(16-14)4-3-7-5-8(12)6-10(13)11(7)15/h3-6,9,15H,2,14H2,1H3/b4-3+/t9-/m0/s1",C11H13NO2F2,229,2.1,4.29,4.09,2.22,-170,3.597131689380392,1
OC(=O)[C@@H](c1ccc(c(c1)O)I)OC(=O)CC(=O)NO,22/000000045,"InChI=1S/C11H10INO7/c12-6-2-1-5(3-7(6)14)10(11(17)18)20-9(16)4-8(15)13-19/h1-3,10,14,19H,4H2,(H,13,15)(H,17,18)/t10-/m1/s1",C11H10NO7I,395,0.41,4.28,1.92,4.69,-170,3.2357817110132645,1
C(=C)CCOCc1nc(c[nH]1)c1cccc(c1ON)F,27/000000453,"InChI=1S/C14H16FN3O2/c1-2-3-7-19-9-13-17-8-12(18-13)10-5-4-6-11(15)14(10)20-16/h2,4-6,8H,1,3,7,9,16H2,(H,17,18)",C14H16N3O2F,277,1.41,4.28,2.26,3.58,-160,3.2930097225169437,1
Sc1c(c(I)ncc1O)c1cncc(c1)Cl,30/000000095,"InChI=1S/C10H6ClIN2OS/c11-6-1-5(2-13-3-6)8-9(16)7(15)4-14-10(8)12/h1-4,15H,(H,14,16)",C10H6N2OSClI,364,3.21,4.27,6.97,13.5,-160,3.2831222515721086,1
NOc1c(F)cc(cc1c1nn[nH]c1)COCCN,27/000000006,"InChI=1S/C11H14FN5O2/c12-9-4-7(6-18-2-1-13)3-8(11(9)19-14)10-5-15-17-16-10/h3-5H,1-2,6,13-14H2,(H,15,16,17)",C11H14N5O2F,267,-0.32,4.27,3.67,21.1,-120,3.410282276857851,1
ONC/C=C/c1cc(F)cc(c1O)F,1/000000008,"InChI=1S/C9H9F2NO2/c10-7-4-6(2-1-3-12-14)9(13)8(11)5-7/h1-2,4-5,12-14H,3H2/b2-1+",C9H9NO2F2,201,2.0,4.26,2.71,2.22,0,2.9852490067447697,1
OC(=O)/C=C/c1nc(n[nH]1)c1ccnc(c1F)Cl,18/000000002,"InChI=1S/C10H6ClFN4O2/c11-9-8(12)5(3-4-13-9)10-14-6(15-16-10)1-2-7(17)18/h1-4H,(H,17,18)(H,14,15,16)/b2-1+",C10H6N4O2FCl,268,1.72,4.26,5.17,22.6,-120,2.9901332721457603,1
Oc1c(cc(cc1F)F)/C=C/[C@H](CCOCC)CO,1/000000045,"InChI=1S/C14H18F2O3/c1-2-19-6-5-10(9-17)3-4-11-7-12(15)8-13(16)14(11)18/h3-4,7-8,10,17-18H,2,5-6,9H2,1H3/b4-3+/t10-/m1/s1",C14H18O3F2,272,2.35,4.26,1.03,2.22,-190,3.3710511268699115,1
ON[C@@H](CCNCN)/C=C/c1cc(F)cc(c1O)F,1/000000114,"InChI=1S/C12H17F2N3O2/c13-9-5-8(12(18)11(14)6-9)1-2-10(17-19)3-4-16-7-15/h1-2,5-6,10,16-19H,3-4,7,15H2/b2-1+/t10-/m1/s1",C12H17N3O2F2,273,1.43,4.26,5.98,2.22,-150,3.8611330795326335,1
OC(=O)/C=C/c1c(S)cc(c(c1)Br)NC(=O)N,16/000000001,"InChI=1S/C10H9BrN2O3S/c11-6-3-5(1-2-9(14)15)8(17)4-7(6)13-10(12)16/h1-4,17H,(H,14,15)(H3,12,13,16)/b2-1+",C10H9N2O3SBr,317,1.46,4.25,7.13,3.58,0,2.868165043379017,1
OC(=O)[C@@H](c1ccc(c(c1)O)I)OC(=O)CCCl,22/000000033,"InChI=1S/C11H10ClIO5/c12-4-3-9(15)18-10(11(16)17)6-1-2-7(13)8(14)5-6/h1-2,5,10,14H,3-4H2,(H,16,17)/t10-/m1/s1",C11H10O5ClI,384,2.45,4.25,0.8,4.69,-170,3.138921381526658,1
Oc1cc(c2nc([nH]c2)CCO)c(c(c1)F)ON,27/000000104,"InChI=1S/C11H12FN3O3/c12-8-4-6(17)3-7(11(8)18-13)9-5-14-10(15-9)1-2-16/h3-5,16-17H,1-2,13H2,(H,14,15)",C11H12N3O3F,253,-0.13,4.25,1.82,18.0,-140,3.4664769644534523,1
OC(=O)[C@@H](c1ccc(c(c1)O)I)Br,22/000000029,"InChI=1S/C8H6BrIO3/c9-7(8(12)13)4-1-2-5(10)6(11)3-4/h1-3,7,11H,(H,12,13)/t7-/m1/s1",C8H6O3BrI,357,2.65,4.25,3.15,2.22,-150,3.2205206489824842,1
NOc1c(cc(cc1F)CC(=O)OC)c1nc[nH]c1,27/000000097,"InChI=1S/C12H12FN3O3/c1-18-11(17)4-7-2-8(10-5-15-6-16-10)12(19-14)9(13)3-7/h2-3,5-6H,4,14H2,1H3,(H,15,16)",C12H12N3O3F,265,0.67,4.24,3.47,3.58,-140,3.12697289127488,1
Oc1cc(NC(=O)N)cc(c1O)Br,10/000000008,"InChI=1S/C7H7BrN2O3/c8-4-1-3(10-7(9)13)2-5(11)6(4)12/h1-2,11-12H,(H3,9,10,13)",C7H7N2O3Br,247,0.38,4.24,-0.36,2.22,0,2.3383813789681014,1
OC(=O)[C@@H](/C=C\COc1ccc(c(c1)NC=C)N(=O)=O)N,29/000000011,"InChI=1S/C13H15N3O5/c1-2-15-11-8-9(5-6-12(11)16(19)20)21-7-3-4-10(14)13(17)18/h2-6,8,10,15H,1,7,14H2,(H,17,18)/b4-3-/t10-/m1/s1",C13H15N3O5,293,1.0,4.24,7.48,2.48,-180,3.470951549651124,1
Oc1cnc(c(c1S)c1cscc1)I,30/000000056,"InChI=1S/C9H6INOS2/c10-9-7(5-1-2-14-4-5)8(13)6(12)3-11-9/h1-4,12H,(H,11,13)",C9H6NOS2I,335,3.19,4.23,7.22,15.7,-120,3.453845082733558,1
ONC(=O)/C(=C\c1n[nH]c(n1)CCl)/C,14/000000004,"InChI=1S/C7H9ClN4O2/c1-4(7(13)12-14)2-5-9-6(3-8)11-10-5/h2,14H,3H2,1H3,(H,12,13)(H,9,10,11)/b4-2-",C7H9N4O2Cl,216,0.12,4.22,1.86,2.22,-40,3.6743465775949726,1
OC(=O)[C@H](c1ccc(c(c1)Cl)CO)C=C,27/000000576,"InChI=1S/C11H11ClO3/c1-2-9(11(14)15)7-3-4-8(6-13)10(12)5-7/h2-5,9,13H,1,6H2,(H,14,15)/t9-/m0/s1",C11H11O3Cl,226,1.83,4.22,3.85,2.22,-150,3.1162631128001985,1
OC(=O)Cc1ccc(c(c1)Cl)c1nn[nH]c1,27/000000581,"InChI=1S/C10H8ClN3O2/c11-8-3-6(4-10(15)16)1-2-7(8)9-5-12-14-13-9/h1-3,5H,4H2,(H,15,16)(H,12,13,14)",C10H8N3O2Cl,237,2.1,4.22,4.27,3.58,-120,2.732028475348333,1
NOc1c(cccc1F)c1nc([nH]c1CC)C=S,27/000000285,"InChI=1S/C12H12FN3OS/c1-2-9-11(16-10(6-18)15-9)7-4-3-5-8(13)12(7)17-14/h3-6H,2,14H2,1H3,(H,15,16)",C12H12N3OSF,265,1.37,4.22,5.54,2.22,-140,3.4294135798380676,1
Sc1c(c(I)ncc1O)c1noc(c1)C(=O)CC,30/000000092,"InChI=1S/C11H9IN2O3S/c1-2-6(15)8-3-5(14-17-8)9-10(18)7(16)4-13-11(9)12/h3-4,16H,2H2,1H3,(H,13,18)",C11H9N2O3SI,376,2.59,4.21,6.76,19.8,-140,3.485494232899293,1
OC(=O)[C@H](c1ccc(c(c1)Cl)CN)C=C,27/000000539,"InChI=1S/C11H12ClNO2/c1-2-9(11(14)15)7-3-4-8(6-13)10(12)5-7/h2-5,9H,1,6,13H2,(H,14,15)/t9-/m0/s1",C11H12NO2Cl,225,1.77,4.21,3.84,2.22,-150,3.137063497415582,1
Sc1c(ONC(=O)C/C=C/CC)c(I)ncc1O,30/000000036,"InChI=1S/C11H13IN2O3S/c1-2-3-4-5-8(16)14-17-9-10(18)7(15)6-13-11(9)12/h3-4,6,15H,2,5H2,1H3,(H,13,18)(H,14,16)/b4-3+",C11H13N2O3SI,380,2.31,4.21,7.68,17.8,-20,3.869595017828649,1
OC(=O)[C@@H](c1ccc(c(c1)O)I)C=S,22/000000034,"InChI=1S/C9H7IO3S/c10-7-2-1-5(3-8(7)11)6(4-14)9(12)13/h1-4,6,11H,(H,12,13)/t6-/m1/s1",C9H7O3SI,322,2.12,4.2,3.67,3.33,-150,3.671641037068878,1
Oc1c(cc(cc1F)F)/C=C/[C@H](CONCC)CO,1/000000154,"InChI=1S/C13H17F2NO3/c1-2-16-19-8-9(7-17)3-4-10-5-11(14)6-12(15)13(10)18/h3-6,9,16-18H,2,7-8H2,1H3/b4-3+/t9-/m0/s1",C13H17NO3F2,273,2.34,4.2,2.04,2.22,-190,3.797067990775238,1
N(Cc1cc(Br)cc2c1C(=O)N(C2=O)C(=O)N(=O)=O)N,12/000000018,"InChI=1S/C10H7BrN4O5/c11-5-1-4(3-13-12)7-6(2-5)8(16)14(9(7)17)10(18)15(19)20/h1-2,13H,3,12H2",C10H7N4O5Br,343,0.53,4.2,5.95,5.09,-40,3.3159825588166916,1
NOc1c(cc(cc1F)c1ccccc1)/C=C/c1nn[nH]n1,27/000000513,"InChI=1S/C15H12FN5O/c16-13-9-12(10-4-2-1-3-5-10)8-11(15(13)22-17)6-7-14-18-20-21-19-14/h1-9H,17H2,(H,18,19,20,21)/b7-6+",C15H12N5OF,297,3.32,4.2,2.52,23.1,-160,2.7957529244944492,1
O=C1OC[C@H](C(=C1)C#Cc1ccc(cc1)N)C(=O)O,11/000000001,"InChI=1S/C14H11NO4/c15-11-5-2-9(3-6-11)1-4-10-7-13(16)19-8-12(10)14(17)18/h2-3,5-7,12H,8,15H2,(H,17,18)/t12-/m1/s1",C14H10NO4,256,0.6,4.19,1.94,19.6,-150,3.461291927361147,1
Oc1ccc(c(c1c1nc(sc1)NCCC=C)Br)NC(=O)N,12/000000027,"InChI=1S/C14H15BrN4O2S/c1-2-3-6-17-14-19-9(7-22-14)11-10(20)5-4-8(12(11)15)18-13(16)21/h2,4-5,7,20H,1,3,6H2,(H,17,19)(H3,16,18,21)",C14H15N4O2SBr,383,2.05,4.19,3.06,3.58,-140,2.8912315539080673,1
C1=C(C#Cc2ccc(c(c2)C(=O)O)N)[C@@H](COC1=O)C(=O)O,11/000000005,"InChI=1S/C15H11NO6/c16-12-4-2-8(5-10(12)14(18)19)1-3-9-6-13(17)22-7-11(9)15(20)21/h2,4-6,11H,7,16H2,(H,18,19)(H,20,21)/t11-/m1/s1",C15H9NO6,299,-0.23,4.19,3.99,23.6,-150,3.515610274259962,1
NOc1c(cccc1F)c1nc([nH]c1C=C)C=S,27/000000508,"InChI=1S/C12H10FN3OS/c1-2-9-11(16-10(6-18)15-9)7-4-3-5-8(13)12(7)17-14/h2-6H,1,14H2,(H,15,16)",C12H10N3OSF,263,1.41,4.19,4.62,2.22,-140,3.7146803490688374,1
Oc1c(cc(cc1F)F)/C=C/[C@H](CN)CO,1/000000032,"InChI=1S/C11H13F2NO2/c12-9-3-8(11(16)10(13)4-9)2-1-7(5-14)6-15/h1-4,7,15-16H,5-6,14H2/b2-1+/t7-/m1/s1",C11H13NO2F2,229,0.98,4.19,3.87,2.22,-150,3.516366751992198,1
Oc1ccc(c(c1n1cn[nH]c1=O)Br)NC(=O)N,12/000000009,"InChI=1S/C9H8BrN5O3/c10-6-4(13-8(11)17)1-2-5(16)7(6)15-3-12-14-9(15)18/h1-3,16H,(H,14,18)(H3,11,13,17)",C9H8N5O3Br,314,0.31,4.19,1.16,19.6,-160,3.0435221763843794,1
Sc1c(/C=C/C=C/CCOC(=O)C)cc(c(c1)CCS)Br,16/000000013,"InChI=1S/C16H19BrO2S2/c1-12(18)19-8-5-3-2-4-6-14-10-15(17)13(7-9-20)11-16(14)21/h2-4,6,10-11,20-21H,5,7-9H2,1H3/b3-2+,6-4+",C16H19O2S2Br,387,4.89,4.19,7.22,5.09,-53,3.3980982623419838,1
Oc1cnc(c(c1C=C)C#CC(=O)OCc1[nH]ccc1)I,30/000000041,"InChI=1S/C15H11IN2O3/c1-2-11-12(15(16)18-8-13(11)19)5-6-14(20)21-9-10-4-3-7-17-10/h2-4,7-8,17,19H,1,9H2",C15H11N2O3I,394,3.15,4.19,8.13,22.9,0,3.744282212348727,1
OC(=O)C[C@H](c1ccc(c(c1)O)I)C(=O)O,22/000000038,"InChI=1S/C10H9IO5/c11-7-2-1-5(3-8(7)12)6(10(15)16)4-9(13)14/h1-3,6,12H,4H2,(H,13,14)(H,15,16)/t6-/m1/s1",C10H9O5I,336,1.44,4.19,2.54,3.58,-150,2.8964504473665915,1
Oc1c(cc(cc1F)F)/C=C/[C@@H](CO)S,1/000000095,"InChI=1S/C10H10F2O2S/c11-7-3-6(1-2-8(15)5-13)10(14)9(12)4-7/h1-4,8,13-15H,5H2/b2-1+/t8-/m0/s1",C10H10O2SF2,232,2.07,4.18,3.26,2.22,-150,3.713316189723276,1
Oc1cc(c2nc[nH]c2)c(c(c1)F)ON,27/000000044,"InChI=1S/C9H8FN3O2/c10-7-2-5(14)1-6(9(7)15-11)8-3-12-4-13-8/h1-4,14H,11H2,(H,12,13)",C9H8N3O2F,209,0.52,4.18,2.66,15.6,-120,3.394310041880839,1
OC(=O)/C(=C/c1ccc(cc1O)[C@@H](NCC)C=C)/C(=O)O,26/000000001,"InChI=1S/C15H17NO5/c1-3-12(16-4-2)9-5-6-10(13(17)8-9)7-11(14(18)19)15(20)21/h3,5-8,12,16-17H,1,4H2,2H3,(H,18,19)(H,20,21)/t12-/m0/s1",C15H16NO5,290,1.01,4.18,8.29,5.09,-200,3.4680192188240557,1
OCc1cc2ncoc2c(c1N(=O)=O)O,27/000000062,"InChI=1S/C8H6N2O5/c11-2-4-1-5-8(15-3-9-5)7(12)6(4)10(13)14/h1,3,11-12H,2H2",C8H6N2O5,210,-0.12,4.18,1.08,15.8,-40,3.2416584471341228,1
OCNCc1occ(n1)c1c(N=O)ccc(c1F)Cl,9/000000043,"InChI=1S/C11H9ClFN3O3/c12-6-1-2-7(16-18)10(11(6)13)8-4-19-9(15-8)3-14-5-17/h1-2,4,14,17H,3,5H2",C11H9N3O3FCl,285,1.39,4.18,1.85,2.35,-160,3.3507084500557216,1
Oc1ccc(c(c1c1ncncc1)Br)NC(=O)N,12/000000005,"InChI=1S/C11H9BrN4O2/c12-10-7(16-11(13)18)1-2-8(17)9(10)6-3-4-14-5-15-6/h1-5,17H,(H3,13,16,18)",C11H9N4O2Br,309,0.53,4.17,1.06,14.9,-180,2.6253341952226847,1
ON(c1ccc(cc1F)C[C@@H](C)c1nncs1)C(=O)NC=C,27/000000592,"InChI=1S/C14H15FN4O2S/c1-3-16-14(20)19(21)12-5-4-10(7-11(12)15)6-9(2)13-18-17-8-22-13/h3-5,7-9,21H,1,6H2,2H3,(H,16,20)/t9-/m1/s1",C14H15N4O2SF,322,2.49,4.17,5.62,3.58,-170,3.8218526576143113,1
OC/C=C\C=C\c1ccc(c(c1[C@H](C)O)Br)F,24/000000009,"InChI=1S/C13H14BrFO2/c1-9(17)12-10(5-3-2-4-8-16)6-7-11(15)13(12)14/h2-7,9,16-17H,8H2,1H3/b4-2-,5-3+/t9-/m0/s1",C13H14O2FBr,301,2.76,4.17,6.6,2.48,-170,3.554139886873627,1
Sc1ccc(cc1[C@H](Cc1ccc(c(c1)N(=O)=O)O)O)F,26/000000016,"InChI=1S/C14H12FNO4S/c15-9-2-4-14(21)10(7-9)13(18)6-8-1-3-12(17)11(5-8)16(19)20/h1-5,7,13,17-18,21H,6H2/t13-/m0/s1",C14H12NO4SF,309,3.21,4.17,4.42,3.58,-150,2.9923143026875607,1
Oc1c(O)c(Br)cc(c1)/C=C/N(=O)=O,10/000000006,"InChI=1S/C8H6BrNO4/c9-6-3-5(1-2-10(13)14)4-7(11)8(6)12/h1-4,11-12H/b2-1+",C8H6NO4Br,260,2.17,4.17,-0.17,2.35,-60,2.7831629141744667,1
NOc1ccc(cc1F)CO[C@@H](CN)c1cccc(c1)CF,27/000000357,"InChI=1S/C16H18F2N2O2/c17-8-11-2-1-3-13(6-11)16(9-19)21-10-12-4-5-15(22-20)14(18)7-12/h1-7,16H,8-10,19-20H2/t16-/m0/s1",C16H18N2O2F2,308,1.79,4.17,4.43,3.98,-150,3.0972768003145514,1
Sc1ccc(cc1Cl)[C@H](COCCNN)O,27/000000058,"InChI=1S/C10H15ClN2O2S/c11-8-5-7(1-2-10(8)16)9(14)6-15-4-3-13-12/h1-2,5,9,13-14,16H,3-4,6,12H2/t9-/m0/s1",C10H15N2O2SCl,262,1.12,4.16,2.0,3.72,-150,3.4335833644495084,1
OC(=O)Cc1ccc(cc1Cl)[C@H](C=C)C(=O)O,27/000000580,"InChI=1S/C12H11ClO4/c1-2-9(12(16)17)7-3-4-8(6-11(14)15)10(13)5-7/h2-5,9H,1,6H2,(H,14,15)(H,16,17)/t9-/m0/s1",C12H11O4Cl,254,2.07,4.16,4.58,3.58,-150,2.996086575836838,1
Sc1nnc(o1)c1snnc1CN,12/000000038,"InChI=1S/C5H5N5OS2/c6-1-2-3(13-10-7-2)4-8-9-5(12)11-4/h1,6H2,(H,9,12)",C5H5N5OS2,215,1.78,4.16,2.32,23.0,-80,3.593225612794689,1
SCc1cc2C(=O)N(C(=O)c2c(c1)CNN)C(=O)N(=O)=O,12/000000019,"InChI=1S/C11H10N4O5S/c12-13-3-6-1-5(4-21)2-7-8(6)10(17)14(9(7)16)11(18)15(19)20/h1-2,13,21H,3-4,12H2",C11H10N4O5S,310,0.1,4.16,6.49,24.3,-40,3.5511386753772243,1
c1c(OC/C=C\CN)cc(c(c1)N(=O)=O)NS(=O)=O,29/000000003,"InChI=1S/C10H13N3O5S/c11-5-1-2-6-18-8-3-4-10(13(14)15)9(7-8)12-19(16)17/h1-4,7,19H,5-6,11H2,(H,12,16,17)/b2-1-",C10H13N3O5S,287,0.1,4.16,4.89,20.5,0,3.3711613695600207,1
OCCOc1cc(F)c(c(c1)c1nc[nH]c1)ON,27/000000116,"InChI=1S/C11H12FN3O3/c12-9-4-7(17-2-1-16)3-8(11(9)18-13)10-5-14-6-15-10/h3-6,16H,1-2,13H2,(H,14,15)",C11H12N3O3F,253,0.13,4.16,2.34,18.0,-120,3.1725882766706466,1
C#CCOc1c(N)cc(c(c1)N[C@H](N)N)N(=O)=O,29/000000013,"InChI=1S/C10H13N5O3/c1-2-3-18-9-5-7(14-10(12)13)8(15(16)17)4-6(9)11/h1,4-5,10,14H,3,11-13H2",C10H11N5O3,249,-0.01,4.15,5.01,20.3,0,3.003761579838068,1
O=C(Nc1cc(OC)ccc1N(=O)=O)N,29/000000014,"InChI=1S/C8H9N3O4/c1-15-5-2-3-7(11(13)14)6(4-5)10-8(9)12/h2-4H,1H3,(H3,9,10,12)",C8H9N3O4,211,0.21,4.15,4.27,2.22,-20,1.9338846572654553,1
Sc1c(O)cnc(c1C/C=C/C)I,30/000000037,"InChI=1S/C9H10INOS/c1-2-3-4-6-8(13)7(12)5-11-9(6)10/h2-3,5,12H,4H2,1H3,(H,11,13)/b3-2+",C9H10NOSI,307,2.87,4.15,6.54,11.8,-20,3.8361953544044294,1
c1cc(c2nnc(o2)CNC(=C)c2n[nH]cc2)ccc1C[NH3+],26/000000013,"InChI=1S/C15H16N6O/c1-10(13-6-7-18-19-13)17-9-14-20-21-15(22-14)12-4-2-11(8-16)3-5-12/h2-7,17H,1,8-9,16H2,(H,18,19)/p+1",C15H17N6O,297,2.91,4.15,2.71,25.0,-120,3.4846423475713735,1
OC(=O)CC(=O)Oc1cc(Br)c(cc1S)S,16/000000022,"InChI=1S/C9H7BrO4S2/c10-4-1-5(7(16)2-6(4)15)14-9(13)3-8(11)12/h1-2,15-16H,3H2,(H,11,12)",C9H7O4S2Br,323,2.56,4.15,7.06,2.22,0,3.243218805018662,1
Oc1c(Cl)c(ncc1O)[C@@H](CF)N,1/000000143,"InChI=1S/C7H8ClFN2O2/c8-5-6(3(10)1-9)11-2-4(12)7(5)13/h2-3,12H,1,10H2,(H,11,13)/t3-/m1/s1",C7H8N2O2FCl,206,0.52,4.14,2.61,2.47,-150,3.870499834502846,1
NOc1c(cccc1F)c1nc([nH]c1)C=S,27/000000227,"InChI=1S/C10H8FN3OS/c11-7-3-1-2-6(10(7)15-12)8-4-13-9(5-16)14-8/h1-5H,12H2,(H,13,14)",C10H8N3OSF,237,0.88,4.14,3.26,2.22,-120,3.5784838599637165,1
NOc1c(F)cccc1c1nc[nH]c1,27/000000067,"InChI=1S/C9H8FN3O/c10-7-3-1-2-6(9(7)14-11)8-4-12-5-13-8/h1-5H,11H2,(H,12,13)",C9H8N3OF,193,0.92,4.14,3.23,2.22,-120,3.123803277999831,1
C(=C)Cc1cc(c(c(c1)F)ON)/C=C/c1nn[nH]n1,27/000000447,"InChI=1S/C12H12FN5O/c1-2-3-8-6-9(12(19-14)10(13)7-8)4-5-11-15-17-18-16-11/h2,4-7H,1,3,14H2,(H,15,16,17,18)/b5-4+",C12H12N5OF,261,2.04,4.13,0.61,3.58,0,3.345536123011696,1
Oc1c(F)ccc(c1)C[C@@H](CCSCn1cnnc1)S,15/000000001,"InChI=1S/C13H16FN3OS2/c14-12-2-1-10(6-13(12)18)5-11(19)3-4-20-9-17-7-15-16-8-17/h1-2,6-8,11,18-19H,3-5,9H2/t11-/m1/s1",C13H16N3OS2F,313,4.49,4.13,6.81,3.58,-150,3.8723184614524966,1
Oc1cnc(c(c1CS)c1ccn(c1)CCl)I,30/000000069,"InChI=1S/C11H10ClIN2OS/c12-6-15-2-1-7(4-15)10-8(5-17)9(16)3-14-11(10)13/h1-4,16-17H,5-6H2",C11H10N2OSClI,380,3.26,4.12,8.4,17.5,-120,3.804794241415024,1
