SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
SCS(=O)(=O)CCc1cc(F)c(c(c1)c1nc[nH]c1)ON;27/000000156;InChI=1S/C12H14FN3O3S2/c13-10-4-8(1-2-21(17,18)7-20)3-9(12(10)19-14)11-5-15-6-16-11/h3-6,20H,1-2,7,14H2,(H,15,16);C12H14N3O3S2F;331;1.04;5.01;5.48;3.58;-120
NOc1c(F)cc(cc1c1nc([nH]c1)CC#CC)OCC=C;27/000000277;InChI=1S/C16H16FN3O2/c1-3-5-6-15-19-10-14(20-15)12-8-11(21-7-4-2)9-13(17)16(12)22-18/h4,8-10H,2,6-7,18H2,1H3,(H,19,20);C16H16N3O2F;301;2.16;4.92;1.60;23.60;-140
C#CCc1c(nc([nH]1)CC(=O)O)c1cccc(c1ON)F;27/000000351;InChI=1S/C14H12FN3O3/c1-2-4-10-13(18-11(17-10)7-12(19)20)8-5-3-6-9(15)14(8)21-16/h1,3,5-6H,4,7,16H2,(H,17,18)(H,19,20);C14H12N3O3F;289;0.68;4.53;5.10;3.85;-120
NOc1c(F)cc(cc1c1nc([nH]c1)C(=O)NC)CCc1cnoc1;27/000000274;InChI=1S/C16H16FN5O3/c1-19-16(23)15-20-7-13(22-15)11-4-9(5-12(17)14(11)25-18)2-3-10-6-21-24-8-10/h4-8H,2-3,18H2,1H3,(H,19,23)(H,20,22);C16H16N5O3F;345;0.90;5.61;3.62;3.58;-160
OCc1nc(c[nH]1)c1cccc(c1ON)F;27/000000075;InChI=1S/C10H10FN3O2/c11-7-3-1-2-6(10(7)16-12)8-4-13-9(5-15)14-8/h1-4,15H,5,12H2,(H,13,14);C10H10N3O2F;223;0.12;4.23;2.80;2.22;-120
NOc1c(F)cc(cc1c1nc([nH]c1)CC)C=S;27/000000411;InChI=1S/C12H12FN3OS/c1-2-11-15-5-10(16-11)8-3-7(6-18)4-9(13)12(8)17-14/h3-6H,2,14H2,1H3,(H,15,16);C12H12N3OSF;265;1.36;4.15;0.93;19.90;-140
C(=C)CCc1cc(F)c(c(c1)c1nc([nH]c1)C(=O)NC)ON;27/000000499;InChI=1S/C15H17FN4O2/c1-3-4-5-9-6-10(13(22-17)11(16)7-9)12-8-19-14(20-12)15(21)18-2/h3,6-8H,1,4-5,17H2,2H3,(H,18,21)(H,19,20);C15H17N4O2F;304;1.17;5.58;3.24;3.58;-140
OC(=O)Cc1nc(c[nH]1)c1cccc(c1ON)F;27/000000171;InChI=1S/C11H10FN3O3/c12-7-3-1-2-6(11(7)18-13)8-5-14-9(15-8)4-10(16)17/h1-3,5H,4,13H2,(H,14,15)(H,16,17);C11H10N3O3F;251;0.36;4.30;2.58;2.22;-120
OCc1nc(c[nH]1)c1cccc(c1ON)F;27/000000053;InChI=1S/C10H10FN3O2/c11-7-3-1-2-6(10(7)16-12)8-4-13-9(5-15)14-8/h1-4,15H,5,12H2,(H,13,14);C10H10N3O2F;223;0.12;4.21;3.13;2.22;-120
SCS(=O)(=O)CCc1cc(F)c(c(c1)c1nc[nH]c1)ON;27/000000154;InChI=1S/C12H14FN3O3S2/c13-10-4-8(1-2-21(17,18)7-20)3-9(12(10)19-14)11-5-15-6-16-11/h3-6,20H,1-2,7,14H2,(H,15,16);C12H14N3O3S2F;331;1.04;5.18;4.89;3.58;-120
OC(=O)Cc1nc(c[nH]1)c1cccc(c1ON)F;27/000000168;InChI=1S/C11H10FN3O3/c12-7-3-1-2-6(11(7)18-13)8-5-14-9(15-8)4-10(16)17/h1-3,5H,4,13H2,(H,14,15)(H,16,17);C11H10N3O3F;251;0.36;4.23;2.53;2.22;-180
N=c1sc(n[nH]1)[C@@H](Cc1ccc(c(c1)F)ON)[NH3+];27/000000139;InChI=1S/C10H12FN5OS/c11-6-3-5(1-2-8(6)17-14)4-7(12)9-15-16-10(13)18-9/h1-3,7H,4,12,14H2,(H2,13,16)/p+1/t7-/m1/s1;C10H13N5OSF;270;0.63;4.03;4.89;2.35;-150
Oc1ccnn1CCc1cc(c(c(c1)F)ON)c1nc([nH]c1)C(=O)NC;27/000000363;InChI=1S/C16H17FN6O3/c1-19-16(25)15-20-8-12(22-15)10-6-9(7-11(17)14(10)26-18)3-5-23-13(24)2-4-21-23/h2,4,6-8,24H,3,5,18H2,1H3,(H,19,25)(H,20,22);C16H17N6O3F;360;0.87;5.86;5.25;3.58;-140
NOc1c(cccc1F)c1nc([nH]c1)C(=O)NC;27/000000253;InChI=1S/C11H11FN4O2/c1-14-11(17)10-15-5-8(16-10)6-3-2-4-7(12)9(6)18-13/h2-5H,13H2,1H3,(H,14,17)(H,15,16);C11H11N4O2F;250;0.34;4.80;1.81;2.22;-160
SCS(=O)(=O)CCc1cc(F)c(c(c1)c1nc[nH]c1)ON;27/000000231;InChI=1S/C12H14FN3O3S2/c13-10-4-8(1-2-21(17,18)7-20)3-9(12(10)19-14)11-5-15-6-16-11/h3-6,20H,1-2,7,14H2,(H,15,16);C12H14N3O3S2F;331;1.04;5.18;4.89;3.58;-120
ON(c1ccc(cc1F)C[C@@H](C)c1nncs1)C(=O)NC=C;27/000000593;InChI=1S/C14H15FN4O2S/c1-3-16-14(20)19(21)12-5-4-10(7-11(12)15)6-9(2)13-18-17-8-22-13/h3-5,7-9,21H,1,6H2,2H3,(H,16,20)/t9-/m1/s1;C14H15N4O2SF;322;2.49;4.11;5.43;3.58;-170
OCc1nc(c[nH]1)c1cccc(c1ON)F;27/000000079;InChI=1S/C10H10FN3O2/c11-7-3-1-2-6(10(7)16-12)8-4-13-9(5-15)14-8/h1-4,15H,5,12H2,(H,13,14);C10H10N3O2F;223;0.12;4.96;1.93;2.22;-120
N=c1sc(c[nH]1)[C@@H](CC#Cc1nccc(c1)I)O;27/000000206;InChI=1S/C12H10IN3OS/c13-8-4-5-15-9(6-8)2-1-3-10(17)11-7-16-12(14)18-11/h4-7,10,17H,3H2,(H2,14,16)/t10-/m1/s1;C12H10N3OSI;371;2.59;4.49;5.19;3.58;-150
O[C@@H](COCCNN)c1ccc(c(c1)Cl)C(=O)C=C;27/000000205;InChI=1S/C13H17ClN2O3/c1-2-12(17)10-4-3-9(7-11(10)14)13(18)8-19-6-5-16-15/h2-4,7,13,16,18H,1,5-6,8,15H2/t13-/m0/s1;C13H17N2O3Cl;284;0.87;4.31;2.26;3.72;-150
NOc1c(F)cc(cc1c1[nH]c(=[NH2])[nH]c1)CC[NH3+];27/000000117;InChI=1S/C11H15FN5O/c12-8-4-6(1-2-13)3-7(10(8)18-15)9-5-16-11(14)17-9/h3-5,16-17H,1-2,13-15H2/p+1;C11H15N5OF;252;-0.37;4.40;2.95;3.58;-120
NOc1c(F)cc(cc1c1nc([nH]c1)CC=C)C=S;27/000000509;InChI=1S/C13H12FN3OS/c1-2-3-12-16-6-11(17-12)9-4-8(7-19)5-10(14)13(9)18-15/h2,4-7H,1,3,15H2,(H,16,17);C13H12N3OSF;277;1.54;4.24;1.23;21.50;-120
Sc1ccc(cc1Cl)[C@H](COCCNN)O;27/000000058;InChI=1S/C10H15ClN2O2S/c11-8-5-7(1-2-10(8)16)9(14)6-15-4-3-13-12/h1-2,5,9,13-14,16H,3-4,6,12H2/t9-/m0/s1;C10H15N2O2SCl;262;1.12;4.16;2.00;3.72;-150
OCc1nc(c[nH]1)c1c(ON)c(F)cc(c1)CC;27/000000479;InChI=1S/C12H14FN3O2/c1-2-7-3-8(12(18-14)9(13)4-7)10-5-15-11(6-17)16-10/h3-5,17H,2,6,14H2,1H3,(H,15,16);C12H14N3O2F;251;0.60;4.55;1.64;3.58;-140
NOc1c(cccc1F)c1nc([nH]c1)C(=S)CC;27/000000306;InChI=1S/C12H12FN3OS/c1-2-10(18)12-15-6-9(16-12)7-4-3-5-8(13)11(7)17-14/h3-6H,2,14H2,1H3,(H,15,16);C12H12N3OSF;265;1.28;4.18;2.60;2.22;-180
NOc1c(F)cc(cc1c1nc[nH]c1)CC(=O)/C=C\C=C/C;27/000000450;InChI=1S/C16H16FN3O2/c1-2-3-4-5-12(21)6-11-7-13(15-9-19-10-20-15)16(22-18)14(17)8-11/h2-5,7-10H,6,18H2,1H3,(H,19,20)/b3-2-,5-4-;C16H16N3O2F;301;1.45;4.90;4.89;3.58;-140
N=c1sc(cn1C)[C@@H](CC#Cc1nccc(c1)I)O;27/000000541;InChI=1S/C13H12IN3OS/c1-17-8-12(19-13(17)15)11(18)4-2-3-10-7-9(14)5-6-16-10/h5-8,11,15,18H,4H2,1H3/b15-13+/t11-/m1/s1;C13H12N3OSI;385;2.90;4.72;4.74;3.58;-170
SCCCc1cc(/C=C/C2CNNC2)c(c(c1)F)ON;27/000000427;InChI=1S/C14H20FN3OS/c15-13-7-10(2-1-5-20)6-12(14(13)19-16)4-3-11-8-17-18-9-11/h3-4,6-7,11,17-18,20H,1-2,5,8-9,16H2/b4-3+;C14H20N3OSF;297;2.50;4.03;0.94;3.58;-150
N=c1sc(n[nH]1)[C@@H](Cc1ccc(c(c1)F)ON)[NH3+];27/000000257;InChI=1S/C10H12FN5OS/c11-6-3-5(1-2-8(6)17-14)4-7(12)9-15-16-10(13)18-9/h1-3,7H,4,12,14H2,(H2,13,16)/p+1/t7-/m1/s1;C10H13N5OSF;270;0.63;4.05;5.31;2.35;-150
SCS(=O)(=O)CCc1cc(c(c(c1)F)ON)c1nc([nH]c1)COC;27/000000338;InChI=1S/C14H18FN3O4S2/c1-21-7-13-17-6-12(18-13)10-4-9(2-3-24(19,20)8-23)5-11(15)14(10)22-16/h4-6,23H,2-3,7-8,16H2,1H3,(H,17,18);C14H18N3O4S2F;375;0.76;5.06;4.69;3.58;-180
OC(=O)Cc1nc(c[nH]1)c1c(ON)c(F)cc(c1)CCS(=O)(=O)C;27/000000127;InChI=1S/C14H16FN3O5S/c1-24(21,22)3-2-8-4-9(14(23-16)10(15)5-8)11-7-17-12(18-11)6-13(19)20/h4-5,7H,2-3,6,16H2,1H3,(H,17,18)(H,19,20);C14H16N3O5SF;357;0.23;5.04;3.29;3.58;-200
NOc1c(cccc1F)c1nc([nH]c1)C(=C)/C=C/CC;27/000000439;InChI=1S/C15H16FN3O/c1-3-4-6-10(2)15-18-9-13(19-15)11-7-5-8-12(16)14(11)20-17/h4-9H,2-3,17H2,1H3,(H,18,19)/b6-4+;C15H16N3OF;273;2.45;4.98;0.90;3.58;-160
NOc1c(F)cc(cc1c1nc([nH]c1)C(=O)NC)CCc1cnoc1;27/000000272;InChI=1S/C16H16FN5O3/c1-19-16(23)15-20-7-13(22-15)11-4-9(5-12(17)14(11)25-18)2-3-10-6-21-24-8-10/h4-8H,2-3,18H2,1H3,(H,19,23)(H,20,22);C16H16N5O3F;345;0.90;5.35;3.50;3.58;-160
NOc1c(F)cccc1c1nc([nH]c1)C(=O)N;27/000000080;InChI=1S/C10H9FN4O2/c11-6-3-1-2-5(8(6)17-13)7-4-14-10(15-7)9(12)16/h1-4H,13H2,(H2,12,16)(H,14,15);C10H9N4O2F;236;-0.18;4.85;2.12;2.22;-120
N=c1sc(c[nH]1)[C@@H](CC#Cc1nccc(c1)I)O;27/000000207;InChI=1S/C12H10IN3OS/c13-8-4-5-15-9(6-8)2-1-3-10(17)11-7-16-12(14)18-11/h4-7,10,17H,3H2,(H2,14,16)/t10-/m1/s1;C12H10N3OSI;371;2.59;4.49;4.32;3.58;-150
OCc1cc(F)c(c(c1)c1nc([nH]c1)CC(=O)OC)ON;27/000000327;InChI=1S/C13H14FN3O4/c1-20-12(19)4-11-16-5-10(17-11)8-2-7(6-18)3-9(14)13(8)21-15/h2-3,5,18H,4,6,15H2,1H3,(H,16,17);C13H14N3O4F;295;-0.13;4.30;2.28;21.40;-140
O[C@H](CC#Cc1nccc(c1O)I)c1sc(=N)[nH]c1;27/000000568;InChI=1S/C12H10IN3O2S/c13-7-4-5-15-8(11(7)18)2-1-3-9(17)10-6-16-12(14)19-10/h4-6,9,17-18H,3H2,(H2,14,16)/t9-/m1/s1;C12H10N3O2SI;387;2.19;4.53;4.96;21.50;-150
SCn1c(=N)sc(c1)[C@@H](CC#Cc1nnc[nH]1)O;27/000000554;InChI=1S/C10H11N5OS2/c11-10-15(6-17)4-8(18-10)7(16)2-1-3-9-12-5-13-14-9/h4-5,7,11,16-17H,2,6H2,(H,12,13,14)/b11-10+/t7-/m1/s1;C10H11N5OS2;281;2.35;4.24;2.62;2.35;-150
NOc1ccc(cc1F)CO[C@@H](CN)c1cccc(c1)CF;27/000000358;InChI=1S/C16H18F2N2O2/c17-8-11-2-1-3-13(6-11)16(9-19)21-10-12-4-5-15(22-20)14(18)7-12/h1-7,16H,8-10,19-20H2/t16-/m0/s1;C16H18N2O2F2;308;1.79;4.16;3.52;3.98;-150
NOc1c(F)cc(cc1c1nc([nH]c1)C(=O)NC)CCc1[nH]ccc1;27/000000314;InChI=1S/C17H18FN5O2/c1-20-17(24)16-22-9-14(23-16)12-7-10(8-13(18)15(12)25-19)4-5-11-3-2-6-21-11/h2-3,6-9,21H,4-5,19H2,1H3,(H,20,24)(H,22,23);C17H18N5O2F;343;1.07;5.65;3.33;3.58;-140
OCc1cc(c2nc([nH]c2)C=C)c(c(c1)F)ON;27/000000375;InChI=1S/C12H12FN3O2/c1-2-11-15-5-10(16-11)8-3-7(6-17)4-9(13)12(8)18-14/h2-5,17H,1,6,14H2,(H,15,16);C12H12N3O2F;249;0.64;4.48;1.90;19.30;-120
NOc1c(F)cccc1c1nc([nH]c1)C(=O)N;27/000000025;InChI=1S/C10H9FN4O2/c11-6-3-1-2-5(8(6)17-13)7-4-14-10(15-7)9(12)16/h1-4H,13H2,(H2,12,16)(H,14,15);C10H9N4O2F;236;-0.18;4.73;2.74;2.22;-120
NOc1c(cccc1F)c1nc([nH]c1)COC;27/000000255;InChI=1S/C11H12FN3O2/c1-16-6-10-14-5-9(15-10)7-3-2-4-8(12)11(7)17-13/h2-5H,6,13H2,1H3,(H,14,15);C11H12N3O2F;237;0.64;4.13;2.76;2.22;-140
NOc1c(F)cc(cc1c1nc[nH]c1)CCS(=O)(=O)CC;27/000000172;InChI=1S/C13H16FN3O3S/c1-2-21(18,19)4-3-9-5-10(12-7-16-8-17-12)13(20-15)11(14)6-9/h5-8H,2-4,15H2,1H3,(H,16,17);C13H16N3O3SF;313;1.15;4.89;4.63;3.58;-140
NOc1c(cccc1F)c1nc([nH]c1)C(=S)C=S;27/000000372;InChI=1S/C11H8FN3OS2/c12-7-3-1-2-6(10(7)16-13)8-4-14-11(15-8)9(18)5-17/h1-5H,13H2,(H,14,15);C11H8N3OS2F;281;0.75;4.34;3.65;2.22;-140
Oc1cc(F)c(c(c1)c1nc([nH]c1)CC=C)ON;27/000000188;InChI=1S/C12H12FN3O2/c1-2-3-11-15-6-10(16-11)8-4-7(17)5-9(13)12(8)18-14/h2,4-6,17H,1,3,14H2,(H,15,16);C12H12N3O2F;249;1.19;4.46;2.00;18.40;-140
N=c1sc(c[nH]1)[C@@H](CC#Cc1ccc([nH]1)C)O;27/000000559;InChI=1S/C12H13N3OS/c1-8-5-6-9(15-8)3-2-4-10(16)11-7-14-12(13)17-11/h5-7,10,15-16H,4H2,1H3,(H2,13,14)/t10-/m1/s1;C12H13N3OS;247;1.74;4.07;3.83;2.22;-170
OCc1nc(c[nH]1)c1c(ON)c(F)cc(c1)CC;27/000000478;InChI=1S/C12H14FN3O2/c1-2-7-3-8(12(18-14)9(13)4-7)10-5-15-11(6-17)16-10/h3-5,17H,2,6,14H2,1H3,(H,15,16);C12H14N3O2F;251;0.60;4.56;2.00;3.58;-140
SCS(=O)(=O)CCc1cc(F)c(c(c1)c1nc[nH]c1)ON;27/000000239;InChI=1S/C12H14FN3O3S2/c13-10-4-8(1-2-21(17,18)7-20)3-9(12(10)19-14)11-5-15-6-16-11/h3-6,20H,1-2,7,14H2,(H,15,16);C12H14N3O3S2F;331;1.04;5.01;5.48;3.58;-120
NOc1ccc(cc1F)CO[C@@H](CN)c1cccc(c1)CF;27/000000356;InChI=1S/C16H18F2N2O2/c17-8-11-2-1-3-13(6-11)16(9-19)21-10-12-4-5-15(22-20)14(18)7-12/h1-7,16H,8-10,19-20H2/t16-/m0/s1;C16H18N2O2F2;308;1.79;4.07;4.72;3.98;-150
NOc1c(cccc1F)c1nc([nH]c1)COC;27/000000087;InChI=1S/C11H12FN3O2/c1-16-6-10-14-5-9(15-10)7-3-2-4-8(12)11(7)17-13/h2-5H,6,13H2,1H3,(H,14,15);C11H12N3O2F;237;0.64;4.79;2.16;2.22;-160
NOc1c(F)cc(cc1c1nc([nH]c1)C(=O)NC)CCc1cnoc1;27/000000269;InChI=1S/C16H16FN5O3/c1-19-16(23)15-20-7-13(22-15)11-4-9(5-12(17)14(11)25-18)2-3-10-6-21-24-8-10/h4-8H,2-3,18H2,1H3,(H,19,23)(H,20,22);C16H16N5O3F;345;0.90;5.56;4.15;3.58;-160
NOc1c(F)cc(cc1c1nc([nH]c1)C(=O)NC)CCc1[nH]ccc1;27/000000319;InChI=1S/C17H18FN5O2/c1-20-17(24)16-22-9-14(23-16)12-7-10(8-13(18)15(12)25-19)4-5-11-3-2-6-21-11/h2-3,6-9,21H,4-5,19H2,1H3,(H,20,24)(H,22,23);C17H18N5O2F;343;1.07;5.04;2.84;3.58;-160
NOc1c(cccc1F)c1nc([nH]c1)C(=O)O;27/000000135;InChI=1S/C10H8FN3O3/c11-6-3-1-2-5(8(6)17-12)7-4-13-9(14-7)10(15)16/h1-4H,12H2,(H,13,14)(H,15,16);C10H7N3O3F;236;0.11;4.51;2.21;2.22;-120
NOc1c(F)cccc1c1nc([nH]c1)C(=O)N;27/000000022;InChI=1S/C10H9FN4O2/c11-6-3-1-2-5(8(6)17-13)7-4-14-10(15-7)9(12)16/h1-4H,13H2,(H2,12,16)(H,14,15);C10H9N4O2F;236;-0.18;4.87;2.39;2.22;-120
N=c1sc(cn1C)[C@@H](CC#Cc1nccc(c1)I)O;27/000000542;InChI=1S/C13H12IN3OS/c1-17-8-12(19-13(17)15)11(18)4-2-3-10-7-9(14)5-6-16-10/h5-8,11,15,18H,4H2,1H3/b15-13+/t11-/m1/s1;C13H12N3OSI;385;2.90;4.74;4.76;3.58;-170
NOc1c(F)cc(cc1c1nc([nH]c1)C=S)COC(=O)C;27/000000282;InChI=1S/C13H12FN3O3S/c1-7(18)19-5-8-2-9(13(20-15)10(14)3-8)11-4-16-12(6-21)17-11/h2-4,6H,5,15H2,1H3,(H,16,17);C13H12N3O3SF;309;0.81;4.27;2.91;3.72;-160
NOc1c(F)cc(cc1c1nc([nH]c1)CC)C=S;27/000000426;InChI=1S/C12H12FN3OS/c1-2-11-15-5-10(16-11)8-3-7(6-18)4-9(13)12(8)17-14/h3-6H,2,14H2,1H3,(H,15,16);C12H12N3OSF;265;1.36;4.24;1.24;19.90;-140
OCc1nc(c[nH]1)c1cccc(c1ON)F;27/000000050;InChI=1S/C10H10FN3O2/c11-7-3-1-2-6(10(7)16-12)8-4-13-9(5-15)14-8/h1-4,15H,5,12H2,(H,13,14);C10H10N3O2F;223;0.12;4.75;1.43;2.22;-120
NOc1c(F)cccc1c1nc([nH]c1)C(=O)N;27/000000219;InChI=1S/C10H9FN4O2/c11-6-3-1-2-5(8(6)17-13)7-4-14-10(15-7)9(12)16/h1-4H,13H2,(H2,12,16)(H,14,15);C10H9N4O2F;236;-0.18;4.86;2.17;2.22;-120
NOc1c(F)cc(cc1c1nc([nH]c1)C(=O)NC)CCc1cnoc1;27/000000273;InChI=1S/C16H16FN5O3/c1-19-16(23)15-20-7-13(22-15)11-4-9(5-12(17)14(11)25-18)2-3-10-6-21-24-8-10/h4-8H,2-3,18H2,1H3,(H,19,23)(H,20,22);C16H16N5O3F;345;0.90;5.59;3.67;3.58;-140
OC(=O)CCn1cccc1C#CC[C@H](c1sc(=N)[nH]c1)O;27/000000557;InChI=1S/C14H15N3O3S/c15-14-16-9-12(21-14)11(18)5-1-3-10-4-2-7-17(10)8-6-13(19)20/h2,4,7,9,11,18H,5-6,8H2,(H2,15,16)(H,19,20)/t11-/m1/s1;C14H15N3O3S;305;1.34;4.07;6.06;3.58;-150
Oc1cc(F)c(c(c1)c1nc([nH]c1)CC=C)ON;27/000000198;InChI=1S/C12H12FN3O2/c1-2-3-11-15-6-10(16-11)8-4-7(17)5-9(13)12(8)18-14/h2,4-6,17H,1,3,14H2,(H,15,16);C12H12N3O2F;249;1.19;4.24;1.56;18.40;-120
OC(=O)[C@H](c1ccc(c(c1)Cl)COS(=O)(=O)N)C=S;27/000000578;InChI=1S/C10H10ClNO5S2/c11-9-3-6(8(5-18)10(13)14)1-2-7(9)4-17-19(12,15)16/h1-3,5,8H,4H2,(H,13,14)(H2,12,15,16)/t8-/m0/s1;C10H10NO5S2Cl;323;0.32;4.06;5.20;3.58;-150
NOc1c(cccc1F)c1nc([nH]c1)COC;27/000000036;InChI=1S/C11H12FN3O2/c1-16-6-10-14-5-9(15-10)7-3-2-4-8(12)11(7)17-13/h2-5H,6,13H2,1H3,(H,14,15);C11H12N3O2F;237;0.64;4.42;2.63;2.22;-160
NOc1c(cc(cc1F)/C(=C\CC)/C)c1nc[nH]c1;27/000000033;InChI=1S/C14H16FN3O/c1-3-4-9(2)10-5-11(13-7-17-8-18-13)14(19-16)12(15)6-10/h4-8H,3,16H2,1-2H3,(H,17,18)/b9-4-;C14H16N3OF;261;2.15;4.94;5.19;18.40;-200
NOc1c(cccc1F)c1nc([nH]c1)C(=S)C=S;27/000000373;InChI=1S/C11H8FN3OS2/c12-7-3-1-2-6(10(7)16-13)8-4-14-11(15-8)9(18)5-17/h1-5H,13H2,(H,14,15);C11H8N3OS2F;281;0.75;4.16;2.57;2.22;-160
OC(=O)[C@H](c1ccc(c(c1)Cl)CCCCO)C=C;27/000000565;InChI=1S/C14H17ClO3/c1-2-12(14(17)18)11-7-6-10(13(15)9-11)5-3-4-8-16/h2,6-7,9,12,16H,1,3-5,8H2,(H,17,18)/t12-/m0/s1;C14H17O3Cl;268;2.71;4.38;5.58;3.58;-150
OC(=O)Cc1nc(c[nH]1)c1c(ON)c(F)cc(c1)CCNCC;27/000000328;InChI=1S/C15H19FN4O3/c1-2-18-4-3-9-5-10(15(23-17)11(16)6-9)12-8-19-13(20-12)7-14(21)22/h5-6,8,18H,2-4,7,17H2,1H3,(H,19,20)(H,21,22);C15H19N4O3F;322;0.45;4.61;2.09;3.58;-140
C(=C)CCc1cc(F)c(c(c1)c1nc([nH]c1)C(=O)NC)ON;27/000000500;InChI=1S/C15H17FN4O2/c1-3-4-5-9-6-10(13(22-17)11(16)7-9)12-8-19-14(20-12)15(21)18-2/h3,6-8H,1,4-5,17H2,2H3,(H,18,21)(H,19,20);C15H17N4O2F;304;1.17;5.59;3.05;3.58;-140
NOc1c(F)cc(cc1c1nc([nH]c1)C(=O)NC)CCC1=NCCC1;27/000000291;InChI=1S/C17H20FN5O2/c1-20-17(24)16-22-9-14(23-16)12-7-10(8-13(18)15(12)25-19)4-5-11-3-2-6-21-11/h7-9H,2-6,19H2,1H3,(H,20,24)(H,22,23);C17H20N5O2F;345;0.39;5.57;4.02;3.58;-140
NOc1c(F)cc(cc1c1nc([nH]c1)C(=O)NC)CCC1=NCCC1;27/000000292;InChI=1S/C17H20FN5O2/c1-20-17(24)16-22-9-14(23-16)12-7-10(8-13(18)15(12)25-19)4-5-11-3-2-6-21-11/h7-9H,2-6,19H2,1H3,(H,20,24)(H,22,23);C17H20N5O2F;345;0.39;5.55;4.03;3.58;-160
NOc1c(cccc1F)c1nc([nH]c1)C(=O)NC;27/000000088;InChI=1S/C11H11FN4O2/c1-14-11(17)10-15-5-8(16-10)6-3-2-4-7(12)9(6)18-13/h2-5H,13H2,1H3,(H,14,17)(H,15,16);C11H11N4O2F;250;0.34;4.82;2.05;2.22;-160
OC(=O)Cc1nc(c[nH]1)c1cc(cc(c1ON)F)CCl;27/000000527;InChI=1S/C12H11ClFN3O3/c13-4-6-1-7(12(20-15)8(14)2-6)9-5-16-10(17-9)3-11(18)19/h1-2,5H,3-4,15H2,(H,16,17)(H,18,19);C12H11N3O3FCl;299;0.82;4.64;0.84;2.35;-120
C(=C)Cc1cc(c(c(c1)F)ON)/C=C/c1nn[nH]n1;27/000000447;InChI=1S/C12H12FN5O/c1-2-3-8-6-9(12(19-14)10(13)7-8)4-5-11-15-17-18-16-11/h2,4-7H,1,3,14H2,(H,15,16,17,18)/b5-4+;C12H12N5OF;261;2.04;4.13;0.61;3.58;0
OC(=O)Cc1nc(c[nH]1)c1c(ON)c(F)cc(c1)CCS(=O)(=O)C;27/000000130;InChI=1S/C14H16FN3O5S/c1-24(21,22)3-2-8-4-9(14(23-16)10(15)5-8)11-7-17-12(18-11)6-13(19)20/h4-5,7H,2-3,6,16H2,1H3,(H,17,18)(H,19,20);C14H16N3O5SF;357;0.23;5.08;2.59;3.58;-160
SCS(=O)(=O)CCc1cc(c(c(c1)F)ON)c1nc([nH]c1)C(=O)NC;27/000000522;InChI=1S/C14H17FN4O4S2/c1-17-14(20)13-18-6-11(19-13)9-4-8(2-3-25(21,22)7-24)5-10(15)12(9)23-16/h4-6,24H,2-3,7,16H2,1H3,(H,17,20)(H,18,19);C14H17N4O4S2F;388;0.46;4.96;3.69;3.58;-140
NOc1c(F)cccc1c1nc[nH]c1;27/000000001;InChI=1S/C9H8FN3O/c10-7-3-1-2-6(9(7)14-11)8-4-12-5-13-8/h1-5H,11H2,(H,12,13);C9H8N3OF;193;0.92;4.14;3.23;2.22;-120
OC(=O)Cc1nc(c[nH]1)c1cccc(c1ON)F;27/000000169;InChI=1S/C11H10FN3O3/c12-7-3-1-2-6(11(7)18-13)8-5-14-9(15-8)4-10(16)17/h1-3,5H,4,13H2,(H,14,15)(H,16,17);C11H10N3O3F;251;0.36;4.51;2.10;2.22;-180
c1cc(cc(c1CONC)Cl)[C@H](COC(=O)c1nnn[nH]1)N;27/000000203;InChI=1S/C12H15ClN6O3/c1-15-22-5-8-3-2-7(4-9(8)13)10(14)6-21-12(20)11-16-18-19-17-11/h2-4,10,15H,5-6,14H2,1H3,(H,16,17,18,19)/t10-/m0/s1;C12H15N6O3Cl;326;0.87;4.02;2.54;5.09;-170
NOc1c(F)cc(cc1c1nc([nH]c1)C(=O)NC)CCNC=C;27/000000429;InChI=1S/C15H18FN5O2/c1-3-19-5-4-9-6-10(13(23-17)11(16)7-9)12-8-20-14(21-12)15(22)18-2/h3,6-8,19H,1,4-5,17H2,2H3,(H,18,22)(H,20,21);C15H18N5O2F;319;0.74;5.20;2.36;3.58;-160
OC(=O)n1cnc(c1)c1cc(OCC=C)cc(c1ON)F;27/000000435;InChI=1S/C13H12FN3O4/c1-2-3-20-8-4-9(12(21-15)10(14)5-8)11-6-17(7-16-11)13(18)19/h2,4-7H,1,3,15H2,(H,18,19);C13H12N3O4F;293;0.67;4.42;1.45;22.40;-120
NOc1c(cc(cc1F)CC(=O)OC)c1nc[nH]c1;27/000000097;InChI=1S/C12H12FN3O3/c1-18-11(17)4-7-2-8(10-5-15-6-16-10)12(19-14)9(13)3-7/h2-3,5-6H,4,14H2,1H3,(H,15,16);C12H12N3O3F;265;0.67;4.24;3.47;3.58;-140
OCc1cc(c2nc[nH]c2)c(c(c1)F)ON;27/000000178;InChI=1S/C10H10FN3O2/c11-8-2-6(4-15)1-7(10(8)16-12)9-3-13-5-14-9/h1-3,5,15H,4,12H2,(H,13,14);C10H10N3O2F;223;0.11;4.18;2.57;16.20;-120
