SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
Oc1ncc(c(n1)CNC/C=C/CCOC(=O)C)C(=O)O	No_2_80,29/000000036,"InChI=1S/C13H17N3O5/c1-9(17)21-6-4-2-3-5-14-8-11-10(12(18)19)7-15-13(20)16-11/h2-3,7,14H,4-6,8H2,1H3,(H,18,19)(H,15,16,20)/b3-2+",C13H17N3O5,295,0.06,4.23,7.06,5.24,-50,3.1363605965594905,1
Oc1cc(/C=C/C(=O)[C@@H]2N(NCCC2)CF)c(cc1)I	No_5_337,28/000000058,"InChI=1S/C14H16FIN2O2/c15-9-18-13(2-1-7-17-18)14(20)6-3-10-8-11(19)4-5-12(10)16/h3-6,8,13,17,19H,1-2,7,9H2/b6-3+/t13-/m1/s1",C14H16N2O2FI,390,3.13,4.23,6.44,3.58,-150,3.9111018333437624,1
Oc1ncc(c(n1)[C@H](CCCCC)O)C(=O)O	No_2_418,29/000000151,"InChI=1S/C11H16N2O4/c1-2-3-4-5-8(14)9-7(10(15)16)6-12-11(17)13-9/h6,8,14H,2-5H2,1H3,(H,15,16)(H,12,13,17)/t8-/m0/s1",C11H16N2O4,240,0.9,4.23,4.75,13.6,-170,3.251041559114431,1
OC(=O)[C@@H](C1=CC(=O)OC1)c1nc(O)nc(c1)CBr	No_4_250,29/000000005,"InChI=1S/C11H9BrN2O5/c12-3-6-2-7(14-11(18)13-6)9(10(16)17)5-1-8(15)19-4-5/h1-2,9H,3-4H2,(H,16,17)(H,13,14,18)/t9-/m0/s1",C11H9N2O5Br,329,0.04,4.23,4.38,2.22,-170,4.089149943437958,0
Oc1ncc(c(n1)[C@@H](C)C=C)C(=O)O	No_2_441,29/000000152,"InChI=1S/C9H10N2O3/c1-3-5(2)7-6(8(12)13)4-10-9(14)11-7/h3-5H,1H2,2H3,(H,12,13)(H,10,11,14)/t5-/m0/s1",C9H10N2O3,194,0.63,4.23,4.54,12.2,-170,3.748573261601102,1
Oc1cc(c2n[nH]nc2)cc(c1)CC/C=C/CC[NH3+]	No_1_479,28/000000226,"InChI=1S/C14H18N4O/c15-6-4-2-1-3-5-11-7-12(9-13(19)8-11)14-10-16-18-17-14/h1-2,7-10,19H,3-6,15H2,(H,16,17,18)/p+1/b2-1+",C14H19N4O,259,2.81,4.23,2.13,18.6,-120,3.4543143980699718,1
OCCNC/C=C/c1c(N)ccc(c1)c1ncn[nH]1	No_5_433,27/000000046,"InChI=1S/C13H17N5O/c14-12-4-3-11(13-16-9-17-18-13)8-10(12)2-1-5-15-6-7-19/h1-4,8-9,15,19H,5-7,14H2,(H,16,17,18)/b2-1+",C13H17N5O,259,0.48,4.23,4.89,18.5,-120,2.889922509958083,1
OCc1n[nH]nc1CCCC#Cc1cc2c(cc1O)OCN2	No_2_100,21/000000129,"InChI=1S/C15H16N4O3/c20-8-13-11(17-19-18-13)5-3-1-2-4-10-6-12-15(7-14(10)21)22-9-16-12/h6-7,16,20-21H,1,3,5,8-9H2,(H,17,18,19)",C15H16N4O3,300,2.21,4.23,2.9,23.8,-40,3.560735616802141,1
Oc1ccc(nc1CCC)C[C@@H](CO)C1=CCC(=CO1)CN	No_6_360,12/000000013,"InChI=1S/C17H24N2O3/c1-2-3-15-16(21)6-5-14(19-15)8-13(10-20)17-7-4-12(9-18)11-22-17/h5-7,11,13,20-21H,2-4,8-10,18H2,1H3/t13-/m0/s1",C17H24N2O3,304,0.38,4.23,10.43,7.96,-170,4.051381763093708,0
OC(=O)Cc1c(O)noc1C(=O)CN1C(=NCC1)C	No_6_477,3/000000086,"InChI=1S/C11H13N3O5/c1-6-12-2-3-14(6)5-8(15)10-7(4-9(16)17)11(18)13-19-10/h2-5H2,1H3,(H,13,18)(H,16,17)",C11H13N3O5,267,-0.14,4.23,1.73,2.35,-80,3.4206800086132745,1
OCc1ncc(cc1Br)/C=C/[C@H]1NC(=O)C=C1COC	No_4_324,13/000000042,"InChI=1S/C14H15BrN2O3/c1-20-8-10-5-14(19)17-12(10)3-2-9-4-11(15)13(7-18)16-6-9/h2-6,12,18H,7-8H2,1H3,(H,17,19)/b3-2+/t12-/m1/s1",C14H15N2O3Br,339,0.11,4.23,4.7,2.35,-170,3.953896338838268,1
OCC(=O)c1nc(C#CCC[C@H]2NC(=O)CC2)cnc1Cl	No_4_358,19/000000032,"InChI=1S/C14H14ClN3O3/c15-14-13(11(20)8-19)18-10(7-16-14)4-2-1-3-9-5-6-12(21)17-9/h7,9,19H,1,3,5-6,8H2,(H,17,21)/t9-/m1/s1",C14H14N3O3Cl,307,-0.2,4.23,4.9,21.5,-150,3.812259077270694,1
OC(=O)[C@@H](CC)C/C=C/c1ccc(c(c1)O)Cl	No_4_13,7/000000029,"InChI=1S/C13H15ClO3/c1-2-10(13(16)17)5-3-4-9-6-7-11(14)12(15)8-9/h3-4,6-8,10,15H,2,5H2,1H3,(H,16,17)/b4-3+/t10-/m0/s1",C13H15O3Cl,254,3.09,4.23,7.81,3.85,-170,2.8591923952348317,1
OC(=O)C1=C(C=C)CC=C1c1c[nH]c(=[NH2])[nH]1	No_2_465,9/000000013,"InChI=1S/C11H12N3O2/c1-2-6-3-4-7(9(6)10(15)16)8-5-13-11(12)14-8/h2,4-5,13-14H,1,3,12H2,(H,15,16)",C11H11N3O2,217,-0.1,4.23,6.23,19.3,-80,,0
OC(=O)Cc1c(O)noc1[C@](CCl)(O)Cl	No_7_162,3/000000146,"InChI=1S/C7H7Cl2NO5/c8-2-7(9,14)5-3(1-4(11)12)6(13)10-15-5/h14H,1-2H2,(H,10,13)(H,11,12)/t7-/m0/s1",C7H7NO5Cl2,255,0.17,4.23,1.53,4.83,-170,4.099364000374163,0
O=C1NC[C@H](N1)CCCOc1ccc(c(c1)Br)C=C	No_2_450,22/000000069,"InChI=1S/C14H17BrN2O2/c1-2-10-5-6-12(8-13(10)15)19-7-3-4-11-9-16-14(18)17-11/h2,5-6,8,11H,1,3-4,7,9H2,(H2,16,17,18)/t11-/m1/s1",C14H17N2O2Br,325,2.93,4.23,4.09,5.09,-150,3.335316117007978,1
Oc1noc(c1CC(=O)CO)C(=C)C1=CCCCO1	No_6_89,3/000000057,"InChI=1S/C13H15NO5/c1-8(11-4-2-3-5-18-11)12-10(6-9(16)7-15)13(17)14-19-12/h4,15H,1-3,5-7H2,(H,14,17)",C13H15NO5,265,0.73,4.23,1.94,21.2,-40,3.733086969649335,1
OCc1nnc([nH]1)C1=CCC(=C1C(=O)O)C=C	No_4_95,9/000000042,"InChI=1S/C11H11N3O3/c1-2-6-3-4-7(9(6)11(16)17)10-12-8(5-15)13-14-10/h2,4,15H,1,3,5H2,(H,16,17)(H,12,13,14)",C11H11N3O3,233,0.75,4.23,5.18,21.1,-80,3.85124956056396,1
OCC(=O)/C=C/C(=O)c1nnc([nH]1)C1=NOCN1	No_1_331,23/000000561,"InChI=1S/C9H9N5O4/c15-3-5(16)1-2-6(17)7-11-9(13-12-7)8-10-4-18-14-8/h1-2,15H,3-4H2,(H,10,14)(H,11,12,13)/b2-1+",C9H9N5O4,251,0.2,4.23,2.66,3.58,-80,4.228281489340331,0
OC(=O)Cc1c(O)noc1C(=O)C[NH2+]C(F)F	No_5_291,3/000000027,"InChI=1S/C8H8F2N2O5/c9-8(10)11-2-4(13)6-3(1-5(14)15)7(16)12-17-6/h8,11H,1-2H2,(H,12,16)(H,14,15)/p+1",C8H9N2O5F2,251,-0.28,4.23,1.66,2.35,-170,4.142211197225171,0
OC(=O)Cc1c(O)noc1C[C@@H](CC)C=C	No_7_81,3/000000130,"InChI=1S/C11H15NO4/c1-3-7(4-2)5-9-8(6-10(13)14)11(15)12-16-9/h3,7H,1,4-6H2,2H3,(H,12,15)(H,13,14)/t7-/m1/s1",C11H15NO4,225,1.5,4.23,1.02,2.48,-190,3.9060136214018595,1
Oc1ncc(c(n1)[C@H](CO)CCl)C(=O)O	No_2_692,29/000000221,"InChI=1S/C8H9ClN2O4/c9-1-4(3-12)6-5(7(13)14)2-10-8(15)11-6/h2,4,12H,1,3H2,(H,13,14)(H,10,11,15)/t4-/m0/s1",C8H9N2O4Cl,232,-0.26,4.22,7.08,13.5,-150,3.741628112800198,1
Oc1ncc(c(n1)CCC[C@H](C)N)C(=O)O	No_2_313,29/000000116,"InChI=1S/C10H15N3O3/c1-6(11)3-2-4-8-7(9(14)15)5-12-10(16)13-8/h5-6H,2-4,11H2,1H3,(H,14,15)(H,12,13,16)/t6-/m0/s1",C10H15N3O3,225,0.21,4.22,5.89,3.85,-170,3.3271832099528433,1
OC(=O)c1[nH]cnc1C(=O)Cc1cccc(c1Br)O	No_5_231,28/000000051,"InChI=1S/C12H9BrN2O4/c13-9-6(2-1-3-7(9)16)4-8(17)10-11(12(18)19)15-5-14-10/h1-3,5,16H,4H2,(H,14,15)(H,18,19)",C12H9N2O4Br,325,1.68,4.22,5.63,3.72,0,2.7717879967789543,1
NCC(=O)c1nc(c(o1)c1nccc(c1C=C)Br)C(=O)N	No_5_392,7/000000024,"InChI=1S/C13H11BrN4O3/c1-2-6-7(14)3-4-17-9(6)11-10(12(16)20)18-13(21-11)8(19)5-15/h2-4H,1,5,15H2,(H2,16,20)",C13H11N4O3Br,351,-0.08,4.22,5.36,23.3,-120,3.424321353225692,1
OCc1nnc(o1)[C@H](C(=O)/C=C/C)OC(=O)c1ccccc1N	No_4_104,9/000000043,"InChI=1S/C15H15N3O5/c1-2-5-11(20)13(14-18-17-12(8-19)22-14)23-15(21)9-6-3-4-7-10(9)16/h2-7,13,19H,8,16H2,1H3/b5-2+/t13-/m0/s1",C15H15N3O5,317,1.05,4.22,8.39,3.58,-170,3.3875382765855013,1
Oc1ncc(c(n1)[C@H](CCl)Br)C(=O)O	No_2_183,29/000000073,"InChI=1S/C7H6BrClN2O3/c8-4(1-9)5-3(6(12)13)2-10-7(14)11-5/h2,4H,1H2,(H,12,13)(H,10,11,14)/t4-/m0/s1",C7H6N2O3ClBr,281,1.19,4.22,5.11,2.74,-150,3.8831391659670063,1
OC(=O)c1c[nH]c(c1)Cc1ccc(cc1CO)COCC	No_5_447,6/000000017,"InChI=1S/C16H19NO4/c1-2-21-10-11-3-4-12(14(5-11)9-18)6-15-7-13(8-17-15)16(19)20/h3-5,7-8,17-18H,2,6,9-10H2,1H3,(H,19,20)",C16H19NO4,289,1.44,4.22,2.06,3.7,-80,2.608177127602966,1
O=c1o[nH]c(n1)C(=O)c1ccc([nH]1)[C@H](CCCCl)C=C	No_5_486,23/000000447,"InChI=1S/C13H14ClN3O3/c1-2-8(4-3-7-14)9-5-6-10(15-9)11(18)12-16-13(19)20-17-12/h2,5-6,8,15H,1,3-4,7H2,(H,16,17,19)/t8-/m0/s1",C13H14N3O3Cl,295,1.76,4.22,6.15,3.58,-150,4.1560823278492585,0
Oc1cc(/C=C/c2[nH]nc(c2)[C@H](C)NCCl)c(cc1)I	No_6_286,28/000000279,"InChI=1S/C14H15ClIN3O/c1-9(17-8-15)14-7-11(18-19-14)3-2-10-6-12(20)4-5-13(10)16/h2-7,9,17,20H,8H2,1H3,(H,18,19)/b3-2+/t9-/m0/s1",C14H15N3OClI,403,4.04,4.22,6.87,3.58,-170,3.934902382794313,1
C1=C(CON1)CCC(=O)c1ccc(c(c1)C[NH3+])I	No_3_518,19/000000051,"InChI=1S/C13H15IN2O2/c14-12-3-2-10(5-11(12)6-15)13(17)4-1-9-7-16-18-8-9/h2-3,5,7,16H,1,4,6,8,15H2/p+1",C13H16N2O2I,359,1.95,4.21,2.26,3.85,0,3.940729453141236,1
Oc1c(C#CCCCNC(=O)CCCC)cc2c(c1)OCN2	No_2_627,21/000000164,"InChI=1S/C17H22N2O3/c1-2-3-8-17(21)18-9-6-4-5-7-13-10-14-16(11-15(13)20)22-12-19-14/h10-11,19-20H,2-4,6,8-9,12H2,1H3,(H,18,21)",C17H22N2O3,302,2.65,4.21,-0.08,19.6,-60,2.9528991813625804,1
OC(=O)Cc1c(O)noc1CC/C=C/N	No_7_131,3/000000132,"InChI=1S/C9H12N2O4/c10-4-2-1-3-7-6(5-8(12)13)9(14)11-15-7/h2,4H,1,3,5,10H2,(H,11,14)(H,12,13)/b4-2+",C9H12N2O4,212,0.1,4.21,1.37,2.48,-20,3.554483587847069,1
OC(=O)c1nc(Cl)c(nc1)[C@H](N)C#Cc1[nH]ncc1	No_1_102,11/000000006,"InChI=1S/C11H8ClN5O2/c12-10-9(14-5-8(16-10)11(18)19)7(13)2-1-6-3-4-15-17-6/h3-5,7H,13H2,(H,15,17)(H,18,19)/t7-/m1/s1",C11H8N5O2Cl,277,0.16,4.21,7.1,22.9,-150,4.107003393253747,0
Oc1cccc(c1Br)CC(=O)c1occ(c1)[C@H](N)O	No_6_372,28/000000282,"InChI=1S/C13H12BrNO4/c14-12-7(2-1-3-9(12)16)4-10(17)11-5-8(6-19-11)13(15)18/h1-3,5-6,13,16,18H,4,15H2/t13-/m1/s1",C13H12NO4Br,326,1.05,4.21,5.07,3.58,-150,3.5073931387042308,1
c1ccc(c(c1)Cl)C(=O)Oc1cc(cnc1CN)c1c[nH]cc1	No_3_117,3/000000115,"InChI=1S/C17H14ClN3O2/c18-14-4-2-1-3-13(14)17(22)23-16-7-12(10-21-15(16)8-19)11-5-6-20-9-11/h1-7,9-10,20H,8,19H2",C17H14N3O2Cl,327,2.76,4.21,5.87,19.7,-120,2.6236964163304783,1
OC(=O)c1cc(c2n[nH]c(n2)C(=O)O)ccc1CC(=O)O	No_4_41,6/000000006,"InChI=1S/C12H9N3O6/c16-8(17)4-5-1-2-6(3-7(5)11(18)19)9-13-10(12(20)21)15-14-9/h1-3H,4H2,(H,16,17)(H,18,19)(H,20,21)(H,13,14,15)",C12H9N3O6,291,0.87,4.21,1.42,3.72,-160,2.501968316788444,1
OCc1ccccc1C#Cc1cccc(c1)c1cn[nH]c1	No_2_702,3/000000124,"InChI=1S/C18H14N2O/c21-13-17-6-2-1-5-15(17)9-8-14-4-3-7-16(10-14)18-11-19-20-12-18/h1-7,10-12,21H,13H2,(H,19,20)",C18H14N2O,274,4.44,4.21,4.09,18.6,-129,2.4354719082733602,1
OCc1ccn(c1c1nnn[nH]1)C/C=C/CCCl	No_3_415,7/000000030,"InChI=1S/C11H14ClN5O/c12-5-2-1-3-6-17-7-4-9(8-18)10(17)11-13-15-16-14-11/h1,3-4,7,18H,2,5-6,8H2,(H,13,14,15,16)/b3-1+",C11H14N5OCl,267,0.91,4.21,4.44,5.09,-80,3.582755366820317,1
OCCNC/C=C/c1c(N)ccc(c1)OCC	No_5_83,27/000000018,"InChI=1S/C13H20N2O2/c1-2-17-12-5-6-13(14)11(10-12)4-3-7-15-8-9-16/h3-6,10,15-16H,2,7-9,14H2,1H3/b4-3+",C13H20N2O2,236,0.95,4.21,5.46,3.58,-20,2.4597954279944023,1
OC(=O)Cc1c(O)noc1C(=O)C/C=C\CC	No_5_421,3/000000036,"InChI=1S/C11H13NO5/c1-2-3-4-5-8(13)10-7(6-9(14)15)11(16)12-17-10/h3-4H,2,5-6H2,1H3,(H,12,16)(H,14,15)/b4-3-",C11H13NO5,239,0.86,4.21,-0.13,2.35,-40,3.318156882843901,1
C(=C\C1CCCC1)\CCc1ccc([nH]1)C(=O)c1nc(=O)o[nH]1	No_5_318,23/000000400,"InChI=1S/C16H19N3O3/c20-14(15-18-16(21)22-19-15)13-10-9-12(17-13)8-4-3-7-11-5-1-2-6-11/h3,7,9-11,17H,1-2,4-6,8H2,(H,18,19,21)/b7-3-",C16H19N3O3,301,1.89,4.21,3.29,3.58,-150,3.392327443725219,1
Oc1ccc(c(c1)O)/C=C/[C@H]1NC(=O)NC1	No_4_7,22/000000036,"InChI=1S/C11H12N2O3/c14-9-4-2-7(10(15)5-9)1-3-8-6-12-11(16)13-8/h1-5,8,14-15H,6H2,(H2,12,13,16)/b3-1+/t8-/m1/s1",C11H12N2O3,220,0.74,4.21,3.59,2.22,-150,3.6111900078061527,1
Oc1cc(cc(c1)C[C@@H](C(=O)O)OC/C=C\CCC)CO	No_5_586,28/000000068,"InChI=1S/C16H22O5/c1-2-3-4-5-6-21-15(16(19)20)10-12-7-13(11-17)9-14(18)8-12/h4-5,7-9,15,17-18H,2-3,6,10-11H2,1H3,(H,19,20)/b5-4-/t15-/m0/s1",C16H22O5,294,1.7,4.21,5.62,3.58,-200,3.103479317346223,1
Oc1cc(Br)cc(c1)c1n[nH]nc1	No_1_38,28/000000111,"InChI=1S/C8H6BrN3O/c9-6-1-5(2-7(13)3-6)8-4-10-12-11-8/h1-4,13H,(H,10,11,12)",C8H6N3OBr,240,3.41,4.21,0.9,14.3,-120,2.7182983778674537,1
Oc1cc(/C=C/c2[nH]nc(c2)CCCN)c(cc1)I	No_6_519,28/000000299,"InChI=1S/C14H16IN3O/c15-14-6-5-13(19)8-10(14)3-4-12-9-11(17-18-12)2-1-7-16/h3-6,8-9,19H,1-2,7,16H2,(H,17,18)/b4-3+",C14H16N3OI,369,3.23,4.21,6.24,3.58,0,3.1608822768578504,1
Oc1c(ccc2c1CNNC2)CC#CCC(=O)NCC	No_5_116,15/000000014,"InChI=1S/C15H19N3O2/c1-2-16-14(19)6-4-3-5-11-7-8-12-9-17-18-10-13(12)15(11)20/h7-8,17-18,20H,2,5-6,9-10H2,1H3,(H,16,19)",C15H19N3O2,273,1.69,4.21,0.7,18.6,-120,3.532249398630304,1
C(=C\C(CCc1ccc([nH]1)C(=O)c1nc(=O)o[nH]1)(F)F)/C	No_5_344,23/000000415,"InChI=1S/C13H13F2N3O3/c1-2-6-13(14,15)7-5-8-3-4-9(16-8)10(19)11-17-12(20)21-18-11/h2-4,6,16H,5,7H2,1H3,(H,17,18,20)/b6-2+",C13H13N3O3F2,297,1.52,4.21,5.21,3.58,-170,3.7860197477531248,1
Oc1ncc(c(n1)[C@H](C/C=C/C)F)C(=O)O	No_2_632,29/000000204,"InChI=1S/C10H11FN2O3/c1-2-3-4-7(11)8-6(9(14)15)5-12-10(16)13-8/h2-3,5,7H,4H2,1H3,(H,14,15)(H,12,13,16)/b3-2+/t7-/m0/s1",C10H11N2O3F,226,1.04,4.21,6.83,15.5,-170,3.8886447484143813,1
OCC1=C(c2oc(=O)[nH]n2)CC(=C1)CC/C=C/C[NH3+]	No_5_369,4/000000005,"InChI=1S/C13H17N3O3/c14-5-3-1-2-4-9-6-10(8-17)11(7-9)12-15-16-13(18)19-12/h1,3,6,17H,2,4-5,7-8,14H2,(H,16,18)/p+1/b3-1+",C13H18N3O3,264,-0.33,4.21,3.48,21.6,-80,4.297500225575798,0
Oc1cc(c2n[nH]nc2)cc(c1)C=C	No_2_55,28/000000375,"InChI=1S/C10H9N3O/c1-2-7-3-8(5-9(14)4-7)10-6-11-13-12-10/h2-6,14H,1H2,(H,11,12,13)",C10H9N3O,187,3.12,4.2,1.52,14.8,-120,2.8751228933844466,1
OC(=O)Cc1c(O)noc1C(=O)CCBr	No_7_18,3/000000126,"InChI=1S/C8H8BrNO5/c9-2-1-5(11)7-4(3-6(12)13)8(14)10-15-7/h1-3H2,(H,10,14)(H,12,13)",C8H8NO5Br,278,0.79,4.2,2.06,2.35,-20,3.299942734188532,1
OC(=O)[C@@H](c1nn(cc1)CC=C)c1nc(O)nc(c1)CC(=O)C	No_6_581,29/000000019,"InChI=1S/C15H16N4O4/c1-3-5-19-6-4-11(18-19)13(14(21)22)12-8-10(7-9(2)20)16-15(23)17-12/h3-4,6,8,13H,1,5,7H2,2H3,(H,21,22)(H,16,17,23)/t13-/m0/s1",C15H16N4O4,316,0.12,4.2,5.85,4.94,-190,3.8561307559811038,1
OCc1cn[nH]c1c1[nH]nnc1/C=C(\CCNC)/C	No_4_401,23/000000186,"InChI=1S/C12H18N6O/c1-8(3-4-13-2)5-10-12(17-18-15-10)11-9(7-19)6-14-16-11/h5-6,13,19H,3-4,7H2,1-2H3,(H,14,16)(H,15,17,18)/b8-5-",C12H18N6O,262,0.07,4.2,3.53,24.0,-160,3.660500225575799,1
Oc1cc2OCNc2cc1C#CCCCCCl	No_1_99,21/000000077,"InChI=1S/C13H14ClNO2/c14-6-4-2-1-3-5-10-7-11-13(8-12(10)16)17-9-15-11/h7-8,15-16H,1-2,4,6,9H2",C13H14NO2Cl,251,3.3,4.2,1.42,15.3,-40,3.2550524531121408,1
OC(=O)Cc1c(O)noc1C(=O)Cc1onc(c1)O	No_5_586,3/000000041,"InChI=1S/C10H8N2O7/c13-6(1-4-2-7(14)11-18-4)9-5(3-8(15)16)10(17)12-19-9/h2H,1,3H2,(H,11,14)(H,12,17)(H,15,16)",C10H8N2O7,268,0.04,4.2,1.25,2.35,-60,3.4176817837612035,1
O[C@@H](CC/C=C\CCC[NH3+])C(=O)Nc1cc(F)ccc1F	No_5_477,16/000000085,"InChI=1S/C15H20F2N2O2/c16-11-7-8-12(17)13(10-11)19-15(21)14(20)6-4-2-1-3-5-9-18/h1-2,7-8,10,14,20H,3-6,9,18H2,(H,19,21)/p+1/b2-1-/t14-/m0/s1",C15H21N2O2F2,299,1.52,4.2,-0.07,3.58,-200,3.4257795825982127,1
O[C@@H](CC1=COC=C(C1)CNCC)/C=C/c1ccc(c(c1)Cl)Cl	No_2_250,13/000000178,"InChI=1S/C18H21Cl2NO2/c1-2-21-10-15-7-14(11-23-12-15)8-16(22)5-3-13-4-6-17(19)18(20)9-13/h3-6,9,11-12,16,21-22H,2,7-8,10H2,1H3/b5-3+/t16-/m1/s1",C18H21NO2Cl2,353,3.37,4.2,3.31,4.94,-200,3.737578465194967,1
OC(=O)Cc1c(O)noc1CC1=NCC=CN1	No_7_483,3/000000201,"InChI=1S/C10H11N3O4/c14-9(15)4-6-7(17-13-10(6)16)5-8-11-2-1-3-12-8/h1-2H,3-5H2,(H,11,12)(H,13,16)(H,14,15)",C10H11N3O4,237,-0.03,4.2,1.68,20.7,-40,3.931093504917479,1
O[C@H](Cn1c(C#Cc2nnc([nH]2)CO)nnc1C)CN	No_5_187,18/000000023,"InChI=1S/C11H15N7O2/c1-7-14-17-11(18(7)5-8(20)4-12)3-2-9-13-10(6-19)16-15-9/h8,19-20H,4-6,12H2,1H3,(H,13,15,16)/t8-/m0/s1",C11H15N7O2,277,0.99,4.2,6.93,24.8,-170,4.255191119058049,0
OCc1ncc(cc1Br)C(=O)OCc1ccoc1CO	No_5_486,13/000000027,"InChI=1S/C13H12BrNO5/c14-10-3-9(4-15-11(10)5-16)13(18)20-7-8-1-2-19-12(8)6-17/h1-4,16-17H,5-7H2",C13H12NO5Br,342,0.3,4.2,7.78,2.35,0,2.8129490371496786,1
OC(=O)[C@@H](CO)c1c[nH]/c(=[NH]\c2ccc(c(c2)Cl)Cl)/[nH]1	No_3_486,13/000000173,"InChI=1S/C12H12Cl2N3O3/c13-8-2-1-6(3-9(8)14)16-12-15-4-10(17-12)7(5-18)11(19)20/h1-4,7,15-18H,5H2,(H,19,20)/b16-12+/t7-/m0/s1",C12H11N3O3Cl2,315,1.39,4.2,7.42,20.3,-150,,0
OC(=O)C1=C(c2nnco2)CC(=C1)CC/C=C/C[NH3+]	No_5_247,4/000000003,"InChI=1S/C13H15N3O3/c14-5-3-1-2-4-9-6-10(11(7-9)13(17)18)12-16-15-8-19-12/h1,3,7-8H,2,4-6,14H2,(H,17,18)/p+1/b3-1+",C13H16N3O3,262,0.67,4.2,4.27,23.2,-80,4.17121304608862,0
OC(=O)C1=C(C=C)CC=C1c1[nH]/c(=[NH]\CC)/[nH]n1	No_4_340,9/000000047,"InChI=1S/C12H15N4O2/c1-3-7-5-6-8(9(7)11(17)18)10-14-12(13-4-2)16-15-10/h3,6,13,16H,1,4-5H2,2H3,(H,14,15)(H,17,18)/b13-12+",C12H14N4O2,246,1.0,4.2,5.45,21.9,-100,,0
OCc1cnn(c1c1cnn[nH]1)CC(=O)/C=C/C	No_4_643,23/000000246,"InChI=1S/C11H13N5O2/c1-2-3-9(18)6-16-11(8(7-17)4-13-16)10-5-12-15-14-10/h2-5,17H,6-7H2,1H3,(H,12,14,15)/b3-2+",C11H13N5O2,247,-0.36,4.2,5.32,24.2,-100,3.815098683910467,1
OCCNC/C=C/c1c(N)ccc(c1)OC[C@@H]1OCCCN1	No_5_485,27/000000051,"InChI=1S/C16H25N3O3/c17-15-5-4-14(22-12-16-19-7-2-10-21-16)11-13(15)3-1-6-18-8-9-20/h1,3-5,11,16,18-20H,2,6-10,12,17H2/b3-1+/t16-/m0/s1",C16H25N3O3,307,0.27,4.2,3.54,3.58,-150,3.5167182550291916,1
Oc1cc(c2n[nH]nc2)cc(c1)CCCCCl	No_1_416,28/000000208,"InChI=1S/C12H14ClN3O/c13-4-2-1-3-9-5-10(7-11(17)6-9)12-8-14-16-15-12/h5-8,17H,1-4H2,(H,14,15,16)",C12H14N3OCl,251,4.15,4.2,1.64,16.7,-120,2.6636747451058618,1
O[C@H](CCN)c1onc(n1)/C=C(/c1cc(F)ccc1F)\C(=O)O	No_6_104,1/000000022,"InChI=1S/C14H13F2N3O4/c15-7-1-2-10(16)8(5-7)9(14(21)22)6-12-18-13(23-19-12)11(20)3-4-17/h1-2,5-6,11,20H,3-4,17H2,(H,21,22)/b9-6-/t11-/m1/s1",C14H12N3O4F2,324,0.72,4.2,2.49,4.94,-150,3.5252054812558296,1
O[C@@H](CCNCCc1cc2c(cc1O)OCN2)C(=O)O	No_2_433,21/000000158,"InChI=1S/C13H18N2O5/c16-10(13(18)19)2-4-14-3-1-8-5-9-12(6-11(8)17)20-7-15-9/h5-6,10,14-17H,1-4,7H2,(H,18,19)/t10-/m0/s1",C13H18N2O5,282,-0.09,4.2,2.88,3.72,-190,3.434242767409698,1
Oc1c(C#C[C@H](CCc2n[nH]nc2)CCl)cc2c(c1)OCN2	No_2_340,21/000000152,"InChI=1S/C15H15ClN4O2/c16-7-10(2-4-12-8-18-20-19-12)1-3-11-5-13-15(6-14(11)21)22-9-17-13/h5-6,8,10,17,21H,2,4,7,9H2,(H,18,19,20)/t10-/m1/s1",C15H15N4O2Cl,318,3.73,4.2,2.69,24.3,-190,4.274922822336885,0
OC(=O)Cc1c(O)noc1CC1=CCC=C1	No_7_641,3/000000244,"InChI=1S/C11H11NO4/c13-10(14)6-8-9(16-12-11(8)15)5-7-3-1-2-4-7/h1,3-4H,2,5-6H2,(H,12,15)(H,13,14)",C11H11NO4,221,0.69,4.2,1.39,18.8,-60,3.6109946291944848,1
Oc1cc(c2n[nH]nc2)cc(c1)CCCCCCOC	No_1_407,28/000000206,"InChI=1S/C15H21N3O2/c1-20-7-5-3-2-4-6-12-8-13(10-14(19)9-12)15-11-16-18-17-15/h8-11,19H,2-7H2,1H3,(H,16,17,18)",C15H21N3O2,275,3.91,4.2,1.79,18.0,-140,2.483489270192498,1
C#C[C@H](CNCCc1cc2c(cc1O)OCN2)c1nonc1	No_3_518,21/000000264,"InChI=1S/C15H16N4O3/c1-2-10(13-8-18-22-19-13)7-16-4-3-11-5-12-15(6-14(11)20)21-9-17-12/h1,5-6,8,10,16-17,20H,3-4,7,9H2/t10-/m1/s1",C15H16N4O3,300,1.69,4.2,1.95,3.72,-190,4.2444353223368845,0
Oc1cc(c2n[nH]nc2)cc(c1)CCCCF	No_1_215,28/000000168,"InChI=1S/C12H14FN3O/c13-4-2-1-3-9-5-10(7-11(17)6-9)12-8-14-16-15-12/h5-8,17H,1-4H2,(H,14,15,16)",C12H14N3OF,235,4.01,4.2,3.01,17.7,-120,2.7384750590776044,1
