SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
OC(=O)c1cc(ccc1O)c1ccc([nH]1)C(=O)c1nc(=O)o[nH]1	No_5_119;23/000000361;InChI=1S/C14H9N3O6/c18-10-4-1-6(5-7(10)13(20)21)8-2-3-9(15-8)11(19)12-16-14(22)23-17-12/h1-5,15,18H,(H,20,21)(H,16,17,22);C14H9N3O6;315;0.98;4.67;6.12;3.58;-120
OCC1=C(CC=C(O1)C(=O)c1n[nH]c(=O)[nH]1)CC	No_6_211;23/000000284;InChI=1S/C11H13N3O4/c1-2-6-3-4-7(18-8(6)5-15)9(16)10-12-11(17)14-13-10/h4,15H,2-3,5H2,1H3,(H2,12,13,14,17);C11H13N3O4;251;-0.12;4.12;4.15;3.58;-20
O=C(CCF)/C=C/C(=O)c1nnc([nH]1)c1n[nH]cc1	No_1_612;23/000000577;InChI=1S/C11H10FN5O2/c12-5-3-7(18)1-2-9(19)11-14-10(16-17-11)8-4-6-13-15-8/h1-2,4,6H,3,5H2,(H,13,15)(H,14,16,17)/b2-1+;C11H10N5O2F;263;1.89;4.16;2.85;3.58;-80
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1cccc(c1)Cl	No_4_168;23/000000156;InChI=1S/C13H8ClN3O3/c14-8-3-1-2-7(6-8)9-4-5-10(15-9)11(18)12-16-13(19)20-17-12/h1-6,15H,(H,16,17,19);C13H8N3O3Cl;289;2.39;4.75;4.57;3.58;-120
O=C(C1=CCC=C(O1)C(=O)N)C#C[C@@H](CC)CN	No_6_75;23/000000277;InChI=1S/C13H16N2O3/c1-2-9(8-14)6-7-10(16)11-4-3-5-12(18-11)13(15)17/h4-5,9H,2-3,8,14H2,1H3,(H2,15,17)/t9-/m1/s1;C13H16N2O3;248;0.30;4.02;3.57;2.22;-170
c1ccc(cc1)c1ccc([nH]1)C(=O)c1nc(=O)o[nH]1	No_5_69;23/000000351;InChI=1S/C13H9N3O3/c17-11(12-15-13(18)19-16-12)10-7-6-9(14-10)8-4-2-1-3-5-8/h1-7,14H,(H,15,16,18);C13H9N3O3;255;1.77;4.34;5.44;3.58;-120
OC(=O)C1=CCC=C(O1)C(=O)C#CCN	No_6_16;23/000000274;InChI=1S/C10H9NO4/c11-6-2-3-7(12)8-4-1-5-9(15-8)10(13)14/h4-5H,1,6,11H2,(H,13,14);C10H9NO4;207;0.22;4.14;4.26;3.85;0
C#CCNCc1cccc(c1)c1ccc([nH]1)C(=O)c1nc(=O)o[nH]1	No_3_594;23/000000075;InChI=1S/C17H14N4O3/c1-2-8-18-10-11-4-3-5-12(9-11)13-6-7-14(19-13)15(22)16-20-17(23)24-21-16/h1,3-7,9,18-19H,8,10H2,(H,20,21,23);C17H14N4O3;322;1.55;4.37;5.26;5.09;-120
C(=C\C(CCc1ccc([nH]1)C(=O)c1nc(=O)o[nH]1)(F)F)/C	No_5_340;23/000000411;InChI=1S/C13H13F2N3O3/c1-2-6-13(14,15)7-5-8-3-4-9(16-8)10(19)11-17-12(20)21-18-11/h2-4,6,16H,5,7H2,1H3,(H,17,18,20)/b6-2+;C13H13N3O3F2;297;1.52;4.20;5.51;3.58;-170
O=c1o[nH]c(n1)C(=O)c1ccc([nH]1)c1ccc(c(c1)C(=O)C)C	No_5_672;23/000000499;InChI=1S/C16H13N3O4/c1-8-3-4-10(7-11(8)9(2)20)12-5-6-13(17-12)14(21)15-18-16(22)23-19-15/h3-7,17H,1-2H3,(H,18,19,22);C16H13N3O4;311;1.84;4.89;6.23;5.09;-200
Oc1ccc(cc1CCO)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_4_300;23/000000171;InChI=1S/C15H13N3O5/c19-6-5-9-7-8(1-4-12(9)20)10-2-3-11(16-10)13(21)14-17-15(22)23-18-14/h1-4,7,16,19-20H,5-6H2,(H,17,18,22);C15H13N3O5;315;0.71;4.47;5.79;5.09;-120
OC[C@@H](CCc1ccc([nH]1)C(=O)c1nc(=O)o[nH]1)C	No_3_357;23/000000053;InChI=1S/C12H15N3O4/c1-7(6-16)2-3-8-4-5-9(13-8)10(17)11-14-12(18)19-15-11/h4-5,7,13,16H,2-3,6H2,1H3,(H,14,15,18)/t7-/m1/s1;C12H15N3O4;265;0.19;4.08;4.44;5.09;-170
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1cccc(c1)C/C=C\N	No_4_166;23/000000154;InChI=1S/C16H14N4O3/c17-8-2-4-10-3-1-5-11(9-10)12-6-7-13(18-12)14(21)15-19-16(22)23-20-15/h1-3,5-9,18H,4,17H2,(H,19,20,22)/b8-2-;C16H14N4O3;310;1.68;4.63;6.22;5.09;-120
OCc1cn[nH]c1c1[nH]nnc1/C=C(\CNCCC)/C	No_4_295;23/000000168;InChI=1S/C13H20N6O/c1-3-4-14-6-9(2)5-11-13(18-19-16-11)12-10(8-20)7-15-17-12/h5,7,14,20H,3-4,6,8H2,1-2H3,(H,15,17)(H,16,18,19)/b9-5-;C13H20N6O;276;0.70;4.03;1.10;24.60;-200
OC(=O)Cc1cccc(c1)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_4_116;23/000000139;InChI=1S/C15H11N3O5/c19-12(20)7-8-2-1-3-9(6-8)10-4-5-11(16-10)13(21)14-17-15(22)23-18-14/h1-6,16H,7H2,(H,19,20)(H,17,18,22);C15H11N3O5;313;1.20;4.56;5.78;3.58;-120
O=c1o[nH]c(n1)C(=O)c1ccc([nH]1)c1ccc(c(c1)I)C	No_5_131;23/000000363;InChI=1S/C14H10IN3O3/c1-7-2-3-8(6-9(7)15)10-4-5-11(16-10)12(19)13-17-14(20)21-18-13/h2-6,16H,1H3,(H,17,18,20);C14H10N3O3I;395;3.07;5.10;5.87;3.58;-140
Oc1ccc(cc1CNC)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_4_682;23/000000253;InChI=1S/C15H14N4O4/c1-16-7-9-6-8(2-5-12(9)20)10-3-4-11(17-10)13(21)14-18-15(22)23-19-14/h2-6,16-17,20H,7H2,1H3,(H,18,19,22);C15H14N4O4;314;0.88;4.50;6.17;5.09;-140
O=c1o[nH]c(n1)C(=O)c1ccc([nH]1)c1ccc(cc1)OC	No_4_604;23/000000231;InChI=1S/C14H11N3O4/c1-20-9-4-2-8(3-5-9)10-6-7-11(15-10)12(18)13-16-14(19)21-17-13/h2-7,15H,1H3,(H,16,17,19);C14H11N3O4;285;1.69;4.48;6.45;3.58;-140
O=c1o[nH]c(n1)C(=O)c1ccc([nH]1)[C@H](CCC(=O)C)C=C	No_3_709;23/000000079;InChI=1S/C14H15N3O4/c1-3-9(5-4-8(2)18)10-6-7-11(15-10)12(19)13-16-14(20)21-17-13/h3,6-7,9,15H,1,4-5H2,2H3,(H,16,17,20)/t9-/m0/s1;C14H15N3O4;289;0.44;4.01;5.91;3.58;-170
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1cccc(c1)CNCC#CCC	No_4_463;23/000000206;InChI=1S/C19H18N4O3/c1-2-3-4-10-20-12-13-6-5-7-14(11-13)15-8-9-16(21-15)17(24)18-22-19(25)26-23-18/h5-9,11,20-21H,2,10,12H2,1H3,(H,22,23,25);C19H18N4O3;350;2.19;4.88;4.01;4.94;-140
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1cccc(c1)CNCC#CCC	No_4_462;23/000000205;InChI=1S/C19H18N4O3/c1-2-3-4-10-20-12-13-6-5-7-14(11-13)15-8-9-16(21-15)17(24)18-22-19(25)26-23-18/h5-9,11,20-21H,2,10,12H2,1H3,(H,22,23,25);C19H18N4O3;350;2.19;4.89;4.67;4.94;-140
c1ccc(cc1)c1ccc([nH]1)C(=O)c1nc(=O)o[nH]1	No_4_44;23/000000117;InChI=1S/C13H9N3O3/c17-11(12-15-13(18)19-16-12)10-7-6-9(14-10)8-4-2-1-3-5-8/h1-7,14H,(H,15,16,18);C13H9N3O3;255;1.77;4.44;4.92;3.58;-120
Oc1ccc(cc1CC(=O)CC)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_5_687;23/000000509;InChI=1S/C17H15N3O5/c1-2-11(21)8-10-7-9(3-6-14(10)22)12-4-5-13(18-12)15(23)16-19-17(24)25-20-16/h3-7,18,22H,2,8H2,1H3,(H,19,20,24);C17H15N3O5;341;1.31;4.75;6.89;4.94;-140
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1cccc(c1)CNC(=O)N	No_3_419;23/000000058;InChI=1S/C15H13N5O4/c16-14(22)17-7-8-2-1-3-9(6-8)10-4-5-11(18-10)12(21)13-19-15(23)24-20-13/h1-6,18H,7H2,(H3,16,17,22)(H,19,20,23);C15H13N5O4;327;0.29;4.65;5.56;5.09;-120
O=c1o[nH]c(n1)C(=O)c1ccc([nH]1)c1ccc(cc1)CCC[NH3+]	No_5_614;23/000000479;InChI=1S/C16H16N4O3/c17-9-1-2-10-3-5-11(6-4-10)12-7-8-13(18-12)14(21)15-19-16(22)23-20-15/h3-8,18H,1-2,9,17H2,(H,19,20,22)/p+1;C16H17N4O3;313;1.41;4.49;5.05;3.58;-120
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1cccc(c1)I	No_5_6;23/000000306;InChI=1S/C13H8IN3O3/c14-8-3-1-2-7(6-8)9-4-5-10(15-9)11(18)12-16-13(19)20-17-12/h1-6,15H,(H,16,17,19);C13H8N3O3I;381;2.84;4.95;5.80;3.58;-120
N(CCCC[C@@H](c1ccc([nH]1)C(=O)c1nc(=O)o[nH]1)C=C)C	No_5_504;23/000000450;InChI=1S/C15H20N4O3/c1-3-10(6-4-5-9-16-2)11-7-8-12(17-11)13(20)14-18-15(21)22-19-14/h3,7-8,10,16-17H,1,4-6,9H2,2H3,(H,18,19,21)/t10-/m0/s1;C15H20N4O3;304;0.97;4.01;6.23;3.58;-170
OCC1=CCC=C(O1)C(=O)N/C=C\C[NH2+]CCl	No_3_674;23/000000541;InChI=1S/C11H15ClN2O3/c12-8-13-5-2-6-14-11(16)10-4-1-3-9(7-15)17-10/h2-4,6,13,15H,1,5,7-8H2,(H,14,16)/p+1/b6-2-;C11H16N2O3Cl;259;0.26;4.21;2.74;5.09;-40
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1ccc(c(c1)NC(=O)N)/C=C/C	No_5_400;23/000000427;InChI=1S/C17H15N5O4/c1-2-3-9-4-5-10(8-13(9)20-16(18)24)11-6-7-12(19-11)14(23)15-21-17(25)26-22-15/h2-8,19H,1H3,(H3,18,20,24)(H,21,22,25)/b3-2+;C17H15N5O4;353;0.98;5.08;5.92;6.45;-140
Oc1ccc(cc1NC(=O)CCl)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_4_699;23/000000257;InChI=1S/C15H11ClN4O5/c16-6-12(22)18-10-5-7(1-4-11(10)21)8-2-3-9(17-8)13(23)14-19-15(24)25-20-14/h1-5,17,21H,6H2,(H,18,22)(H,19,20,24);C15H11N4O5Cl;362;0.86;4.70;7.07;4.94;-120
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1ccc(cc1)CCC	No_5_53;23/000000338;InChI=1S/C16H15N3O3/c1-2-3-10-4-6-11(7-5-10)12-8-9-13(17-12)14(20)15-18-16(21)22-19-15/h4-9,17H,2-3H2,1H3,(H,18,19,21);C16H15N3O3;297;2.61;4.72;4.89;3.58;-140
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1cccc(c1)CC(=O)C	No_4_62;23/000000127;InChI=1S/C16H13N3O4/c1-9(20)7-10-3-2-4-11(8-10)12-5-6-13(17-12)14(21)15-18-16(22)23-19-15/h2-6,8,17H,7H2,1H3,(H,18,19,22);C16H13N3O4;311;1.46;4.67;6.01;5.09;-140
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1ccc(c(c1)CNCN)CF	No_5_445;23/000000439;InChI=1S/C16H16FN5O3/c17-6-10-2-1-9(5-11(10)7-19-8-18)12-3-4-13(20-12)14(23)15-21-16(24)25-22-15/h1-5,19-20H,6-8,18H2,(H,21,22,24);C16H16N5O3F;345;0.97;4.63;4.56;6.45;-120
OC(=O)C1=CCC=C(O1)C(=O)C#CCN	No_6_6;23/000000272;InChI=1S/C10H9NO4/c11-6-2-3-7(12)8-4-1-5-9(15-8)10(13)14/h4-5H,1,6,11H2,(H,13,14);C10H9NO4;207;0.22;4.17;4.79;3.85;0
O=c1o[nH]c(n1)C(=O)c1ccc([nH]1)[C@H](C/C=C/C)CN	No_3_732;23/000000080;InChI=1S/C13H16N4O3/c1-2-3-4-8(7-14)9-5-6-10(15-9)11(18)12-16-13(19)20-17-12/h2-3,5-6,8,15H,4,7,14H2,1H3,(H,16,17,19)/b3-2+/t8-/m1/s1;C13H16N4O3;276;0.06;4.27;5.48;5.24;-170
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1cccc(c1)CNCC#CCC	No_4_464;23/000000207;InChI=1S/C19H18N4O3/c1-2-3-4-10-20-12-13-6-5-7-14(11-13)15-8-9-16(21-15)17(24)18-22-19(25)26-23-18/h5-9,11,20-21H,2,10,12H2,1H3,(H,22,23,25);C19H18N4O3;350;2.19;4.86;4.21;4.94;-140
C#CCc1ccc(cc1)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_5_33;23/000000327;InChI=1S/C16H11N3O3/c1-2-3-10-4-6-11(7-5-10)12-8-9-13(17-12)14(20)15-18-16(21)22-19-15/h1,4-9,17H,3H2,(H,18,19,21);C16H11N3O3;293;2.08;4.49;6.50;3.58;-120
C(=C\C(=O)c1nnc([nH]1)c1c(=O)[nH][nH]c1)/C(=O)CNCOC	No_1_469;23/000000568;InChI=1S/C12H14N6O4/c1-22-6-13-4-7(19)2-3-9(20)11-15-10(16-17-11)8-5-14-18-12(8)21/h2-3,5,13H,4,6H2,1H3,(H2,14,18,21)(H,15,16,17)/b3-2+;C12H14N6O4;306;-0.14;4.01;3.53;3.58;-160
OCC(=O)/C=C/C(=O)c1nnc([nH]1)c1[nH]ncc1Cl	No_1_287;23/000000554;InChI=1S/C10H8ClN5O3/c11-6-3-12-14-8(6)10-13-9(15-16-10)7(19)2-1-5(18)4-17/h1-3,17H,4H2,(H,12,14)(H,13,15,16)/b2-1+;C10H8N5O3Cl;281;1.03;4.53;4.04;3.58;-80
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1ccc(c(c1)C=C)CF	No_5_112;23/000000358;InChI=1S/C16H12FN3O3/c1-2-9-7-10(3-4-11(9)8-17)12-5-6-13(18-12)14(21)15-19-16(22)23-20-15/h2-7,18H,1,8H2,(H,19,20,22);C16H12N3O3F;313;2.61;4.93;6.09;5.09;-120
Oc1ccc(cc1CCl)c1ccc([nH]1)C(=O)c1nc(=O)o[nH]1	No_5_14;23/000000314;InChI=1S/C14H10ClN3O4/c15-6-8-5-7(1-4-11(8)19)9-2-3-10(16-9)12(20)13-17-14(21)22-18-13/h1-5,16,19H,6H2,(H,17,18,21);C14H10N3O4Cl;319;1.83;4.67;5.93;3.58;-120
Oc1ccc(cc1CC#CC)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_5_199;23/000000375;InChI=1S/C17H13N3O4/c1-2-3-4-11-9-10(5-8-14(11)21)12-6-7-13(18-12)15(22)16-19-17(23)24-20-16/h5-9,18,21H,4H2,1H3,(H,19,20,23);C17H13N3O4;323;2.07;4.99;7.06;5.09;-140
c1ccc(cc1)c1ccc([nH]1)C(=O)c1nc(=O)o[nH]1	No_3_14;23/000000025;InChI=1S/C13H9N3O3/c17-11(12-15-13(18)19-16-12)10-7-6-9(14-10)8-4-2-1-3-5-8/h1-7,14H,(H,15,16,18);C13H9N3O3;255;1.77;4.44;4.92;3.58;-120
Oc1ccc(cc1CNC)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_4_684;23/000000255;InChI=1S/C15H14N4O4/c1-16-7-9-6-8(2-5-12(9)20)10-3-4-11(17-10)13(21)14-18-15(22)23-19-14/h2-6,16-17,20H,7H2,1H3,(H,18,19,22);C15H14N4O4;314;0.88;4.47;6.92;5.09;-140
Oc1ccc(cc1CCO)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_4_301;23/000000172;InChI=1S/C15H13N3O5/c19-6-5-9-7-8(1-4-12(9)20)10-2-3-11(16-10)13(21)14-17-15(22)23-18-14/h1-4,7,16,19-20H,5-6H2,(H,17,18,22);C15H13N3O5;315;0.71;4.49;6.80;5.09;-120
Oc1ccc(cc1CC(=O)C=C)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_5_168;23/000000372;InChI=1S/C17H13N3O5/c1-2-11(21)8-10-7-9(3-6-14(10)22)12-4-5-13(18-12)15(23)16-19-17(24)25-20-16/h2-7,18,22H,1,8H2,(H,19,20,24);C17H13N3O5;339;1.31;4.79;7.04;4.94;-120
OCc1cn[nH]c1c1[nH]nnc1/C=C(\CCNC)/C	No_4_403;23/000000188;InChI=1S/C12H18N6O/c1-8(3-4-13-2)5-10-12(17-18-15-10)11-9(7-19)6-14-16-11/h5-6,13,19H,3-4,7H2,1-2H3,(H,14,16)(H,15,17,18)/b8-5-;C12H18N6O;262;0.07;4.03;3.64;24.00;-160
O=C(CCC)/C=C/C(=O)c1nnc([nH]1)C1=NOCN1	No_1_316;23/000000559;InChI=1S/C11H13N5O3/c1-2-3-7(17)4-5-8(18)9-13-11(15-14-9)10-12-6-19-16-10/h4-5H,2-3,6H2,1H3,(H,12,16)(H,13,14,15)/b5-4+;C11H13N5O3;263;1.84;4.23;2.75;3.58;-120
OC(=O)Cc1c(O)ccc(c1)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_5_613;23/000000478;InChI=1S/C15H11N3O6/c19-11-4-1-7(5-8(11)6-12(20)21)9-2-3-10(16-9)13(22)14-17-15(23)24-18-14/h1-5,16,19H,6H2,(H,20,21)(H,17,18,23);C15H11N3O6;329;0.79;4.56;7.22;5.09;-120
OCCc1cccc(c1)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_4_626;23/000000239;InChI=1S/C15H13N3O4/c19-7-6-9-2-1-3-10(8-9)11-4-5-12(16-11)13(20)14-17-15(21)22-18-14/h1-5,8,16,19H,6-7H2,(H,17,18,21);C15H13N3O4;299;1.12;4.97;6.44;3.58;-120
OC(=O)c1cc(ccc1CF)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_5_110;23/000000356;InChI=1S/C15H10FN3O5/c16-6-8-2-1-7(5-9(8)14(21)22)10-3-4-11(17-10)12(20)13-18-15(23)24-19-13/h1-5,17H,6H2,(H,21,22)(H,18,19,23);C15H10N3O5F;331;1.71;4.82;5.43;5.09;-120
O=C(C1=CCC=C(O1)C(=O)N)C#C[C@@H](CC)CN	No_5_57;23/000000087;InChI=1S/C13H16N2O3/c1-2-9(8-14)6-7-10(16)11-4-3-5-12(18-11)13(15)17/h4-5,9H,2-3,8,14H2,1H3,(H2,15,17)/t9-/m1/s1;C13H16N2O3;248;0.30;4.05;3.75;2.22;-190
Oc1[nH]nc(c1)C1=C(OC(=CC1)C(=O)N/C=C\CN)CC	No_2_605;23/000000269;InChI=1S/C14H18N4O3/c1-2-11-9(10-8-13(19)18-17-10)4-5-12(21-11)14(20)16-7-3-6-15/h3,5,7-8H,2,4,6,15H2,1H3,(H,16,20)(H2,17,18,19)/b7-3-;C14H18N4O3;290;1.06;4.37;3.71;24.60;-140
Oc1ccc(cc1CCl)c1ccc([nH]1)C(=O)c1nc(=O)o[nH]1	No_5_19;23/000000319;InChI=1S/C14H10ClN3O4/c15-6-8-5-7(1-4-11(8)19)9-2-3-10(16-9)12(20)13-17-14(21)22-18-13/h1-5,16,19H,6H2,(H,17,18,21);C14H10N3O4Cl;319;1.83;4.68;5.62;3.58;-120
Oc1ccc(cc1CCl)c1ccc([nH]1)C(=O)c1nc(=O)o[nH]1	No_4_85;23/000000135;InChI=1S/C14H10ClN3O4/c15-6-8-5-7(1-4-11(8)19)9-2-3-10(16-9)12(20)13-17-14(21)22-18-13/h1-5,16,19H,6H2,(H,17,18,21);C14H10N3O4Cl;319;1.83;4.67;5.93;3.58;-120
OC(=O)C1=CCC=C(O1)C(=O)C#CCN	No_4_605;23/000000022;InChI=1S/C10H9NO4/c11-6-2-3-7(12)8-4-1-5-9(15-8)10(13)14/h4-5H,1,6,11H2,(H,13,14);C10H9NO4;207;0.22;4.32;4.57;3.85;0
OCC1=CCC=C(O1)C(=O)N/C=C\C[NH2+]CCl	No_3_675;23/000000542;InChI=1S/C11H15ClN2O3/c12-8-13-5-2-6-14-11(16)10-4-1-3-9(7-15)17-10/h2-4,6,13,15H,1,5,7-8H2,(H,14,16)/p+1/b6-2-;C11H16N2O3Cl;259;0.26;4.10;2.30;5.09;-40
OCC(CO)/C=C/C(=O)c1nnc([nH]1)COc1ccnc(c1CCO)Cl	No_6_194;23/000000282;InChI=1S/C16H19ClN4O5/c17-15-11(4-6-22)13(3-5-18-15)26-9-14-19-16(21-20-14)12(25)2-1-10(7-23)8-24/h1-3,5,10,22-24H,4,6-9H2,(H,19,20,21)/b2-1+;C16H19N4O5Cl;382;0.23;4.85;5.82;5.09;-150
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1ccc(cc1)C(=O)CN	No_5_393;23/000000426;InChI=1S/C15H12N4O4/c16-7-12(20)9-3-1-8(2-4-9)10-5-6-11(17-10)13(21)14-18-15(22)23-19-14/h1-6,17H,7,16H2,(H,18,19,22);C15H12N4O4;312;0.51;4.52;6.28;5.09;-120
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1cccc(c1)CC(=O)C	No_3_324;23/000000050;InChI=1S/C16H13N3O4/c1-9(20)7-10-3-2-4-11(8-10)12-5-6-13(17-12)14(21)15-18-16(22)23-19-15/h2-6,8,17H,7H2,1H3,(H,18,19,22);C16H13N3O4;311;1.46;4.67;6.98;5.09;-140
OC(=O)C1=CCC=C(O1)C(=O)C#CCN	No_6_8;23/000000273;InChI=1S/C10H9NO4/c11-6-2-3-7(12)8-4-1-5-9(15-8)10(13)14/h4-5H,1,6,11H2,(H,13,14);C10H9NO4;207;0.22;4.32;4.57;3.85;0
OCC[C@H](CCCc1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1)CBr	No_4_552;23/000000219;InChI=1S/C14H18BrN3O4/c15-8-9(6-7-19)2-1-3-10-4-5-11(16-10)12(20)13-17-14(21)22-18-13/h4-5,9,16,19H,1-3,6-8H2,(H,17,18,21)/t9-/m0/s1;C14H18N3O4Br;372;1.58;4.07;6.12;5.09;-150
O=C(CCC)/C=C/C(=O)c1nnc([nH]1)C1=NOCN1	No_1_314;23/000000557;InChI=1S/C11H13N5O3/c1-2-3-7(17)4-5-8(18)9-13-11(15-14-9)10-12-6-19-16-10/h4-5H,2-3,6H2,1H3,(H,12,16)(H,13,14,15)/b5-4+;C11H13N5O3;263;1.84;4.20;2.87;3.58;-120
O=c1o[nH]c(n1)C(=O)c1ccc([nH]1)c1ccc(cc1)CF	No_4_455;23/000000198;InChI=1S/C14H10FN3O3/c15-7-8-1-3-9(4-2-8)10-5-6-11(16-10)12(19)13-17-14(20)21-18-13/h1-6,16H,7H2,(H,17,18,20);C14H10N3O3F;287;2.10;4.59;5.81;3.58;-120
O=C(CCF)/C=C/C(=O)c1nnc([nH]1)c1n[nH]cc1	No_1_613;23/000000578;InChI=1S/C11H10FN5O2/c12-5-3-7(18)1-2-9(19)11-14-10(16-17-11)8-4-6-13-15-8/h1-2,4,6H,3,5H2,(H,13,15)(H,14,16,17)/b2-1+;C11H10N5O2F;263;1.89;4.12;2.85;3.58;-80
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1cccc(c1)NC(=O)N	No_3_124;23/000000036;InChI=1S/C14H11N5O4/c15-13(21)16-8-3-1-2-7(6-8)9-4-5-10(17-9)11(20)12-18-14(22)23-19-12/h1-6,17H,(H3,15,16,21)(H,18,19,22);C14H11N5O4;313;0.15;4.49;6.94;5.09;-120
O=c1nc([nH]o1)C(=O)c1[nH]c(cc1)c1cccc(c1)NC(=O)N	No_3_121;23/000000033;InChI=1S/C14H11N5O4/c15-13(21)16-8-3-1-2-7(6-8)9-4-5-10(17-9)11(20)12-18-14(22)23-19-12/h1-6,17H,(H3,15,16,21)(H,18,19,22);C14H11N5O4;313;0.15;4.58;5.97;5.09;-120
Oc1ccc(cc1CC(=O)C=C)c1[nH]c(cc1)C(=O)c1nc(=O)o[nH]1	No_5_169;23/000000373;InChI=1S/C17H13N3O5/c1-2-11(21)8-10-7-9(3-6-14(10)22)12-4-5-13(18-12)15(23)16-19-17(24)25-20-16/h2-7,18,22H,1,8H2,(H,19,20,24);C17H13N3O5;339;1.31;4.71;6.69;4.94;-120
O=C(CCC)/C=C/C(=O)c1nnc([nH]1)c1cnn[nH]1	No_1_352;23/000000565;InChI=1S/C11H12N6O2/c1-2-3-7(18)4-5-9(19)11-13-10(15-16-11)8-6-12-17-14-8/h4-6H,2-3H2,1H3,(H,12,14,17)(H,13,15,16)/b5-4+;C11H12N6O2;260;1.13;4.29;2.99;3.58;-120
Oc1cc(O)ccc1c1ccc([nH]1)C(=O)c1nc(=O)o[nH]1	No_5_34;23/000000328;InChI=1S/C13H9N3O5/c17-6-1-2-7(10(18)5-6)8-3-4-9(14-8)11(19)12-15-13(20)21-16-12/h1-5,14,17-18H,(H,15,16,20);C13H9N3O5;287;0.96;4.57;5.66;3.58;-120
O=c1o[nH]c(n1)C(=O)c1ccc([nH]1)c1ccc(c(c1)C(=O)C)C	No_5_673;23/000000500;InChI=1S/C16H13N3O4/c1-8-3-4-10(7-11(8)9(2)20)12-5-6-13(17-12)14(21)15-18-16(22)23-19-15/h3-7,17H,1-2H3,(H,18,19,22);C16H13N3O4;311;1.84;4.85;6.07;5.09;-200
O[C@H](C)C(=O)C1=CCC(=C(O1)CO)/C=C/c1ccccc1F	No_6_448;23/000000291;InChI=1S/C17H17FO4/c1-11(20)17(21)15-9-8-13(16(10-19)22-15)7-6-12-4-2-3-5-14(12)18/h2-7,9,11,19-20H,8,10H2,1H3/b7-6+/t11-/m1/s1;C17H17O4F;304;1.69;4.65;5.90;5.09;-170
OCC1=CNC(=CC1)C(=O)C#Cc1ccccc1	No_6_533;23/000000292;InChI=1S/C15H13NO2/c17-11-13-6-8-14(16-10-13)15(18)9-7-12-4-2-1-3-5-12/h1-5,8,10,16-17H,6,11H2;C15H13NO2;239;2.34;4.16;2.43;3.58;-40
O=C(C1=CCC=C(O1)C(=O)N)C#C[C@@H](CC)CN	No_5_76;23/000000088;InChI=1S/C13H16N2O3/c1-2-9(8-14)6-7-10(16)11-4-3-5-12(18-11)13(15)17/h4-5,9H,2-3,8,14H2,1H3,(H2,15,17)/t9-/m1/s1;C13H16N2O3;248;0.30;4.02;3.57;2.22;-170
O[C@@H](CCC)C(=C)c1ccc([nH]1)C(=O)c1nc[nH]c1	No_3_183;23/000000527;InChI=1S/C14H17N3O2/c1-3-4-13(18)9(2)10-5-6-11(17-10)14(19)12-7-15-8-16-12/h5-8,13,17-18H,2-4H2,1H3,(H,15,16)/t13-/m0/s1;C14H17N3O2;259;1.53;4.09;4.76;3.72;-170
O=c1o[nH]c(n1)C(=O)c1ccc([nH]1)[C@H](CCCCl)C=C	No_5_486;23/000000447;InChI=1S/C13H14ClN3O3/c1-2-8(4-3-7-14)9-5-6-10(15-9)11(18)12-16-13(19)20-17-12/h2,5-6,8,15H,1,3-4,7H2,(H,16,17,19)/t8-/m0/s1;C13H14N3O3Cl;295;1.76;4.22;6.15;3.58;-150
