SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
Sc1c(O)cnc(c1c1nnc([nH]1)S)CCF,1/000000266,"InChI=1S/C9H9FN4OS2/c10-2-1-4-6(7(16)5(15)3-11-4)8-12-9(17)14-13-8/h3,15H,1-2H2,(H,11,16)(H2,12,13,14,17)",C9H9N4OS2F,272,2.88,4.46,7.85,20.3,-120,4.133631557290638,0
Oc1c(C#CC(=O)N[C@@H](CC)C=S)cncc1O,1/000000546,"InChI=1S/C12H12N2O3S/c1-2-9(7-18)14-11(16)4-3-8-5-13-6-10(15)12(8)17/h5-7,9,15H,2H2,1H3,(H,13,17)(H,14,16)/t9-/m0/s1",C12H12N2O3S,264,0.95,4.46,3.71,19.7,-170,4.2010880416522465,0
Sc1c(ccc(c1)c1cccc(c1)C(=O)CC=C)/C=C/CN,3/000000068,"InChI=1S/C19H19NOS/c1-2-5-18(21)17-7-3-6-15(12-17)16-10-9-14(8-4-11-20)19(22)13-16/h2-4,6-10,12-13,22H,1,5,11,20H2/b8-4+",C19H19NOS,309,4.34,4.45,2.68,5.09,-160,2.817268270338122,1
Oc1cncc(c1O)C#CC(=O)Nc1cccnc1CC,1/000000351,"InChI=1S/C15H13N3O3/c1-2-11-12(4-3-7-17-11)18-14(20)6-5-10-8-16-9-13(19)15(10)21/h3-4,7-9,19H,2H2,1H3,(H,16,21)(H,18,20)",C15H13N3O3,283,0.91,4.45,7.1,18.2,-20,3.118846749506485,1
Oc1c(C#CC(=O)N[C@]2(C#CCC)C(=O)NC2)cncc1O,1/000000231,"InChI=1S/C15H13N3O4/c1-2-3-6-15(9-17-14(15)22)18-12(20)5-4-10-7-16-8-11(19)13(10)21/h7-8,19H,2,9H2,1H3,(H,16,21)(H,17,22)(H,18,20)/t15-/m0/s1",C15H13N3O4,299,-0.15,4.44,3.33,24.6,-170,4.472095280565132,0
Oc1c(O)cc(cc1C1=CCC=C1)C(=O)CC(=O)C,3/000000146,"InChI=1S/C15H14O4/c1-9(16)6-13(17)11-7-12(10-4-2-3-5-10)15(19)14(18)8-11/h2,4-5,7-8,18-19H,3,6H2,1H3",C15H14O4,258,1.37,4.44,1.41,3.58,-160,2.9768788251813216,1
Oc1c(ccc(c1)CN)NC(=O)c1c(S)ccc2c1NCC(=O)N2,18/000000013,"InChI=1S/C16H16N4O3S/c17-6-8-1-2-9(11(21)5-8)20-16(23)14-12(24)4-3-10-15(14)18-7-13(22)19-10/h1-5,18,21,24H,6-7,17H2,(H,19,22)(H,20,23)",C16H16N4O3S,344,0.45,4.44,9.0,3.58,-80,2.9270463516364025,1
Oc1cc(cc(c1CN)Br)CN,3/000000037,"InChI=1S/C8H11BrN2O/c9-7-1-5(3-10)2-8(12)6(7)4-11/h1-2,12H,3-4,10-11H2",C8H11N2OBr,231,0.66,4.44,3.38,9.3,0,2.621180984484761,1
Oc1ccc(cc1c1cc(N)c(c(c1)Cl)CC=C)C(=O)NC(=O)C,3/000000072,"InChI=1S/C18H17ClN2O3/c1-3-4-13-15(19)8-12(9-16(13)20)14-7-11(5-6-17(14)23)18(24)21-10(2)22/h3,5-9,23H,1,4,20H2,2H3,(H,21,22,24)",C18H17N2O3Cl,344,3.3,4.44,4.1,19.9,-200,2.596430910498894,1
Oc1cnc(c(c1)C#C[C@@H](CN)N1c2ncccc2NC1)C=C,1/000000271,"InChI=1S/C17H17N5O/c1-2-15-12(8-14(23)10-20-15)5-6-13(9-18)22-11-21-16-4-3-7-19-17(16)22/h2-4,7-8,10,13,21,23H,1,9,11,18H2/t13-/m0/s1",C17H17N5O,307,1.92,4.44,8.1,20.2,-190,4.236617669068018,0
N1c2cccc(c2NCC1=O)C(=O)Nc1nc(c(cc1Cl)Cl)CC,18/000000030,"InChI=1S/C16H14Cl2N4O2/c1-2-11-9(17)6-10(18)15(21-11)22-16(24)8-4-3-5-12-14(8)19-7-13(23)20-12/h3-6,19H,2,7H2,1H3,(H,20,23)(H,21,22,24)",C16H14N4O2Cl2,364,2.64,4.43,7.58,3.7,-101,2.79306724715879,1
OC(=O)[C@@H](n1ncc(c1)N(=O)=O)C#Cc1cccc(c1)NC(=O)C,27/000000013,"InChI=1S/C15H12N4O5/c1-10(20)17-12-4-2-3-11(7-12)5-6-14(15(21)22)18-9-13(8-16-18)19(23)24/h2-4,7-9,14H,1H3,(H,17,20)(H,21,22)/t14-/m0/s1",C15H12N4O5,328,1.69,4.43,2.47,3.84,-170,3.296994616168119,1
Oc1cnc(c(c1)C#C[C@@H](CN)c1n[nH]c(=[NH2])[nH]1)C=C,1/000000262,"InChI=1S/C13H15N6O/c1-2-11-8(5-10(20)7-16-11)3-4-9(6-14)12-17-13(15)19-18-12/h2,5,7,9,19-20H,1,6,14-15H2,(H,17,18)/t9-/m0/s1",C13H14N6O,270,0.34,4.43,7.03,21.6,-150,,0
Oc1c(C#CC(=O)N[C@H](CC)C=S)cncc1O,1/000000501,"InChI=1S/C12H12N2O3S/c1-2-9(7-18)14-11(16)4-3-8-5-13-6-10(15)12(8)17/h5-7,9,15H,2H2,1H3,(H,13,17)(H,14,16)/t9-/m1/s1",C12H12N2O3S,264,0.95,4.43,5.55,19.7,-170,4.2010880416522465,0
Oc1cnc(c(c1O)C#CC(=O)NCCCF)CBr,1/000000429,"InChI=1S/C12H12BrFN2O3/c13-6-9-8(12(19)10(17)7-16-9)2-3-11(18)15-5-1-4-14/h7,17H,1,4-6H2,(H,15,18)(H,16,19)",C12H12N2O3FBr,331,1.9,4.43,6.76,20.4,0,3.552886813347002,1
Sc1ccc2c(c1C(=O)Nc1c(O)ccc(c1)CCl)NCC(=O)N2,18/000000016,"InChI=1S/C16H14ClN3O3S/c17-6-8-1-3-11(21)10(5-8)20-16(23)14-12(24)4-2-9-15(14)18-7-13(22)19-9/h1-5,18,21,24H,6-7H2,(H,19,22)(H,20,23)",C16H14N3O3SCl,363,1.79,4.42,8.45,3.58,-80,2.9733710359073555,1
Oc1cncc(c1O)C#CC(=O)Nc1cccnc1C,1/000000158,"InChI=1S/C14H11N3O3/c1-9-11(3-2-6-16-9)17-13(19)5-4-10-7-15-8-12(18)14(10)20/h2-3,6-8,18H,1H3,(H,15,20)(H,17,19)",C14H11N3O3,269,0.65,4.42,5.54,17.6,-20,3.042753158028801,1
Oc1c(C#CC(=O)N[C@H](COC(=O)C)C=C)cncc1O,1/000000484,"InChI=1S/C14H14N2O5/c1-3-11(8-21-9(2)17)16-13(19)5-4-10-6-15-7-12(18)14(10)20/h3,6-7,11,18H,1,8H2,2H3,(H,15,20)(H,16,19)/t11-/m0/s1",C14H14N2O5,290,0.77,4.42,3.04,21.6,-200,3.9710964889223774,1
OC(=O)[C@@H](n1ncc(c1)N(=O)=O)C#Cc1ccc(cc1)/C=C\N,27/000000004,"InChI=1S/C15H12N4O4/c16-8-7-12-3-1-11(2-4-12)5-6-14(15(20)21)18-10-13(9-17-18)19(22)23/h1-4,7-10,14H,16H2,(H,20,21)/b8-7-/t14-/m0/s1",C15H12N4O4,312,2.2,4.42,2.73,3.84,-150,3.6622654400470385,1
OC(=O)Cc1ncc(c(c1C#CC(=O)N[C@H](CBr)C)O)O,1/000000538,"InChI=1S/C13H13BrN2O5/c1-7(5-14)16-11(18)3-2-8-9(4-12(19)20)15-6-10(17)13(8)21/h6-7,17H,4-5H2,1H3,(H,15,21)(H,16,18)(H,19,20)/t7-/m0/s1",C13H13N2O5Br,357,1.1,4.42,7.9,21.7,-200,3.9805716913515283,1
ONC(=O)[C@H](c1c[nH]c(c1)CCCN(=O)=O)S,10/000000010,"InChI=1S/C9H13N3O4S/c13-9(11-14)8(17)6-4-7(10-5-6)2-1-3-12(15)16/h4-5,8,10,14,17H,1-3H2,(H,11,13)/t8-/m0/s1",C9H13N3O4S,259,0.02,4.42,5.85,21.3,-150,4.122069987208076,0
Oc1cnc(c(c1)C#C[C@@H](CN)c1cnsc1)C=C,1/000000080,"InChI=1S/C14H13N3OS/c1-2-14-10(5-13(18)8-16-14)3-4-11(6-15)12-7-17-19-9-12/h2,5,7-9,11,18H,1,6,15H2/t11-/m0/s1",C14H13N3OS,271,1.29,4.42,7.55,21.7,-150,4.421541758033619,0
Oc1c(C#CC(=O)NCC)c(ncc1O)C(=O)O,1/000000154,"InChI=1S/C11H10N2O5/c1-2-12-8(15)4-3-6-9(11(17)18)13-5-7(14)10(6)16/h5,14H,2H2,1H3,(H,12,15)(H,13,16)(H,17,18)",C11H9N2O5,249,-0.29,4.4,4.15,18.8,-20,3.2230154259919157,1
Oc1cc(OC/C=C/c2cccc3c2[nH]nn3)c(cc1N(=O)=O)F,23/000000002,"InChI=1S/C15H11FN4O4/c16-10-7-12(20(22)23)13(21)8-14(10)24-6-2-4-9-3-1-5-11-15(9)18-19-17-11/h1-5,7-8,21H,6H2,(H,17,18,19)/b4-2+",C15H11N4O4F,330,3.01,4.4,7.14,3.7,-40,2.9935624419990674,1
Oc1cnc(c(c1)C#C[C@@H](CN)C(=O)n1nccc1)C=C,1/000000268,"InChI=1S/C15H14N4O2/c1-2-14-11(8-13(20)10-17-14)4-5-12(9-16)15(21)19-7-3-6-18-19/h2-3,6-8,10,12,20H,1,9,16H2/t12-/m0/s1",C15H14N4O2,282,0.51,4.4,7.43,23.4,-150,4.186783457974736,0
C#CCc1c(ccc(c1)c1cncc(c1)O)/C=C\CC(=O)NN,1/000000042,"InChI=1S/C18H17N3O2/c1-2-4-14-9-15(16-10-17(22)12-20-11-16)8-7-13(14)5-3-6-18(23)21-19/h1,3,5,7-12,22H,4,6,19H2,(H,21,23)/b5-3-",C18H17N3O2,307,1.44,4.4,4.13,20.0,-160,3.0660666368791585,1
C#CCc1n[nH]c(c1C#C[C@H](c1ccccc1O)O)N,30/000000019,"InChI=1S/C15H13N3O2/c1-2-5-12-10(15(16)18-17-12)8-9-14(20)11-6-3-4-7-13(11)19/h1,3-4,6-7,14,19-20H,5H2,(H3,16,17,18)/t14-/m1/s1",C15H13N3O2,267,1.63,4.39,6.14,23.0,-150,3.8258391959811258,1
Oc1cnc(c(c1O)C#CC(=O)N[C@H](CO)C)CBr,1/000000549,"InChI=1S/C12H13BrN2O4/c1-7(6-16)15-11(18)3-2-8-9(4-13)14-5-10(17)12(8)19/h5,7,16-17H,4,6H2,1H3,(H,14,19)(H,15,18)/t7-/m0/s1",C12H13N2O4Br,329,0.66,4.39,7.41,18.9,-170,3.9457692090140117,1
SC[C@@H](/C=C/CC1=CCCC(=O)N1)n1cnc2c1cccn2,29/000000014,"InChI=1S/C16H18N4OS/c21-15-8-2-5-12(19-15)4-1-6-13(10-22)20-11-18-16-14(20)7-3-9-17-16/h1,3,5-7,9,11,13,22H,2,4,8,10H2,(H,19,21)/b6-1+/t13-/m1/s1",C16H18N4OS,314,2.24,4.39,3.5,3.72,-190,4.1248218607984235,0
Oc1c(C#CC(=O)N[C@H](CC=C)C=S)cncc1O,1/000000459,"InChI=1S/C13H12N2O3S/c1-2-3-10(8-19)15-12(17)5-4-9-6-14-7-11(16)13(9)18/h2,6-8,10,16H,1,3H2,(H,14,18)(H,15,17)/t10-/m1/s1",C13H12N2O3S,276,0.95,4.39,5.61,21.3,-150,4.352895209710149,0
SC[C@H](CC#Cc1cc(O)cnc1C=C)N,1/000000305,"InChI=1S/C12H14N2OS/c1-2-12-9(6-11(15)7-14-12)4-3-5-10(13)8-16/h2,6-7,10,15-16H,1,5,8,13H2/t10-/m0/s1",C12H14N2OS,234,1.62,4.39,6.97,16.1,-150,4.12200154626769,0
Oc1cncc(c1O)c1ccc(c(c1)C=C)C=C,1/000000065,"InChI=1S/C15H13NO2/c1-3-10-5-6-12(7-11(10)4-2)13-8-16-9-14(17)15(13)18/h3-9,17H,1-2H2,(H,16,18)",C15H13NO2,239,2.93,4.38,5.0,12.6,-160,2.964155118299608,1
Oc1c(cccc1C(=C)N(=O)=O)Nc1cccc2c1NCC(=O)N2,18/000000004,"InChI=1S/C16H14N4O4/c1-9(20(23)24)10-4-2-7-13(16(10)22)18-11-5-3-6-12-15(11)17-8-14(21)19-12/h2-7,17-18,22H,1,8H2,(H,19,21)",C16H14N4O4,326,1.92,4.38,6.81,21.8,-80,3.047247499742028,1
Oc1c(C#CC(=O)NCCC=C)c(ncc1O)CBr,1/000000393,"InChI=1S/C13H13BrN2O3/c1-2-3-6-15-12(18)5-4-9-10(7-14)16-8-11(17)13(9)19/h2,8,17H,1,3,6-7H2,(H,15,18)(H,16,19)",C13H13N2O3Br,325,1.69,4.38,7.2,19.3,0,3.5758341506251083,1
C#CCNC(=O)C#Cc1c(O)c(O)cnc1C(F)F,1/000000216,"InChI=1S/C12H8F2N2O3/c1-2-5-15-9(18)4-3-7-10(12(13)14)16-6-8(17)11(7)19/h1,6,12,17H,5H2,(H,15,18)(H,16,19)",C12H8N2O3F2,266,0.85,4.37,5.12,24.2,-150,3.6852896675064173,1
Oc1ccc(cc1C#Cc1csc(c1)CN)NC[C@@H](C)S,3/000000026,"InChI=1S/C16H18N2OS2/c1-11(20)9-18-14-4-5-16(19)13(7-14)3-2-12-6-15(8-17)21-10-12/h4-7,10-11,18-20H,8-9,17H2,1H3/t11-/m1/s1",C16H18N2OS2,318,2.93,4.37,1.95,22.6,-190,3.531684370621411,1
Oc1cc(cc(c1CO)Br)C(=O)C[C@H](CCl)N(=O)=O,3/000000039,"InChI=1S/C11H11BrClNO5/c12-9-1-6(2-11(17)8(9)5-15)10(16)3-7(4-13)14(18)19/h1-2,7,15,17H,3-5H2/t7-/m1/s1",C11H11NO5ClBr,352,2.11,4.37,3.6,3.85,-150,3.657823399059261,1
Oc1c(C#CC(=O)N[C@@H]2C=CC=C2)c(ncc1O)C=S,1/000000125,"InChI=1S/C14H10N2O3S/c17-12-7-15-11(8-20)10(14(12)19)5-6-13(18)16-9-3-1-2-4-9/h1-4,7-9,17H,(H,15,19)(H,16,18)",C14H10N2O3S,286,0.59,4.37,6.21,23.3,-150,4.182294092094734,0
Oc1cc(c(c(c1)Br)CN)C(=O)C[C@H](CCl)N(=O)=O,3/000000046,"InChI=1S/C11H12BrClN2O4/c12-10-3-7(16)2-8(9(10)5-14)11(17)1-6(4-13)15(18)19/h2-3,6,16H,1,4-5,14H2/t6-/m1/s1",C11H12N2O4ClBr,351,2.05,4.37,2.91,5.09,-170,3.79116739905926,1
OC[C@@H](N1C(=S)NCC1)/C=C/CCCCCN,29/000000010,"InChI=1S/C12H23N3OS/c13-7-5-3-1-2-4-6-11(10-16)15-9-8-14-12(15)17/h4,6,11,16H,1-3,5,7-10,13H2,(H,14,17)/b6-4+/t11-/m0/s1",C12H23N3OS,257,0.93,4.37,2.73,3.58,-150,3.7859061912214536,1
OC(=O)CC/C=C/Nc1c(O)cc(c(c1)c1ncc(cc1)I)Br,28/000000005,"InChI=1S/C16H14BrIN2O3/c17-12-8-15(21)14(19-6-2-1-3-16(22)23)7-11(12)13-5-4-10(18)9-20-13/h2,4-9,19,21H,1,3H2,(H,22,23)/b6-2+",C16H14N2O3BrI,489,4.04,4.36,4.29,19.2,-160,2.9846169364353727,1
Sc1sc2c(n1)cccc2C(=O)O,12/000000007,"InChI=1S/C8H5NO2S2/c10-7(11)4-2-1-3-5-6(4)13-8(12)9-5/h1-3H,(H,9,12)(H,10,11)",C8H5NO2S2,211,1.56,4.36,1.0,2.22,-60,2.7088051346242104,1
Oc1c(C#CC(=O)N[C@H]2C=CCC2)cnc(c1O)/C=C/CC,1/000000520,"InChI=1S/C17H18N2O3/c1-2-3-8-14-17(22)16(21)12(11-18-14)9-10-15(20)19-13-6-4-5-7-13/h3-4,6,8,11,13,22H,2,5,7H2,1H3,(H,18,21)(H,19,20)/b8-3+/t13-/m0/s1",C17H18N2O3,298,2.2,4.36,2.6,21.4,-190,4.1792398276098375,0
Oc1cncc(c1O)C#CC(=O)Nc1cccnc1C[NH2+]C,1/000000532,"InChI=1S/C15H14N4O3/c1-16-8-12-11(3-2-6-18-12)19-14(21)5-4-10-7-17-9-13(20)15(10)22/h2-3,6-7,9,16,20H,8H2,1H3,(H,17,22)(H,19,21)/p+1",C15H15N4O3,299,-0.06,4.36,5.78,19.6,-20,3.830436012273606,1
SCC(=O)OCCCNC(=O)C#Cc1cncc(c1O)O,1/000000114,"InChI=1S/C13H14N2O5S/c16-10-7-14-6-9(13(10)19)2-3-11(17)15-4-1-5-20-12(18)8-21/h6-7,16,21H,1,4-5,8H2,(H,14,19)(H,15,17)",C13H14N2O5S,310,0.56,4.36,5.98,22.5,-30,3.246246538204053,1
Sc1ccc2c(c1C(=O)Nc1ncc(cc1Cl)Cl)NCC(=O)N2C,18/000000034,"InChI=1S/C15H12Cl2N4O2S/c1-21-9-2-3-10(24)12(13(9)18-6-11(21)22)15(23)20-14-8(17)4-7(16)5-19-14/h2-5,18,24H,6H2,1H3,(H,19,20,23)",C15H12N4O2SCl2,382,2.6,4.36,9.26,3.58,-100,2.978330006787221,1
Oc1cc(cc(c1O)c1oncc1)C(=O)CF,3/000000136,"InChI=1S/C11H8FNO4/c12-5-9(15)6-3-7(10-1-2-13-17-10)11(16)8(14)4-6/h1-4,14,16H,5H2",C11H8NO4F,237,1.83,4.36,1.51,3.58,-120,2.986215518010768,1
Oc1c(O)cc(cc1C(C)(F)F)C(=O)CO,3/000000162,"InChI=1S/C10H10F2O4/c1-10(11,12)6-2-5(8(15)4-13)3-7(14)9(6)16/h2-3,13-14,16H,4H2,1H3",C10H10O4F2,232,0.68,4.36,2.36,16.0,-170,2.7444070119336974,1
OC(=O)Cc1ncc(c(c1C#CC(=O)N[C@H](CCl)C)O)O,1/000000512,"InChI=1S/C13H13ClN2O5/c1-7(5-14)16-11(18)3-2-8-9(4-12(19)20)15-6-10(17)13(8)21/h6-7,17H,4-5H2,1H3,(H,15,21)(H,16,18)(H,19,20)/t7-/m0/s1",C13H13N2O5Cl,312,0.76,4.35,7.79,21.7,-200,3.8918326803625165,1
N=C1NCC[C@H]1CCc1nn(cc1N(=O)=O)C(=O)O,25/000000038,"InChI=1S/C10H13N5O4/c11-9-6(3-4-12-9)1-2-7-8(15(18)19)5-14(13-7)10(16)17/h5-6H,1-4H2,(H2,11,12)(H,16,17)/t6-/m1/s1",C10H12N5O4,266,0.26,4.35,3.96,5.53,-150,4.195224795508965,0
Oc1c(N(=O)=O)c(Br)cc(c1)c1nnn[nH]1,3/000000005,"InChI=1S/C7H4BrN5O3/c8-4-1-3(7-9-11-12-10-7)2-5(14)6(4)13(15)16/h1-2,14H,(H,9,10,11,12)",C7H4N5O3Br,286,1.45,4.35,4.13,20.0,-120,3.1290177061175637,1
Oc1c(O)cc(cc1/C=C\C)C(=O)N,3/000000139,"InChI=1S/C10H11NO3/c1-2-3-6-4-7(10(11)14)5-8(12)9(6)13/h2-5,12-13H,1H3,(H2,11,14)/b3-2-",C10H11NO3,193,0.93,4.34,2.6,11.8,-20,2.5959180077295603,1
SCCNC(=O)C#Cc1c(C#C)ncc(c1O)O,1/000000411,"InChI=1S/C12H10N2O3S/c1-2-9-8(12(17)10(15)7-14-9)3-4-11(16)13-5-6-18/h1,7,15,18H,5-6H2,(H,13,16)(H,14,17)",C12H10N2O3S,262,1.28,4.34,6.28,21.3,0,3.808081360057848,1
S[C@@]1(C=C(C1)/C=C/c1ccc(cc1)O)c1nnn[nH]1,8/000000004,"InChI=1S/C13H12N4OS/c18-11-5-3-9(4-6-11)1-2-10-7-13(19,8-10)12-14-16-17-15-12/h1-7,18-19H,8H2,(H,14,15,16,17)/b2-1+/t13-/m1/s1",C13H12N4OS,272,1.6,4.34,3.23,21.6,-190,3.919516117007978,1
Oc1cnc(c(c1)C#C[C@@H](CN)C1=CC=CC1)C=C,1/000000338,"InChI=1S/C16H16N2O/c1-2-16-13(9-15(19)11-18-16)7-8-14(10-17)12-5-3-4-6-12/h2-5,9,11,14,19H,1,6,10,17H2/t14-/m0/s1",C16H16N2O,252,1.02,4.34,7.2,18.4,-150,4.363482783674645,0
Oc1c(O)cc(c(c1)CS)C(=O)CCNN,3/000000135,"InChI=1S/C10H14N2O3S/c11-12-2-1-8(13)7-4-10(15)9(14)3-6(7)5-16/h3-4,12,14-16H,1-2,5,11H2",C10H14N2O3S,242,0.25,4.34,3.17,2.35,-20,3.077898028121141,1
Oc1c(NC(=O)c2cccc3c2NCC(=O)N3)cc(c(c1)C)CCl,18/000000022,"InChI=1S/C17H16ClN3O3/c1-9-5-14(22)13(6-10(9)7-18)21-17(24)11-3-2-4-12-16(11)19-8-15(23)20-12/h2-6,19,22H,7-8H2,1H3,(H,20,23)(H,21,24)",C17H16N3O3Cl,345,1.64,4.33,6.89,4.94,-100,2.728744629477964,1
Oc1cc(C(=O)OC(=O)CCN)cc(c1O)c1nnc[nH]1,3/000000090,"InChI=1S/C12H12N4O5/c13-2-1-9(18)21-12(20)6-3-7(10(19)8(17)4-6)11-14-5-15-16-11/h3-5,17,19H,1-2,13H2,(H,14,15,16)",C12H12N4O5,292,1.05,4.33,1.72,21.4,-180,3.2560510474878726,1
Sc1nc(c[nH]1)c1ccc(cc1CS)COCc1noc(=O)[nH]1,27/000000001,"InChI=1S/C14H14N4O3S2/c19-14-17-12(18-21-14)6-20-5-8-1-2-10(9(3-8)7-22)11-4-15-13(23)16-11/h1-4,22H,5-7H2,(H2,15,16,23)(H,17,18,19)",C14H14N4O3S2,350,2.37,4.33,2.96,3.72,-160,3.7970887240227844,1
Oc1c(N/C=C/CO)cc(c(c1)Br)c1ncc(cc1)I,28/000000019,"InChI=1S/C14H12BrIN2O2/c15-11-7-14(20)13(17-4-1-5-19)6-10(11)12-3-2-9(16)8-18-12/h1-4,6-8,17,19-20H,5H2/b4-1+",C14H12N2O2BrI,447,3.63,4.33,4.25,15.8,-160,3.1003828283584713,1
OC[C@@H](N1C(=S)NCC1)/C=C/c1nc(c[nH]1)Cl,29/000000001,"InChI=1S/C10H13ClN4OS/c11-8-5-13-9(14-8)2-1-7(6-16)15-4-3-12-10(15)17/h1-2,5,7,16H,3-4,6H2,(H,12,17)(H,13,14)/b2-1+/t7-/m0/s1",C10H13N4OSCl,272,1.08,4.33,1.88,3.85,-150,4.634949460452223,0
Oc1c(O)c(S)cc(c1)C(=O)C/C=C\C,3/000000141,"InChI=1S/C11H12O3S/c1-2-3-4-8(12)7-5-9(13)11(14)10(15)6-7/h2-3,5-6,13-15H,4H2,1H3/b3-2-",C11H12O3S,224,2.18,4.32,0.57,2.22,-60,3.2091085034193014,1
Oc1cnc(c(c1O)C#CC(=O)NCC)CBr,1/000000181,"InChI=1S/C11H11BrN2O3/c1-2-13-10(16)4-3-7-8(5-12)14-6-9(15)11(7)17/h6,15H,2,5H2,1H3,(H,13,16)(H,14,17)",C11H11N2O3Br,299,1.34,4.32,5.88,17.1,-20,3.476087317626509,1
C#CCc1cccc(c1)c1cc(O)cnc1CO,1/000000251,"InChI=1S/C15H13NO2/c1-2-4-11-5-3-6-12(7-11)14-8-13(18)9-16-15(14)10-17/h1,3,5-9,17-18H,4,10H2",C15H13NO2,239,1.9,4.32,6.52,13.4,-160,2.713392801557525,1
Oc1c(N/C=C/CCON)cc(c(c1)Br)c1ncc(cc1)I,28/000000023,"InChI=1S/C15H15BrIN3O2/c16-12-8-15(21)14(19-5-1-2-6-22-18)7-11(12)13-4-3-10(17)9-20-13/h1,3-5,7-9,19,21H,2,6,18H2/b5-1+",C15H15N3O2BrI,476,3.28,4.32,5.95,17.8,-160,3.240511694655739,1
Oc1ccccc1[C@@H](C#Cc1c(n[nH]c1N)C(=O)O)O,30/000000015,"InChI=1S/C13H11N3O4/c14-12-8(11(13(19)20)15-16-12)5-6-10(18)7-3-1-2-4-9(7)17/h1-4,10,17-18H,(H,19,20)(H3,14,15,16)/t10-/m1/s1",C13H10N3O4,272,0.5,4.32,5.65,2.35,-150,3.4443072579191885,1
Oc1c(C#CC(=O)N[C@H](CCC(=O)C)C=C)cncc1O,1/000000527,"InChI=1S/C15H16N2O4/c1-3-12(6-4-10(2)18)17-14(20)7-5-11-8-16-9-13(19)15(11)21/h3,8-9,12,19H,1,4,6H2,2H3,(H,16,21)(H,17,20)/t12-/m0/s1",C15H16N2O4,288,0.9,4.32,6.14,21.0,-200,3.9293151124041596,1
C#CCc1cc(ccc1/C=C\CO)c1cncc(c1)O,1/000000071,"InChI=1S/C17H15NO2/c1-2-4-14-9-15(7-6-13(14)5-3-8-19)16-10-17(20)12-18-11-16/h1,3,5-7,9-12,19-20H,4,8H2/b5-3-",C17H15NO2,265,2.41,4.32,5.04,15.6,-160,2.914970856120183,1
OC(=O)[C@@H](n1ncc(c1)N(=O)=O)C#Cc1cccc(c1)CC[NH2+]C,27/000000021,"InChI=1S/C16H16N4O4/c1-17-8-7-13-4-2-3-12(9-13)5-6-15(16(21)22)19-11-14(10-18-19)20(23)24/h2-4,9-11,15,17H,7-8H2,1H3,(H,21,22)/p+1/t15-/m0/s1",C16H17N4O4,329,2.1,4.32,2.16,3.98,-170,4.107887884094222,0
N1C=C[C@@H](C=C1)/C=C/Cc1cc(F)c2c(c1)cnn2C(=O)O,22/000000010,"InChI=1S/C16H14FN3O2/c17-14-9-12(3-1-2-11-4-6-18-7-5-11)8-13-10-19-20(15(13)14)16(21)22/h1-2,4-11,18H,3H2,(H,21,22)/b2-1+",C16H13N3O2F,298,2.9,4.31,2.97,4.94,-190,3.7494596209230213,1
c1nonc1C(=S)N[C@H](CN(=O)=O)CN,24/000000001,"InChI=1S/C6H9N5O3S/c7-1-4(3-11(12)13)9-6(15)5-2-8-14-10-5/h2,4H,1,3,7H2,(H,9,15)/t4-/m0/s1",C6H9N5O3S,231,0.18,4.31,6.97,3.85,-150,4.426346508672619,0
Oc1cc(C(=O)NC2=NCCO2)cc(c1O)S,3/000000149,"InChI=1S/C10H10N2O4S/c13-6-3-5(4-7(17)8(6)14)9(15)12-10-11-1-2-16-10/h3-4,13-14,17H,1-2H2,(H,11,12,15)",C10H10N2O4S,254,1.03,4.31,0.18,2.22,-60,3.227677711136791,1
Oc1c(O)cc(cc1C1=CCC=C1)C(=O)CSC,3/000000103,"InChI=1S/C14H14O3S/c1-18-8-13(16)10-6-11(9-4-2-3-5-9)14(17)12(15)7-10/h2,4-7,15,17H,3,8H2,1H3",C14H14O3S,262,2.41,4.31,1.61,3.58,-160,3.040533272145762,1
SCc1oc(=O)cc(c1C(=O)O)c1ncn[nH]1,12/000000003,"InChI=1S/C9H7N3O4S/c13-6-1-4(8-10-3-11-12-8)7(9(14)15)5(2-17)16-6/h1,3,17H,2H2,(H,14,15)(H,10,11,12)",C9H6N3O4S,252,-0.33,4.3,5.77,24.5,-120,3.3318361399420287,1
Oc1cnc(c(c1)C#C[C@@H](CN)C1=CNC=NC1)C=C,1/000000047,"InChI=1S/C15H16N4O/c1-2-15-11(5-14(20)9-19-15)3-4-12(6-16)13-7-17-10-18-8-13/h2,5,7,9-10,12,20H,1,6,8,16H2,(H,17,18)/t12-/m0/s1",C15H16N4O,268,0.21,4.3,7.65,20.3,-150,4.687273927039541,0
Oc1c(O)cc(cc1C1=CCC=C1)C(=O)C[NH2+]C,3/000000117,"InChI=1S/C14H15NO3/c1-15-8-13(17)10-6-11(9-4-2-3-5-9)14(18)12(16)7-10/h2,4-7,15-16,18H,3,8H2,1H3/p+1",C14H16NO3,246,1.19,4.3,1.08,3.58,-140,3.847866502914992,1
