SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CC(=O)C)O;12/000000089;InChI=1S/C18H13IO6S/c1-9(20)4-11-5-10-6-12(2-3-16(10)25-18(11)23)26(24)17-8-14(21)13(19)7-15(17)22/h2-3,5-8,21-22H,4H2,1H3/t26-/m0/s1;C18H13O6SI;484;1.81;4.97;6.60;23.90;-100
Oc1ccc(cc1c1ncccc1)[S@](=O)c1cc(O)c(cc1O)I;12/000000145;InChI=1S/C17H12INO4S/c18-12-8-16(22)17(9-15(12)21)24(23)10-4-5-14(20)11(7-10)13-3-1-2-6-19-13/h1-9,20-22H/t24-/m0/s1;C17H12NO4SI;453;2.81;5.01;4.86;17.90;-160
Oc1c(I)cc(c(c1)[S@@](=O)c1ccc(c(c1)c1nsnc1)O)O;12/000000165;InChI=1S/C14H9IN2O4S2/c15-9-4-13(20)14(5-12(9)19)23(21)7-1-2-11(18)8(3-7)10-6-16-22-17-10/h1-6,18-20H/t23-/m0/s1;C14H9N2O4S2I;460;2.41;4.28;4.61;24.60;-120
Oc1cc(I)c(cc1[S@@](=O)c1cccc(c1)COC(=O)C)O;12/000000160;InChI=1S/C15H13IO5S/c1-9(17)21-8-10-3-2-4-11(5-10)22(20)15-7-13(18)12(16)6-14(15)19/h2-7,18-19H,8H2,1H3/t22-/m0/s1;C15H13O5SI;432;2.37;4.34;3.98;18.50;-20
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)[C@H](NC2)CC=C)O;12/000000316;InChI=1S/C17H16INO3S/c1-2-3-14-12-6-11(5-4-10(12)9-19-14)23(22)17-8-15(20)13(18)7-16(17)21/h2,4-8,14,19-21H,1,3,9H2/t14-,23+/m1/s1;C17H16NO3SI;441;2.52;5.07;3.91;19.10;-190
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1O)cc(s2)C(=O)N)O;12/000000202;InChI=1S/C15H10INO5S2/c16-7-4-9(19)13(5-8(7)18)24(22)12-2-1-10-6(14(12)20)3-11(23-10)15(17)21/h1-5,18-20H,(H2,17,21)/t24-/m0/s1;C15H10NO5S2I;475;1.29;4.83;5.91;23.80;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000109;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;4.83;5.91;24.40;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1O)CCN=C2)O;12/000000074;InChI=1S/C15H12INO4S/c16-10-5-12(19)14(6-11(10)18)22(21)13-2-1-8-7-17-4-3-9(8)15(13)20/h1-2,5-7,18-20H,3-4H2/t22-/m0/s1;C15H12NO4SI;429;1.79;4.46;3.95;19.70;-80
Oc1ccc(cc1CC#CC/C(=C/C)/c1ncccc1)CO;12/000000019;InChI=1S/C19H19NO2/c1-2-16(18-9-5-6-12-20-18)7-3-4-8-17-13-15(14-21)10-11-19(17)22/h2,5-6,9-13,21-22H,7-8,14H2,1H3/b16-2-;C19H19NO2;293;2.62;4.04;7.82;16.80;-20
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000281;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;5.45;6.47;24.40;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)[nH]c(=O)c(=O)n2C)O;12/000000084;InChI=1S/C15H11IN2O5S/c1-18-10-3-2-7(4-9(10)17-14(21)15(18)22)24(23)13-6-11(19)8(16)5-12(13)20/h2-6,19-20H,1H3,(H,17,21)/t24-/m0/s1;C15H11N2O5SI;458;0.57;4.53;4.81;22.70;-100
Oc1cc(cc2c1NC(=O)CS2)[S@](=O)c1cc(O)c(cc1O)I;12/000000187;InChI=1S/C14H10INO5S2/c15-7-3-9(18)12(4-8(7)17)23(21)6-1-10(19)14-11(2-6)22-5-13(20)16-14/h1-4,17-19H,5H2,(H,16,20)/t23-/m0/s1;C14H10NO5S2I;463;1.23;4.93;5.10;22.20;-80
Oc1cc(I)c(cc1[S@@](=O)OC/C=C/C)O;12/000000167;InChI=1S/C10H11IO4S/c1-2-3-4-15-16(14)10-6-8(12)7(11)5-9(10)13/h2-3,5-6,12-13H,4H2,1H3/b3-2+/t16-/m0/s1;C10H11O4SI;354;1.44;4.05;2.42;2.48;-20
Oc1c(O)c(cc(c1)F)c1coc(c1)N(=O)=O;12/000000007;InChI=1S/C10H6FNO5/c11-6-2-7(10(14)8(13)3-6)5-1-9(12(15)16)17-4-5/h1-4,13-14H;C10H6NO5F;239;1.98;4.60;3.26;2.22;-120
Oc1cc(I)c(cc1[S@@](=O)c1cccc(c1)CCC)O;12/000000157;InChI=1S/C15H15IO3S/c1-2-4-10-5-3-6-11(7-10)20(19)15-9-13(17)12(16)8-14(15)18/h3,5-9,17-18H,2,4H2,1H3/t20-/m0/s1;C15H15O3SI;402;3.28;4.02;2.62;15.10;-30
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)C[NH3+])O;12/000000210;InChI=1S/C16H13IN2O4S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-18)15(24-13)16(19)22/h1-5,20-21H,6,18H2,(H2,19,22)/p+1/t25-/m0/s1;C16H14N2O4S2I;489;0.73;4.97;6.65;24.60;-40
C#CCCc1c(O)ccc(c1)[S@](=O)c1cc(O)c(cc1O)I;12/000000125;InChI=1S/C16H13IO4S/c1-2-3-4-10-7-11(5-6-13(10)18)22(21)16-9-14(19)12(17)8-15(16)20/h1,5-9,18-20H,3-4H2/t22-/m0/s1;C16H13O4SI;428;2.52;4.24;3.31;19.70;0
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CC(=O)C)O;12/000000123;InChI=1S/C18H13IO6S/c1-9(20)4-11-5-10-6-12(2-3-16(10)25-18(11)23)26(24)17-8-14(21)13(19)7-15(17)22/h2-3,5-8,21-22H,4H2,1H3/t26-/m0/s1;C18H13O6SI;484;1.81;5.01;6.63;23.90;-100
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CC(=O)C)O;12/000000121;InChI=1S/C18H13IO6S/c1-9(20)4-11-5-10-6-12(2-3-16(10)25-18(11)23)26(24)17-8-14(21)13(19)7-15(17)22/h2-3,5-8,21-22H,4H2,1H3/t26-/m0/s1;C18H13O6SI;484;1.81;4.71;5.63;23.90;-100
Oc1cc([S@](=O)c2cc(O)c(cc2O)I)cc2c1NCCCN2;12/000000182;InChI=1S/C15H15IN2O4S/c16-9-6-12(20)14(7-11(9)19)23(22)8-4-10-15(13(21)5-8)18-3-1-2-17-10/h4-7,17-21H,1-3H2/t23-/m0/s1;C15H15N2O4SI;446;1.48;4.50;4.97;19.50;-120
Oc1cc([S@](=O)c2cc(O)c(cc2O)I)cc2c1C=NCC2;12/000000321;InChI=1S/C15H12INO4S/c16-11-5-14(20)15(6-13(11)19)22(21)9-3-8-1-2-17-7-10(8)12(18)4-9/h3-7,18-20H,1-2H2/t22-/m0/s1;C15H12NO4SI;429;1.79;4.01;4.56;19.70;-80
Oc1cc(I)c(cc1[S@@](=O)OC/C=C/C)O;12/000000070;InChI=1S/C10H11IO4S/c1-2-3-4-15-16(14)10-6-8(12)7(11)5-9(10)13/h2-3,5-6,12-13H,4H2,1H3/b3-2+/t16-/m0/s1;C10H11O4SI;354;1.44;4.04;2.11;2.48;-20
Oc1cc(I)c(cc1[C@H](C1=CCON1)O)O;12/000000042;InChI=1S/C10H10INO4/c11-6-4-8(13)5(3-9(6)14)10(15)7-1-2-16-12-7/h1,3-4,10,12-15H,2H2/t10-/m1/s1;C10H10NO4I;335;1.62;4.43;2.02;2.22;-150
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(C=C)c(s2)C(=O)N)O;12/000000150;InChI=1S/C17H12INO4S2/c1-2-9-10-5-8(3-4-14(10)24-16(9)17(19)22)25(23)15-7-12(20)11(18)6-13(15)21/h2-7,20-21H,1H2,(H2,19,22)/t25-/m0/s1;C17H12NO4S2I;485;2.13;5.68;6.18;24.80;-40
OCC(=O)/C=C\C#C[C@@H](c1cc(F)ccc1N)O;12/000000023;InChI=1S/C13H12FNO3/c14-9-5-6-12(15)11(7-9)13(18)4-2-1-3-10(17)8-16/h1,3,5-7,13,16,18H,8,15H2/b3-1-/t13-/m0/s1;C13H12NO3F;249;-0.07;4.20;6.04;3.58;-150
Oc1cc(I)c(cc1[S@@](=O)c1cccc(c1)COC(=O)C)O;12/000000163;InChI=1S/C15H13IO5S/c1-9(17)21-8-10-3-2-4-11(5-10)22(20)15-7-13(18)12(16)6-14(15)19/h2-7,18-19H,8H2,1H3/t22-/m0/s1;C15H13O5SI;432;2.37;4.03;4.30;18.50;-20
Oc1cc(I)c(cc1[S@@](=O)c1cccc(c1)/C=C/C)O;12/000000049;InChI=1S/C15H13IO3S/c1-2-4-10-5-3-6-11(7-10)20(19)15-9-13(17)12(16)8-14(15)18/h2-9,17-18H,1H3/b4-2+/t20-/m0/s1;C15H13O3SI;400;3.27;4.69;4.29;16.10;-20
Sc1nnc(o1)[C@H](/C=C/c1cc(O)cc(c1)I)O;12/000000031;InChI=1S/C11H9IN2O3S/c12-7-3-6(4-8(15)5-7)1-2-9(16)10-13-14-11(18)17-10/h1-5,9,15-16H,(H,14,18)/b2-1+/t9-/m0/s1;C11H9N2O3SI;376;3.37;4.78;4.44;2.22;-150
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000293;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;5.20;6.82;24.40;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CF)O;12/000000216;InChI=1S/C16H10FIO5S/c17-7-9-3-8-4-10(1-2-14(8)23-16(9)21)24(22)15-6-12(19)11(18)5-13(15)20/h1-6,19-20H,7H2/t24-/m0/s1;C16H10O5SFI;460;2.44;4.83;4.10;23.20;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)C[C@H](N2)CF)O;12/000000245;InChI=1S/C15H13FINO3S/c16-7-9-3-8-4-10(1-2-12(8)18-9)22(21)15-6-13(19)11(17)5-14(15)20/h1-2,4-6,9,18-20H,3,7H2/t9-,22-/m0/s1;C15H13NO3SFI;433;2.60;4.60;4.08;19.60;-190
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)N(NC2)CC)O;12/000000271;InChI=1S/C15H15IN2O3S/c1-2-18-12-5-10(4-3-9(12)8-17-18)22(21)15-7-13(19)11(16)6-14(15)20/h3-7,17,19-20H,2,8H2,1H3/t22-/m0/s1;C15H15N2O3SI;430;2.09;4.07;5.18;18.30;-60
Oc1c(ccc2c1N/C(=C/CN)/C2)/C=C/[C@@H](S(=O)=O)Cl;12/000000012;InChI=1S/C13H15ClN2O3S/c14-11(20(18)19)4-3-8-1-2-9-7-10(5-6-15)16-12(9)13(8)17/h1-5,11,16-17,20H,6-7,15H2/b4-3+,10-5+/t11-/m1/s1;C13H15N2O3SCl;314;0.91;4.10;6.32;20.20;-190
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CC(=O)C)O;12/000000152;InChI=1S/C18H13IO6S/c1-9(20)4-11-5-10-6-12(2-3-16(10)25-18(11)23)26(24)17-8-14(21)13(19)7-15(17)22/h2-3,5-8,21-22H,4H2,1H3/t26-/m0/s1;C18H13O6SI;484;1.81;4.86;4.80;23.90;-100
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)C[NH3+])O;12/000000229;InChI=1S/C16H13IN2O4S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-18)15(24-13)16(19)22/h1-5,20-21H,6,18H2,(H2,19,22)/p+1/t25-/m0/s1;C16H14N2O4S2I;489;0.73;4.97;6.93;24.60;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)[C@@H](CCl)CN2)O;12/000000243;InChI=1S/C15H13ClINO3S/c16-6-8-7-18-12-2-1-9(3-10(8)12)22(21)15-5-13(19)11(17)4-14(15)20/h1-5,8,18-20H,6-7H2/t8-,22-/m0/s1;C15H13NO3SClI;449;2.57;4.43;3.66;18.60;-190
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CC)O;12/000000068;InChI=1S/C17H14INO4S2/c1-2-9-10-5-8(3-4-14(10)24-16(9)17(19)22)25(23)15-7-12(20)11(18)6-13(15)21/h3-7,20-21H,2H2,1H3,(H2,19,22)/t25-/m0/s1;C17H14NO4S2I;487;2.09;5.29;6.94;23.80;-60
Oc1c(I)cc(c(c1)[S@@](=O)c1ccc2c(c1)[C@H](F)CN2)O;12/000000128;InChI=1S/C14H11FINO3S/c15-9-6-17-11-2-1-7(3-8(9)11)21(20)14-5-12(18)10(16)4-13(14)19/h1-5,9,17-19H,6H2/t9-,21+/m1/s1;C14H11NO3SFI;419;2.08;4.48;3.41;19.00;-190
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)C[NH3+])O;12/000000212;InChI=1S/C16H13IN2O4S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-18)15(24-13)16(19)22/h1-5,20-21H,6,18H2,(H2,19,22)/p+1/t25-/m0/s1;C16H14N2O4S2I;489;0.73;4.79;6.84;24.60;-40
Oc1c(I)cc(c(c1)[S@@](=O)c1ccc(c(c1)c1n[nH]cn1)O)O;12/000000196;InChI=1S/C14H10IN3O4S/c15-9-4-12(21)13(5-11(9)20)23(22)7-1-2-10(19)8(3-7)14-16-6-17-18-14/h1-6,19-21H,(H,16,17,18)/t23-/m0/s1;C14H10N3O4SI;443;2.21;4.63;4.04;22.60;-120
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CCl)O;12/000000335;InChI=1S/C16H10ClIO5S/c17-7-9-3-8-4-10(1-2-14(8)23-16(9)21)24(22)15-6-12(19)11(18)5-13(15)20/h1-6,19-20H,7H2/t24-/m0/s1;C16H10O5SClI;476;2.58;5.00;5.02;22.20;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccccc1)O;12/000000052;InChI=1S/C12H9IO3S/c13-9-6-11(15)12(7-10(9)14)17(16)8-4-2-1-3-5-8/h1-7,14-15H/t17-/m0/s1;C12H9O3SI;360;2.44;4.14;2.74;13.30;0
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)C[NH3+])O;12/000000227;InChI=1S/C16H13IN2O4S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-18)15(24-13)16(19)22/h1-5,20-21H,6,18H2,(H2,19,22)/p+1/t25-/m0/s1;C16H14N2O4S2I;489;0.73;5.10;6.73;24.60;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)C[NH3+])O;12/000000230;InChI=1S/C16H13IN2O4S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-18)15(24-13)16(19)22/h1-5,20-21H,6,18H2,(H2,19,22)/p+1/t25-/m0/s1;C16H14N2O4S2I;489;0.73;5.03;7.23;24.60;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)[C@@H](CO)CN2)O;12/000000250;InChI=1S/C15H14INO4S/c16-11-4-14(20)15(5-13(11)19)22(21)9-1-2-12-10(3-9)8(7-18)6-17-12/h1-5,8,17-20H,6-7H2/t8-,22+/m1/s1;C15H14NO4SI;431;1.10;4.14;2.92;18.10;-190
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CO)O;12/000000308;InChI=1S/C16H11IO6S/c17-11-5-13(20)15(6-12(11)19)24(22)10-1-2-14-8(4-10)3-9(7-18)16(21)23-14/h1-6,18-20H,7H2/t24-/m0/s1;C16H11O6SI;458;1.30;4.71;4.11;21.70;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CC(=O)C)O;12/000000090;InChI=1S/C18H13IO6S/c1-9(20)4-11-5-10-6-12(2-3-16(10)25-18(11)23)26(24)17-8-14(21)13(19)7-15(17)22/h2-3,5-8,21-22H,4H2,1H3/t26-/m0/s1;C18H13O6SI;484;1.81;4.94;6.84;23.90;-100
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)C(=O)N)O;12/000000151;InChI=1S/C16H10INO6S/c17-10-5-12(20)14(6-11(10)19)25(23)8-1-2-13-7(3-8)4-9(15(18)21)16(22)24-13/h1-6,19-20H,(H2,18,21)/t25-/m0/s1;C16H10NO6SI;471;1.00;4.95;4.21;24.10;-80
Oc1c(cc(c(c1)I)O)C(=O)n1ncc(c1)N(=O)=O;12/000000041;InChI=1S/C10H6IN3O5/c11-7-2-8(15)6(1-9(7)16)10(17)13-4-5(3-12-13)14(18)19/h1-4,15-16H;C10H6N3O5I;375;2.55;4.16;3.74;3.85;0
Oc1cc(I)c(cc1[S@@](=O)c1ccc(cc1)CN)O;12/000000138;InChI=1S/C13H12INO3S/c14-10-5-12(17)13(6-11(10)16)19(18)9-3-1-8(7-15)2-4-9/h1-6,16-17H,7,15H2/t19-/m0/s1;C13H12NO3SI;389;1.57;4.55;3.74;15.30;0
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)C)O;12/000000232;InChI=1S/C16H11IO5S/c1-8-4-9-5-10(2-3-14(9)22-16(8)20)23(21)15-7-12(18)11(17)6-13(15)19/h2-7,18-19H,1H3/t23-/m0/s1;C16H11O5SI;442;2.34;4.86;4.52;20.50;-100
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)ccc(n2)N)O;12/000000065;InChI=1S/C15H11IN2O3S/c16-10-6-13(20)14(7-12(10)19)22(21)9-2-3-11-8(5-9)1-4-15(17)18-11/h1-7,19-20H,(H2,17,18)/t22-/m0/s1;C15H11N2O3SI;426;2.46;5.15;3.81;17.30;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CN)O;12/000000275;InChI=1S/C16H13IN2O4S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-18)15(24-13)16(19)22/h1-5,20-21H,6,18H2,(H2,19,22)/t25-/m0/s1;C16H13N2O4S2I;488;0.73;5.68;6.63;24.60;-40
Oc1cc([S@](=O)c2cc(O)c(cc2O)I)cc2c1NCCCN2;12/000000183;InChI=1S/C15H15IN2O4S/c16-9-6-12(20)14(7-11(9)19)23(22)8-4-10-15(13(21)5-8)18-3-1-2-17-10/h4-7,17-21H,1-3H2/t23-/m0/s1;C15H15N2O4SI;446;1.48;4.70;5.09;19.50;-120
Oc1c(I)cc(c(c1)[S@@](=O)c1ccc(c(c1)c1nsnc1)O)O;12/000000166;InChI=1S/C14H9IN2O4S2/c15-9-4-13(20)14(5-12(9)19)23(21)7-1-2-11(18)8(3-7)10-6-16-22-17-10/h1-6,18-20H/t23-/m0/s1;C14H9N2O4S2I;460;2.41;4.70;4.54;24.60;-120
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000110;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;4.77;6.57;24.40;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CO)O;12/000000270;InChI=1S/C16H11IO6S/c17-11-5-13(20)15(6-12(11)19)24(22)10-1-2-14-8(4-10)3-9(7-18)16(21)23-14/h1-6,18-20H,7H2/t24-/m0/s1;C16H11O6SI;458;1.30;4.78;4.61;21.70;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CC)O;12/000000251;InChI=1S/C17H14INO4S2/c1-2-9-10-5-8(3-4-14(10)24-16(9)17(19)22)25(23)15-7-12(20)11(18)6-13(15)21/h3-7,20-21H,2H2,1H3,(H2,19,22)/t25-/m0/s1;C17H14NO4S2I;487;2.09;5.27;6.65;23.80;-60
Oc1cc([S@](=O)c2cc(O)c(cc2O)I)cc2c1NCCCN2;12/000000181;InChI=1S/C15H15IN2O4S/c16-9-6-12(20)14(7-11(9)19)23(22)8-4-10-15(13(21)5-8)18-3-1-2-17-10/h4-7,17-21H,1-3H2/t23-/m0/s1;C15H15N2O4SI;446;1.48;4.73;5.08;19.50;-120
Oc1cc(c(c(c1)I)I)/C=C/CO;12/000000021;InChI=1S/C9H8I2O2/c10-8-5-7(13)4-6(9(8)11)2-1-3-12/h1-2,4-5,12-13H,3H2/b2-1+;C9H8O2I2;402;3.54;4.28;3.51;3.58;0
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)cc(c(=O)o2)CO)O;12/000000266;InChI=1S/C16H11IO6S/c17-11-5-13(20)15(6-12(11)19)24(22)10-1-2-14-8(4-10)3-9(7-18)16(21)23-14/h1-6,18-20H,7H2/t24-/m0/s1;C16H11O6SI;458;1.30;4.74;4.69;21.70;-80
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000262;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;4.83;5.91;24.40;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000111;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;4.63;6.76;24.40;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)[C@@H](C=C)CN2)O;12/000000326;InChI=1S/C16H14INO3S/c1-2-9-8-18-13-4-3-10(5-11(9)13)22(21)16-7-14(19)12(17)6-15(16)20/h2-7,9,18-20H,1,8H2/t9-,22-/m0/s1;C16H14NO3SI;427;2.33;4.67;3.41;18.50;-190
Oc1c(I)cc(c(c1)[S@@](=O)c1cc(OC)c2c(c1)SCC(=O)N2)O;12/000000242;InChI=1S/C15H12INO5S2/c1-22-11-2-7(3-12-15(11)17-14(20)6-23-12)24(21)13-5-9(18)8(16)4-10(13)19/h2-5,18-19H,6H2,1H3,(H,17,20)/t24-/m0/s1;C15H12NO5S2I;477;1.55;4.51;5.82;22.80;-100
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CC)O;12/000000098;InChI=1S/C17H14INO4S2/c1-2-9-10-5-8(3-4-14(10)24-16(9)17(19)22)25(23)15-7-12(20)11(18)6-13(15)21/h3-7,20-21H,2H2,1H3,(H2,19,22)/t25-/m0/s1;C17H14NO4S2I;487;2.09;4.61;6.65;23.80;-78
Oc1cc(c(cc1O)F)C(=O)C;12/000000003;InChI=1S/C8H7FO3/c1-4(10)5-2-7(11)8(12)3-6(5)9/h2-3,11-12H,1H3;C8H7O3F;170;1.21;4.02;3.38;2.22;-20
Oc1cc(cc(c1)I)/C=C/[C@@H](c1oc(=O)[nH]n1)O;12/000000029;InChI=1S/C11H9IN2O4/c12-7-3-6(4-8(15)5-7)1-2-9(16)10-13-14-11(17)18-10/h1-5,9,15-16H,(H,14,17)/b2-1+/t9-/m0/s1;C11H9N2O4I;360;2.40;4.50;3.56;2.22;-150
Oc1ccc2c(c1C#C/C=C\C(=O)CO)occc2=O;12/000000002;InChI=1S/C15H10O5/c16-9-10(17)3-1-2-4-11-13(18)6-5-12-14(19)7-8-20-15(11)12/h1,3,5-8,16,18H,9H2/b3-1-;C15H10O5;270;1.01;4.34;7.44;21.00;-80
Oc1cc(I)c(cc1[S@@](=O)c1cccc(c1)c1nnco1)O;12/000000194;InChI=1S/C14H9IN2O4S/c15-10-5-12(19)13(6-11(10)18)22(20)9-3-1-2-8(4-9)14-17-16-7-21-14/h1-7,18-19H/t22-/m0/s1;C14H9N2O4SI;428;3.31;4.25;4.15;22.10;-120
Oc1cc(I)c(cc1[S@@](=O)c1cccc(c1)CCC)O;12/000000158;InChI=1S/C15H15IO3S/c1-2-4-10-5-3-6-11(7-10)20(19)15-9-13(17)12(16)8-14(15)18/h3,5-9,17-18H,2,4H2,1H3/t20-/m0/s1;C15H15O3SI;402;3.28;4.03;2.97;15.10;-29
Oc1cc(cc(c1)I)/C=C/C[C@H](C#CCC)O;12/000000039;InChI=1S/C14H15IO2/c1-2-3-6-13(16)7-4-5-11-8-12(15)10-14(17)9-11/h4-5,8-10,13,16-17H,2,7H2,1H3/b5-4+/t13-/m0/s1;C14H15O2I;342;3.64;4.01;3.23;2.22;-170
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(C=C)c(s2)C(=O)N)O;12/000000298;InChI=1S/C17H12INO4S2/c1-2-9-10-5-8(3-4-14(10)24-16(9)17(19)22)25(23)15-7-12(20)11(18)6-13(15)21/h2-7,20-21H,1H2,(H2,19,22)/t25-/m0/s1;C17H12NO4S2I;485;2.13;5.43;5.54;24.80;-40
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)[C@@H](NC2)C[NH3+])O;12/000000093;InChI=1S/C15H15IN2O3S/c16-11-4-14(20)15(5-13(11)19)22(21)9-2-1-8-7-18-12(6-17)10(8)3-9/h1-5,12,18-20H,6-7,17H2/p+1/t12-,22-/m0/s1;C15H16N2O3SI;431;0.97;4.06;4.56;18.30;-190
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000107;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;5.17;5.73;24.40;-40
Oc1c(I)cc(c(c1)[S@@](=O)c1cnccc1O)O;12/000000056;InChI=1S/C11H8INO4S/c12-6-3-9(16)10(4-8(6)15)18(17)11-5-13-2-1-7(11)14/h1-5,15-16H,(H,13,14)/t18-/m1/s1;C11H8NO4SI;377;0.79;4.31;3.38;15.10;0
Oc1cc(I)c(cc1[S@@](=O)c1ccc2c(c1)c(c(s2)C(=O)N)CO)O;12/000000258;InChI=1S/C16H12INO5S2/c17-10-4-12(21)14(5-11(10)20)25(23)7-1-2-13-8(3-7)9(6-19)15(24-13)16(18)22/h1-5,19-21H,6H2,(H2,18,22)/t25-/m0/s1;C16H12NO5S2I;489;0.80;5.20;5.36;24.40;-40
