SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical
OC(=O)n1nc(c(c1)Br)C(=O)c1c(C=S)c[nH]c1	No_4_644,3/000000045,"InChI=1S/C10H6BrN3O3S/c11-7-3-14(10(16)17)13-8(7)9(15)6-2-12-1-5(6)4-18/h1-4,12H,(H,16,17)",C10H5N3O3SBr,327,0.46,4.3,7.61,2.22,0
Oc1ccc(cc1NC(=O)N)C[C@H](C(=O)/C=C/C1=CCON1)Cl	No_5_311,18/000000023,"InChI=1S/C15H16ClN3O4/c16-11(13(20)4-2-10-5-6-23-19-10)7-9-1-3-14(21)12(8-9)18-15(17)22/h1-5,8,11,19,21H,6-7H2,(H3,17,18,22)/b4-2+/t11-/m1/s1",C15H16N3O4Cl,337,0.66,4.3,4.45,7.68,-150
OC(=O)c1ccc(c(c1c1ccc(c(c1)ON)CS)S)CO	No_4_254,10/000000032,"InChI=1S/C15H15NO4S2/c16-20-12-5-8(1-2-10(12)7-21)13-11(15(18)19)4-3-9(6-17)14(13)22/h1-5,17,21-22H,6-7,16H2,(H,18,19)",C15H15NO4S2,337,2.05,4.3,6.62,19.2,-160
Oc1ccc(cc1S)/C=C/[C@H](C(=O)N1N=COC1)O	No_4_268,1/000000004,"InChI=1S/C12H12N2O4S/c15-9-3-1-8(5-11(9)19)2-4-10(16)12(17)14-7-18-6-13-14/h1-6,10,15-16,19H,7H2/b4-2+/t10-/m1/s1",C12H12N2O4S,280,1.5,4.3,4.76,3.58,-150
Oc1cc(cc(c1Cl)CSCC)N1C(=O)NCC1	No_1_737,16/000000039,"InChI=1S/C12H15ClN2O2S/c1-2-18-7-8-5-9(6-10(16)11(8)13)15-4-3-14-12(15)17/h5-6,16H,2-4,7H2,1H3,(H,14,17)",C12H15N2O2SCl,286,2.16,4.3,3.76,16.8,-140
Oc1cc(cc(c1)I)/C=C/C[C@H](c1ccncc1F)O	No_3_660,12/000000034,"InChI=1S/C15H13FINO2/c16-14-9-18-5-4-13(14)15(20)3-1-2-10-6-11(17)8-12(19)7-10/h1-2,4-9,15,19-20H,3H2/b2-1+/t15-/m1/s1",C15H13NO2FI,385,3.35,4.3,3.56,5.09,-150
C(=C\[C@@H](S(=O)=O)Cl)/c1ccc2c(c1F)N/C(=C/CN)/C2	No_4_262,12/000000010,"InChI=1S/C13H14ClFN2O2S/c14-11(20(18)19)4-3-8-1-2-9-7-10(5-6-16)17-13(9)12(8)15/h1-5,11,17,20H,6-7,16H2/b4-3+,10-5+/t11-/m1/s1",C13H14N2O2SFCl,316,1.48,4.3,5.66,21.7,-190
C1=C(CNN1)C[C@@H]([NH3+])C(=O)/C=C/C1=CCON1	No_4_500,18/000000010,"InChI=1S/C11H16N4O2/c12-10(5-8-6-13-14-7-8)11(16)2-1-9-3-4-17-15-9/h1-3,6,10,13-15H,4-5,7,12H2/p+1/b2-1+/t10-/m1/s1",C11H17N4O2,237,0.0,4.29,3.04,3.58,-150
SSc1ccc(c(c1O)I)[C@H](CC)O	No_1_363,24/000000031,"InChI=1S/C9H11IO2S2/c1-2-6(11)5-3-4-7(14-13)9(12)8(5)10/h3-4,6,11-13H,2H2,1H3/t6-/m0/s1",C9H11O2S2I,342,3.39,4.29,3.71,13.3,-170
O=Nc1ccc2c(c1N(=O)=O)[nH]/c(=[NH]\CC)/[nH]2	No_5_226,29/000000124,"InChI=1S/C9H10N5O3/c1-2-10-9-11-5-3-4-6(13-15)8(14(16)17)7(5)12-9/h3-4,10-12H,2H2,1H3/b10-9-",C9H9N5O3,235,0.99,4.29,5.31,18.9,-60
Oc1cc(c(c(c1)I)I)/C=C/CO	No_3_141,12/000000021,"InChI=1S/C9H8I2O2/c10-8-5-7(13)4-6(9(8)11)2-1-3-12/h1-2,4-5,12-13H,3H2/b2-1+",C9H8O2I2,402,3.54,4.28,3.51,3.58,0
OC(=O)c1scc(n1)C(=O)c1c(C(=C)C=C)c[nH]c1	No_4_298,3/000000027,"InChI=1S/C13H10N2O3S/c1-3-7(2)8-4-14-5-9(8)11(16)10-6-19-12(15-10)13(17)18/h3-6,14H,1-2H2,(H,17,18)",C13H10N2O3S,274,1.26,4.28,6.84,2.35,0
O=Nc1cccc2c1[nH]/c(=[NH]\CCl)/[nH]2	No_1_722,29/000000010,"InChI=1S/C8H8ClN4O/c9-4-10-8-11-5-2-1-3-6(13-14)7(5)12-8/h1-3,10-12H,4H2/b10-8-",C8H7N4OCl,210,1.09,4.28,1.16,14.8,-40
SSc1ccc(c(c1O)I)CC(=O)N(C[C@H]1OCC=C1)C	No_1_432,24/000000034,"InChI=1S/C14H16INO3S2/c1-16(8-10-3-2-6-19-10)12(17)7-9-4-5-11(21-20)14(18)13(9)15/h2-5,10,18,20H,6-8H2,1H3/t10-/m0/s1",C14H16NO3S2I,437,2.98,4.28,3.14,3.58,-190
SSc1ccc(c(c1O)I)C(=O)[C@@](CCC=C)(CO)O	No_1_153,24/000000020,"InChI=1S/C13H15IO4S2/c1-2-3-6-13(18,7-15)12(17)8-4-5-9(20-19)11(16)10(8)14/h2,4-5,15-16,18-19H,1,3,6-7H2/t13-/m1/s1",C13H15O4S2I,426,2.33,4.28,4.57,3.7,-150
Oc1ccc(c(c1O)Br)c1oncc1C#C/C=C\C(=O)CO	No_3_122,12/000000020,"InChI=1S/C15H10BrNO5/c16-13-11(5-6-12(20)14(13)21)15-9(7-17-22-15)3-1-2-4-10(19)8-18/h2,4-7,18,20-21H,8H2/b4-2-",C15H10NO5Br,364,2.34,4.27,7.27,3.58,-120
NC(=O)Nc1ccc(cc1Cl)CC[C@H]1OC(=O)C1	No_4_7,11/000000059,"InChI=1S/C12H13ClN2O3/c13-9-5-7(1-3-8-6-11(16)18-8)2-4-10(9)15-12(14)17/h2,4-5,8H,1,3,6H2,(H3,14,15,17)/t8-/m1/s1",C12H12N2O3Cl,267,1.12,4.26,5.31,2.22,-150
Sc1ccc(c(c1)S)N(=O)=O	No_2_412,10/000000045,"InChI=1S/C6H5NO2S2/c8-7(9)5-2-1-4(10)3-6(5)11/h1-3,10-11H",C6H5NO2S2,187,2.67,4.26,6.68,1.11,0
Oc1cc(C#C[C@H](CCCO)O)c(cc1CO)N	No_4_3,8/000000007,"InChI=1S/C13H17NO4/c14-12-6-10(8-16)13(18)7-9(12)3-4-11(17)2-1-5-15/h6-7,11,15-18H,1-2,5,8,14H2/t11-/m0/s1",C13H17NO4,251,-0.05,4.26,4.4,2.35,-150
c1ncccc1CCC(=O)NCc1[nH]cc(c1)c1cscc1	No_3_93,25/000000003,"InChI=1S/C17H17N3OS/c21-17(4-3-13-2-1-6-18-9-13)20-11-16-8-15(10-19-16)14-5-7-22-12-14/h1-2,5-10,12,19H,3-4,11H2,(H,20,21)",C17H17N3OS,311,1.89,4.26,2.33,22.5,-120
OC(=O)C/[NH]=c\1/[nH]c2c([nH]1)c(N=O)c(cc2)CC	No_5_201,29/000000114,"InChI=1S/C11H13N4O3/c1-2-6-3-4-7-10(9(6)15-18)14-11(13-7)12-5-8(16)17/h3-4,12-14H,2,5H2,1H3,(H,16,17)/b12-11-",C11H12N4O3,248,0.54,4.26,4.94,18.3,-80
O=Nc1c2c([nH]/c(=[NH]/CCCCS)/[nH]2)ccc1CC	No_5_42,29/000000075,"InChI=1S/C13H19N4OS/c1-2-9-5-6-10-12(11(9)17-18)16-13(15-10)14-7-3-4-8-19/h5-6,14-16,19H,2-4,7-8H2,1H3/b14-13-",C13H18N4OS,278,2.55,4.25,4.86,18.6,-100
Oc1c(C(=O)O)c(O)cc(c1)N(=O)=O	No_4_431,29/000000035,"InChI=1S/C7H5NO6/c9-4-1-3(8(13)14)2-5(10)6(4)7(11)12/h1-2,9-10H,(H,11,12)",C7H4NO6,198,0.28,4.25,4.9,1.23,0
Sc1ccc(c(c1)O)C(=O)O	No_1_559,10/000000050,"InChI=1S/C7H6O3S/c8-6-3-4(11)1-2-5(6)7(9)10/h1-3,8,11H,(H,9,10)",C7H6O3S,170,1.61,4.24,6.16,1.11,0
SSc1ccc(c(c1O)I)CC(=O)OCc1nnco1	No_1_502,24/000000055,"InChI=1S/C11H9IN2O4S2/c12-10-6(1-2-7(20-19)11(10)16)3-9(15)17-4-8-14-13-5-18-8/h1-2,5,16,19H,3-4H2",C11H9N2O4S2I,424,3.7,4.24,2.53,3.58,-20
Oc1cc(/C=C/CN)cc(c1I)O	No_4_536,29/000000038,"InChI=1S/C9H10INO2/c10-9-7(12)4-6(2-1-3-11)5-8(9)13/h1-2,4-5,12-13H,3,11H2/b2-1+",C9H10NO2I,291,2.0,4.23,2.64,3.58,-20
S[C@@H](c1ncncc1)/C=C/NC/C=C\Cc1nnsc1	No_4_197,29/000000155,"InChI=1S/C13H15N5S2/c19-13(12-4-7-15-10-16-12)5-8-14-6-2-1-3-11-9-20-18-17-11/h1-2,4-5,7-10,13-14,19H,3,6H2/b2-1-,8-5+/t13-/m1/s1",C13H15N5S2,305,2.54,4.23,1.49,3.58,-190
Sc1ccc(c(c1S)C#CCN[C@@H](CC)C=C)CN	No_3_162,10/000000078,"InChI=1S/C15H20N2S2/c1-3-12(4-2)17-9-5-6-13-11(10-16)7-8-14(18)15(13)19/h3,7-8,12,17-19H,1,4,9-10,16H2,2H3/t12-/m1/s1",C15H20N2S2,292,3.57,4.23,5.75,19.4,-170
OC(=O)/C(=C\c1ccc(c(c1F)F)C(=O)O)/C=C/N(=O)=O	No_1_739,16/000000041,"InChI=1S/C12H7F2NO6/c13-9-6(1-2-8(10(9)14)12(18)19)5-7(11(16)17)3-4-15(20)21/h1-5H,(H,16,17)(H,18,19)/b4-3+,7-5-",C12H7NO6F2,299,1.93,4.22,5.37,2.22,-30
SSc1ccc(c(c1O)I)[P@](=O)(OCC)O	No_1_147,24/000000018,"InChI=1S/C8H10IO4PS2/c1-2-13-14(11,12)5-3-4-6(16-15)8(10)7(5)9/h3-4,10,15H,2H2,1H3,(H,11,12)",C8H10O4PS2I,392,2.44,4.22,5.8,3.46,-20
Oc1cc(I)c(cc1[S@@](=O)c1ccc(cc1)COC)O	No_1_136,12/000000092,"InChI=1S/C14H13IO4S/c1-19-8-9-2-4-10(5-3-9)20(18)14-7-12(16)11(15)6-13(14)17/h2-7,16-17H,8H2,1H3/t20-/m0/s1",C14H13O4SI,404,2.15,4.22,4.56,15.7,-20
O=Nc1ccc2c(c1N(=O)=O)[nH]/c(=[NH]\CC(=O)C=C)/[nH]2	No_5_96,29/000000091,"InChI=1S/C11H10N5O4/c1-2-6(17)5-12-11-13-7-3-4-8(15-18)10(16(19)20)9(7)14-11/h2-4,12-14H,1,5H2/b12-11-",C11H9N5O4,275,0.47,4.22,4.85,23.3,-100
NC(=O)Nc1ccc(cc1Cl)CC[C@@H](C(=O)O)SC	No_4_323,11/000000066,"InChI=1S/C12H15ClN2O3S/c1-19-10(11(16)17)5-3-7-2-4-9(8(13)6-7)15-12(14)18/h2,4,6,10H,3,5H2,1H3,(H,16,17)(H3,14,15,18)/t10-/m0/s1",C12H14N2O3SCl,301,1.52,4.21,6.34,2.22,-170
S[C@@H](CCN(=O)=O)Nc1ccc(cc1)ON	No_1_566,6/000000002,"InChI=1S/C9H13N3O3S/c10-15-8-3-1-7(2-4-8)11-9(16)5-6-12(13)14/h1-4,9,11,16H,5-6,10H2/t9-/m0/s1",C9H13N3O3S,243,0.88,4.21,3.4,15.9,-150
OC(=O)COc1cc(ncc1)C[C@@H]([NH3+])C(=O)/C=C/C1=CCON1	No_5_489,18/000000026,"InChI=1S/C15H17N3O5/c16-13(14(19)2-1-10-4-6-23-18-10)8-11-7-12(3-5-17-11)22-9-15(20)21/h1-5,7,13,18H,6,8-9,16H2,(H,20,21)/p+1/b2-1+/t13-/m1/s1",C15H18N3O5,320,-0.28,4.21,4.28,5.08,-150
OCCOc1c(ncc(c1O)c1nncs1)C(=O)O	No_5_738,20/000000015,"InChI=1S/C10H9N3O5S/c14-1-2-18-8-6(10(16)17)11-3-5(7(8)15)9-13-12-4-19-9/h3-4,14H,1-2H2,(H,11,15)(H,16,17)",C10H9N3O5S,283,0.47,4.21,1.87,21.9,-160
Oc1ccc(c(c1)n1nc(c(c1)Br)CN)CO	No_2_725,12/000000005,"InChI=1S/C11H12BrN3O2/c12-9-5-15(14-10(9)4-13)11-3-8(17)2-1-7(11)6-16/h1-3,5,16-17H,4,6,13H2",C11H12N3O2Br,298,0.7,4.21,5.1,16.7,-120
OCC(=O)/C=C\C#C[C@@H](c1cc(F)ccc1N)O	No_3_226,12/000000023,"InChI=1S/C13H12FNO3/c14-9-5-6-12(15)11(7-9)13(18)4-2-1-3-10(17)8-16/h1,3,5-7,13,16,18H,8,15H2/b3-1-/t13-/m0/s1",C13H12NO3F,249,-0.07,4.2,6.04,3.58,-150
O=Nc1cc2[nH]/c(=[NH]/C(F)F)/[nH]c2c(c1)N(=O)=O	No_3_260,29/000000052,"InChI=1S/C8H6F2N5O3/c9-7(10)13-8-11-4-1-3(14-16)2-5(15(17)18)6(4)12-8/h1-2,7,11-13H/b13-8-",C8H5N5O3F2,257,1.15,4.2,2.95,23.7,-190
[NH2]=c1[nH]c2c([nH]1)c(N(=O)=O)c(cc2)C	No_5_230,29/000000128,"InChI=1S/C8H9N4O2/c1-4-2-3-5-6(7(4)12(13)14)11-8(9)10-5/h2-3,10-11H,9H2,1H3",C8H8N4O2,192,0.87,4.2,5.19,2.61,-60
Oc1ccc(c(c1)O)/C=C/NCCO	No_4_436,16/000000005,"InChI=1S/C10H13NO3/c12-6-5-11-4-3-8-1-2-9(13)7-10(8)14/h1-4,7,11-14H,5-6H2/b4-3+",C10H13NO3,195,0.73,4.2,2.17,2.22,-40
Oc1cc(cc(c1)I)/C=C/[C@@H](COCCC)O	No_3_234,12/000000025,"InChI=1S/C13H17IO3/c1-2-5-17-9-12(15)4-3-10-6-11(14)8-13(16)7-10/h3-4,6-8,12,15-16H,2,5,9H2,1H3/b4-3+/t12-/m0/s1",C13H17O3I,348,3.17,4.2,4.03,2.22,-170
SSc1ccc(c(c1O)I)[C@H](C(=C)CC#C)N	No_1_521,24/000000058,"InChI=1S/C12H12INOS2/c1-3-4-7(2)11(14)8-5-6-9(17-16)12(15)10(8)13/h1,5-6,11,15-16H,2,4,14H2/t11-/m0/s1",C12H12NOS2I,377,2.86,4.19,6.69,19.1,-150
SSc1ccc(c(c1O)I)C(=O)[C@@](CC/C=C\N)(CO)O	No_1_638,24/000000075,"InChI=1S/C13H16INO4S2/c14-10-8(3-4-9(21-20)11(10)17)12(18)13(19,7-16)5-1-2-6-15/h2-4,6,16-17,19-20H,1,5,7,15H2/b6-2-/t13-/m1/s1",C13H16NO4S2I,441,1.58,4.19,4.18,3.7,-180
SSc1ccc(c(c1O)I)C(=O)[C@@](CC=C)(CO)O	No_1_737,24/000000084,"InChI=1S/C12H13IO4S2/c1-2-5-12(17,6-14)11(16)7-3-4-8(19-18)10(15)9(7)13/h2-4,14-15,17-18H,1,5-6H2/t12-/m1/s1",C12H13O4S2I,412,1.97,4.19,4.68,2.35,-150
Oc1cc(c2nnco2)cc(c1C)CCCCS(=O)(=O)O	No_4_326,27/000000003,"InChI=1S/C13H16N2O5S/c1-9-10(4-2-3-5-21(17,18)19)6-11(7-12(9)16)13-15-14-8-20-13/h6-8,16H,2-5H2,1H3,(H,17,18,19)",C13H16N2O5S,312,2.3,4.19,2.05,22.1,-140
OC(=O)c1ccc(c(c1c1ccc(c(c1)ON)C)S)CO	No_3_267,10/000000009,"InChI=1S/C15H15NO4S/c1-8-2-3-9(6-12(8)20-16)13-11(15(18)19)5-4-10(7-17)14(13)21/h2-6,17,21H,7,16H2,1H3,(H,18,19)",C15H15NO4S,305,1.9,4.19,5.7,16.7,-180
Oc1cc(cc2c1CC[C@H]2CCS)CC(=O)N	No_3_489,12/000000030,"InChI=1S/C13H17NO2S/c14-13(16)7-8-5-11-9(3-4-17)1-2-10(11)12(15)6-8/h5-6,9,15,17H,1-4,7H2,(H2,14,16)/t9-/m0/s1",C13H17NO2S,251,1.48,4.19,3.41,3.72,-190
c1cc(N(=O)=O)c2c(c1)[nH]/c(=[NH]/[C@H]1C=CC1)/[nH]2	No_5_146,29/000000101,"InChI=1S/C11H11N4O2/c16-15(17)9-6-2-5-8-10(9)14-11(13-8)12-7-3-1-4-7/h1-3,5-7,12-14H,4H2/b12-11-/t7-/m0/s1",C11H10N4O2,230,1.68,4.19,2.81,2.48,-190
ONCc1c(ncn1C[C@@H](c1nnc(o1)S)O)N(=O)=O	No_4_157,7/000000002,"InChI=1S/C8H10N6O5S/c15-5(7-11-12-8(20)19-7)2-13-3-9-6(14(17)18)4(13)1-10-16/h3,5,10,15-16H,1-2H2,(H,12,20)/t5-/m0/s1",C8H10N6O5S,302,0.53,4.18,6.51,2.35,-150
C(=C\[C@@H](S(=O)=O)Cl)/c1ccc2c(c1)N/C(=C/CN)/C2	No_3_405,12/000000001,"InChI=1S/C13H15ClN2O2S/c14-13(19(17)18)4-2-9-1-3-10-8-11(5-6-15)16-12(10)7-9/h1-5,7,13,16,19H,6,8,15H2/b4-2+,11-5+/t13-/m1/s1",C13H15N2O2SCl,298,1.32,4.18,5.48,19.0,-190
Oc1c(F)cc(cc1N(=O)=O)[C@@H](Cc1cccc(c1Cl)OC)S	No_4_233,11/000000007,"InChI=1S/C15H13ClFNO4S/c1-22-12-4-2-3-8(14(12)16)7-13(23)9-5-10(17)15(19)11(6-9)18(20)21/h2-6,13,19,23H,7H2,1H3/t13-/m1/s1",C15H13NO4SFCl,357,4.31,4.18,4.41,4.94,-193
O=Nc1ccc2c(c1N(=O)=O)[nH]/c(=[NH]\C)/[nH]2	No_5_286,29/000000135,"InChI=1S/C8H8N5O3/c1-9-8-10-4-2-3-5(12-14)7(13(15)16)6(4)11-8/h2-3,9-11H,1H3/b9-8-",C8H7N5O3,221,0.57,4.18,5.62,18.3,-60
Oc1cc(I)c(cc1[S@@](=O)c1ccc(cc1)c1nocn1)O	No_1_253,12/000000156,"InChI=1S/C14H9IN2O4S/c15-10-5-12(19)13(6-11(10)18)22(20)9-3-1-8(2-4-9)14-16-7-21-17-14/h1-7,18-19H/t22-/m0/s1",C14H9N2O4SI,428,2.57,4.18,5.01,22.1,-120
c1[nH]ccc1C(=O)c1nn(c(c1Br)COCNCC)C(=O)O	No_4_544,3/000000041,"InChI=1S/C13H15BrN4O4/c1-2-15-7-22-6-9-10(14)11(17-18(9)13(20)21)12(19)8-3-4-16-5-8/h3-5,15-16H,2,6-7H2,1H3,(H,20,21)",C13H14N4O4Br,370,0.49,4.17,4.38,5.09,-40
O=Nc1c2c([nH]/c(=[NH]/CCOC)/[nH]2)ccc1CC	No_5_308,29/000000143,"InChI=1S/C12H17N4O2/c1-3-8-4-5-9-11(10(8)16-17)15-12(14-9)13-6-7-18-2/h4-5,13-15H,3,6-7H2,1-2H3/b13-12-",C12H16N4O2,248,0.97,4.17,5.14,16.7,-160
Oc1cc(C(=O)O[C@H](C)C=C)cc(c1S)O	No_4_766,29/000000046,"InChI=1S/C11H12O4S/c1-3-6(2)15-11(14)7-4-8(12)10(16)9(13)5-7/h3-6,12-13,16H,1H2,2H3/t6-/m1/s1",C11H12O4S,240,2.66,4.17,2.05,3.85,-190
Oc1cc(ncc1c1nnc[nH]1)C(=O)CO	No_1_609,20/000000016,"InChI=1S/C9H8N4O3/c14-3-8(16)6-1-7(15)5(2-10-6)9-11-4-12-13-9/h1-2,4,14H,3H2,(H,10,15)(H,11,12,13)",C9H8N4O3,220,0.24,4.17,0.57,16.0,-180
Sc1c(/C=C\N)cc(cc1[C@@H](N)O)N(=O)=O	No_3_563,10/000000087,"InChI=1S/C9H11N3O3S/c10-2-1-5-3-6(12(14)15)4-7(8(5)16)9(11)13/h1-4,9,13,16H,10-11H2/b2-1-/t9-/m0/s1",C9H11N3O3S,241,0.71,4.17,5.44,16.9,-150
c1cc(N(=O)=O)c2c(c1)[nH]/c(=[NH]/C(F)F)/[nH]2	No_2_195,29/000000017,"InChI=1S/C8H7F2N4O2/c9-7(10)13-8-11-4-2-1-3-5(14(15)16)6(4)12-8/h1-3,7,11-13H/b13-8-",C8H6N4O2F2,228,1.61,4.16,2.71,19.5,-190
Oc1ccc(cc1)[S@](=O)c1c(O)cc(c(c1)O)I	No_1_46,12/000000061,"InChI=1S/C12H9IO4S/c13-9-5-11(16)12(6-10(9)15)18(17)8-3-1-7(14)2-4-8/h1-6,14-16H/t18-/m0/s1",C12H9O4SI,376,2.04,4.16,3.37,14.5,0
c1cc(N(=O)=O)c2c(c1)[nH]/c(=[NH]/CCCC)/[nH]2	No_5_248,29/000000129,"InChI=1S/C11H15N4O2/c1-2-3-7-12-11-13-8-5-4-6-9(15(16)17)10(8)14-11/h4-6,12-14H,2-3,7H2,1H3/b12-11-",C11H14N4O2,234,2.17,4.16,3.01,2.48,-100
Oc1cc(cc(c1CCl)F)c1[nH]c(nc1CCO)CO	No_5_10,10/000000060,"InChI=1S/C13H14ClFN2O3/c14-5-8-9(15)3-7(4-11(8)20)13-10(1-2-18)16-12(6-19)17-13/h3-4,18-20H,1-2,5-6H2,(H,16,17)",C13H14N2O3FCl,300,1.0,4.16,7.29,2.35,-120
S[C@H](Cc1ccc(c(c1)Cl)NC(=O)CO)/C=C/CCN	No_4_186,11/000000065,"InChI=1S/C14H19ClN2O2S/c15-12-8-10(7-11(20)3-1-2-6-16)4-5-13(12)17-14(19)9-18/h1,3-5,8,11,18,20H,2,6-7,9,16H2,(H,17,19)/b3-1+/t11-/m0/s1",C14H19N2O2SCl,314,1.24,4.16,7.48,3.58,-150
O=C([C@@H](Cc1n[nH]nc1)[NH3+])/C=C/C1=CCON1	No_4_278,18/000000003,"InChI=1S/C10H13N5O2/c11-9(5-8-6-12-15-13-8)10(16)2-1-7-3-4-17-14-7/h1-3,6,9,14H,4-5,11H2,(H,12,13,15)/p+1/b2-1+/t9-/m1/s1",C10H14N5O2,236,0.64,4.16,2.67,3.58,-150
Oc1ccc(c2c1c(C(=O)c1nnc(o1)CS)c[nH]2)CCO	No_4_348,27/000000004,"InChI=1S/C14H13N3O4S/c18-4-3-7-1-2-9(19)11-8(5-15-12(7)11)13(20)14-17-16-10(6-22)21-14/h1-2,5,15,18-19,22H,3-4,6H2",C14H13N3O4S,319,1.9,4.16,2.53,24.7,-80
OCCc1cccc(c1)COC(=O)C[C@@H](C=C)ON	No_4_453,6/000000001,"InChI=1S/C14H19NO4/c1-2-13(19-15)9-14(17)18-10-12-5-3-4-11(8-12)6-7-16/h2-5,8,13,16H,1,6-7,9-10,15H2/t13-/m1/s1",C14H19NO4,265,0.63,4.16,8.73,3.58,-150
O=Nc1c2c([nH]/c(=[NH]/CCO)/[nH]2)ccc1CC	No_5_359,29/000000152,"InChI=1S/C11H15N4O2/c1-2-7-3-4-8-10(9(7)15-17)14-11(13-8)12-5-6-16/h3-4,12-14,16H,2,5-6H2,1H3/b12-11-",C11H14N4O2,234,0.45,4.16,5.42,16.1,-80
Oc1c(cc(c(c1)I)O)C(=O)n1ncc(c1)N(=O)=O	No_2_222,12/000000041,"InChI=1S/C10H6IN3O5/c11-7-2-8(15)6(1-9(7)16)10(17)13-4-5(3-12-13)14(18)19/h1-4,15-16H",C10H6N3O5I,375,2.55,4.16,3.74,3.85,0
Sc1ccc(c(c1C1=CCC=C1)S)N=O	No_3_296,10/000000081,"InChI=1S/C11H9NOS2/c13-12-8-5-6-9(14)10(11(8)15)7-3-1-2-4-7/h1,3-6,14-15H,2H2",C11H9NOS2,235,3.17,4.16,6.85,17.0,-120
c1[nH]cc(c1C(=O)C)C(=O)c1ncc([nH]1)N(=O)=O	No_4_22,3/000000013,"InChI=1S/C10H8N4O4/c1-5(15)6-2-11-3-7(6)9(16)10-12-4-8(13-10)14(17)18/h2-4,11H,1H3,(H,12,13)",C10H8N4O4,248,0.07,4.15,6.05,3.58,-20
Oc1cc(OC[C@@H](C=C)OC(=O)CS)ccc1CC	No_4_129,23/000000003,"InChI=1S/C14H18O4S/c1-3-10-5-6-12(7-13(10)15)17-8-11(4-2)18-14(16)9-19/h4-7,11,15,19H,2-3,8-9H2,1H3/t11-/m1/s1",C14H18O4S,282,2.9,4.15,2.81,3.58,-170
C1=NCC=C1[C@H](/C=C/C)C(=O)O	No_1_642,8/000000022,"InChI=1S/C9H11NO2/c1-2-3-8(9(11)12)7-4-5-10-6-7/h2-4,6,8H,5H2,1H3,(H,11,12)/b3-2+/t8-/m0/s1",C9H10NO2,164,-0.24,4.15,1.68,3.58,-170
OCCc1c(C(=O)c2nn(cc2Br)C(=O)O)c[nH]c1	No_4_349,3/000000028,"InChI=1S/C11H10BrN3O4/c12-8-5-15(11(18)19)14-9(8)10(17)7-4-13-3-6(7)1-2-16/h3-5,13,16H,1-2H2,(H,18,19)",C11H9N3O4Br,327,-0.14,4.15,6.75,3.58,0
O=Nc1c2c([nH]/c(=[NH]/CCN)/[nH]2)ccc1CC	No_5_179,29/000000107,"InChI=1S/C11H16N5O/c1-2-7-3-4-8-10(9(7)16-17)15-11(14-8)13-6-5-12/h3-4,13-15H,2,5-6,12H2,1H3/b13-11-",C11H15N5O,233,0.38,4.15,4.96,16.3,-100
C#CC[NH2+]CCC[C@H](ON)C#Cc1cc(S)ccc1I	No_4_192,8/000000051,"InChI=1S/C15H17IN2OS/c1-2-9-18-10-3-4-13(19-17)6-5-12-11-14(20)7-8-15(12)16/h1,7-8,11,13,18,20H,3-4,9-10,17H2/p+1/t13-/m0/s1",C15H18N2OSI,401,3.51,4.15,2.08,21.6,-159
Sc1ccc(cc1/C=C/CN)N(=O)=O	No_3_510,10/000000086,"InChI=1S/C9H10N2O2S/c10-5-1-2-7-6-8(11(12)13)3-4-9(7)14/h1-4,6,14H,5,10H2/b2-1+",C9H10N2O2S,210,2.02,4.15,5.88,2.35,0
OCCNC[C@@H](c1cc(O)c(c(c1)O)C#C)N	No_6_114,29/000000069,"InChI=1S/C12H16N2O3/c1-2-9-11(16)5-8(6-12(9)17)10(13)7-14-3-4-15/h1,5-6,10,14-17H,3-4,7,13H2/t10-/m0/s1",C12H16N2O3,236,-0.16,4.15,2.75,15.2,-190
Oc1cc(/C=C/CCNN)cc(c1I)O	No_4_719,29/000000044,"InChI=1S/C10H13IN2O2/c11-10-8(14)5-7(6-9(10)15)3-1-2-4-13-12/h1,3,5-6,13-15H,2,4,12H2/b3-1+",C10H13N2O2I,320,1.94,4.15,2.49,3.58,-60
Oc1c(F)ccc(c1Br)C(=O)[C@H](c1ccc2c(c1)oc(n2)N)N	No_4_341,24/000000003,"InChI=1S/C15H11BrFN3O3/c16-11-7(2-3-8(17)14(11)22)13(21)12(18)6-1-4-9-10(5-6)23-15(19)20-9/h1-5,12,22H,18H2,(H2,19,20)/t12-/m0/s1",C15H11N3O3FBr,380,1.75,4.15,5.95,21.3,-190
Oc1c(ccc2c1N/C(=C/CN)/C2)/C=C/[C@@H](S(=O)=O)Cl	No_4_427,12/000000014,"InChI=1S/C13H15ClN2O3S/c14-11(20(18)19)4-3-8-1-2-9-7-10(5-6-15)16-12(9)13(8)17/h1-5,11,16-17,20H,6-7,15H2/b4-3+,10-5+/t11-/m1/s1",C13H15N2O3SCl,314,0.91,4.15,6.02,20.2,-190
Sc1c(c2ccc(cc2)Cc2nonc2)cccc1CO	No_2_309,10/000000004,"InChI=1S/C16H14N2O2S/c19-10-13-2-1-3-15(16(13)21)12-6-4-11(5-7-12)8-14-9-17-20-18-14/h1-7,9,19,21H,8,10H2",C16H14N2O2S,298,4.29,4.15,3.63,18.9,-188
