SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
OC/C=C(/c1n[nH]nc1)\c1nc(cnc1)C(F)F,29/000000048,"InChI=1S/C10H9F2N5O/c11-10(12)9-4-13-3-7(15-9)6(1-2-18)8-5-14-17-16-8/h1,3-5,10,18H,2H2,(H,14,16,17)/b6-1+",C10H9N5OF2,253,0.86,4.18,2.81,22.6,-150,3.5008072811955344,1
NC(=O)Nc1c(ccc(c1)C/C=C/CCl)NC(=O)[C@H]1NC=CN1,4/000000182,"InChI=1S/C15H18ClN5O2/c16-6-2-1-3-10-4-5-11(12(9-10)21-15(17)23)20-14(22)13-18-7-8-19-13/h1-2,4-5,7-9,13,18-19H,3,6H2,(H,20,22)(H3,17,21,23)/b2-1+",C15H18N5O2Cl,335,0.62,4.18,4.71,6.77,-170,3.3721135007844856,1
Oc1[nH]nc(c1)C(=O)c1nc(nc(c1)NCCC)NCC(=O)O,21/000000009,"InChI=1S/C13H16N6O4/c1-2-3-14-9-4-7(12(23)8-5-10(20)19-18-8)16-13(17-9)15-6-11(21)22/h4-5H,2-3,6H2,1H3,(H,21,22)(H2,18,19,20)(H2,14,15,16,17)",C13H16N6O4,320,1.06,4.18,5.18,5.09,-80,3.139756599896911,1
OCc1cc(c([nH]1)CN)c1cnc([nH]1)CCCCCC,4/000000208,"InChI=1S/C15H24N4O/c1-2-3-4-5-6-15-17-9-14(19-15)12-7-11(10-20)18-13(12)8-16/h7,9,18,20H,2-6,8,10,16H2,1H3,(H,17,19)",C15H24N4O,276,0.88,4.18,2.48,19.9,-120,3.0149595200877934,1
OC(=O)[C@H](c1cnccc1)C#Cc1cc[nH]c1,20/000000099,"InChI=1S/C13H10N2O2/c16-13(17)12(11-2-1-6-14-9-11)4-3-10-5-7-15-8-10/h1-2,5-9,12,15H,(H,16,17)/t12-/m0/s1",C13H10N2O2,226,1.24,4.18,1.96,2.35,-150,3.5742591347065407,1
Oc1cc(ccc1CCNC(=O)C)[C@@H](C#CCN)O,6/000000056,"InChI=1S/C14H18N2O3/c1-10(17)16-8-6-11-4-5-12(9-14(11)19)13(18)3-2-7-15/h4-5,9,13,18-19H,6-8,15H2,1H3,(H,16,17)/t13-/m1/s1",C14H18N2O3,262,-0.22,4.18,2.74,3.58,-170,3.176986629828491,1
OCc1cc(c([nH]1)CF)c1cnc([nH]1)C(=O)CC=C,4/000000339,"InChI=1S/C13H14FN3O2/c1-2-3-12(19)13-15-6-11(17-13)9-4-8(7-18)16-10(9)5-14/h2,4,6,16,18H,1,3,5,7H2,(H,15,17)",C13H14N3O2F,263,0.45,4.18,2.8,24.1,-100,3.6208024994026013,1
C#CCNc1nccc(n1)Nc1cncc(c1)NC(=[NH2])N,12/000000014,"InChI=1S/C13H15N8/c1-2-4-17-13-18-5-3-11(21-13)19-9-6-10(8-16-7-9)20-12(14)15/h1,3,5-8,20H,4,14-15H2,(H2,17,18,19,21)",C13H14N8,282,-0.1,4.18,2.61,19.9,0,,0
C(=C\c1ccc2c(c1)[nH]ccc2=O)/c1nc2[nH]cnc2cc1,25/000000002,"InChI=1S/C17H12N4O/c22-16-7-8-18-15-9-11(2-5-13(15)16)1-3-12-4-6-14-17(21-12)20-10-19-14/h1-10H,(H,18,22)(H,19,20,21)/b3-1+",C17H12N4O,288,2.86,4.18,5.86,19.3,-80,2.8924959015654537,1
OC(=O)c1noc(c1C#CC[NH3+])C(F)F,6/000000139,"InChI=1S/C8H6F2N2O3/c9-7(10)6-4(2-1-3-11)5(8(13)14)12-15-6/h7H,3,11H2,(H,13,14)/p+1",C8H7N2O3F2,217,0.45,4.17,4.87,23.0,-150,4.104144657265455,0
Oc1cncc(c1)/C(=C\c1nonc1)/CO,16/000000030,"InChI=1S/C10H9N3O3/c14-6-8(1-9-4-12-16-13-9)7-2-10(15)5-11-3-7/h1-5,14-15H,6H2/b8-1-",C10H9N3O3,219,0.69,4.17,4.21,3.58,0,3.60752874290686,1
NC(=[NH2])Nc1cncc(c1)Nc1nc(ncc1)NCCF,12/000000007,"InChI=1S/C12H16FN8/c13-2-4-18-12-17-3-1-10(21-12)19-8-5-9(7-16-6-8)20-11(14)15/h1,3,5-7,20H,2,4,14-15H2,(H2,17,18,19,21)",C12H15N8F,290,0.26,4.17,2.12,19.2,0,,0
Oc1cccc(c1Cl)/C(=C/CN)/c1n[nH]nc1,29/000000019,"InChI=1S/C11H11ClN4O/c12-11-8(2-1-3-10(11)17)7(4-5-13)9-6-14-16-15-9/h1-4,6,17H,5,13H2,(H,14,15,16)/b7-4-",C11H11N4OCl,250,2.87,4.17,5.14,2.22,0,3.2184550433790173,1
O[C@@H](C(=O)c1nonc1CCN)c1[nH]c2c(c1)cccc2,29/000000075,"InChI=1S/C14H14N4O3/c15-6-5-10-12(18-21-17-10)14(20)13(19)11-7-8-3-1-2-4-9(8)16-11/h1-4,7,13,16,19H,5-6,15H2/t13-/m1/s1",C14H14N4O3,286,0.77,4.17,3.73,3.58,-190,3.4743228451976815,1
C(=C\c1nnc([nH]1)C(=O)c1nc[nH]c(=O)c1)\C1CCCCC1,21/000000019,"InChI=1S/C15H17N5O2/c21-13-8-11(16-9-17-13)14(22)15-18-12(19-20-15)7-6-10-4-2-1-3-5-10/h6-10H,1-5H2,(H,16,17,21)(H,18,19,20)/b7-6-",C15H17N5O2,299,2.07,4.16,2.91,3.58,-150,3.498854126417526,1
OCCc1cc(NC(=O)N)cc(c1)CCCCl,4/000000097,"InChI=1S/C12H17ClN2O2/c13-4-1-2-9-6-10(3-5-16)8-11(7-9)15-12(14)17/h6-8,16H,1-5H2,(H3,14,15,17)",C12H17N2O2Cl,256,0.92,4.16,4.83,3.58,0,2.2973575802038955,1
C(=C\c1ccc2c(c1)[nH]c(cc2=O)CN)/c1ccc(=O)[nH]c1,25/000000003,"InChI=1S/C17H15N3O2/c18-9-13-8-16(21)14-5-3-11(7-15(14)20-13)1-2-12-4-6-17(22)19-10-12/h1-8,10H,9,18H2,(H,19,22)(H,20,21)/b2-1+",C17H15N3O2,293,0.92,4.16,6.24,22.4,-80,2.759910170373571,1
OCc1c(/C=C/CN)cn(c1)CC[C@H](C)c1oncn1,4/000000178,"InChI=1S/C14H20N4O2/c1-11(14-16-10-17-20-14)4-6-18-7-12(3-2-5-15)13(8-18)9-19/h2-3,7-8,10-11,19H,4-6,9,15H2,1H3/b3-2+/t11-/m0/s1",C14H20N4O2,276,0.27,4.16,2.8,3.58,-170,4.1335516598330635,0
C#CCc1cc(c([nH]1)CN)c1cnc([nH]1)CCCCCCl,4/000000071,"InChI=1S/C16H21ClN4/c1-2-6-12-9-13(14(10-18)20-12)15-11-19-16(21-15)7-4-3-5-8-17/h1,9,11,20H,3-8,10,18H2,(H,19,21)",C16H21N4Cl,304,1.99,4.16,3.15,23.8,-120,3.4480243896629386,1
OC(=O)Cc1cccc(c1)CC[C@H](n1nnc(c1)CN)C=C,23/000000044,"InChI=1S/C16H20N4O2/c1-2-15(20-11-14(10-17)18-19-20)7-6-12-4-3-5-13(8-12)9-16(21)22/h2-5,8,11,15H,1,6-7,9-10,17H2,(H,21,22)/t15-/m1/s1",C16H20N4O2,300,1.41,4.16,1.93,4.94,-170,3.262631142746315,1
OC(=O)C/C(=C\C[C@H](C)c1ncn[nH]1)/c1n[nH]nc1,29/000000052,"InChI=1S/C11H14N6O2/c1-7(11-12-6-14-16-11)2-3-8(4-10(18)19)9-5-13-17-15-9/h3,5-7H,2,4H2,1H3,(H,18,19)(H,12,14,16)(H,13,15,17)/b8-3+/t7-/m0/s1",C11H14N6O2,262,1.16,4.16,5.63,3.72,-170,4.018205860597723,0
Oc1ccc(cc1Cl)/C=C/[C@@](C)(C1=CCNC1)N,5/000000014,"InChI=1S/C14H17ClN2O/c1-14(16,11-5-7-17-9-11)6-4-10-2-3-13(18)12(15)8-10/h2-6,8,17-18H,7,9,16H2,1H3/b6-4+/t14-/m0/s1",C14H17N2OCl,264,1.87,4.16,3.87,2.22,-170,3.8257264969112734,1
NC(=[NH2])Nc1ccc(cc1C#Cc1cccc(c1)CC)COC,19/000000008,"InChI=1S/C19H22N3O/c1-3-14-5-4-6-15(11-14)7-9-17-12-16(13-23-2)8-10-18(17)22-19(20)21/h4-6,8,10-12,22H,3,13,20-21H2,1-2H3",C19H21N3O,307,3.64,4.16,5.74,18.3,-80,,0
Oc1ccc(cc1Cl)[C@H](CN1C(=O)NC(=O)C(=C)C1=O)O,5/000000012,"InChI=1S/C13H11ClN2O5/c1-6-11(19)15-13(21)16(12(6)20)5-10(18)7-2-3-9(17)8(14)4-7/h2-4,10,17-18H,1,5H2,(H,15,19,21)/t10-/m0/s1",C13H11N2O5Cl,310,0.46,4.16,3.02,3.84,-150,3.1973194935493296,1
OC(=O)Cc1cc(NC(=O)N)cc(c1)COC(=O)CC(=C)CCl,4/000000273,"InChI=1S/C15H17ClN2O5/c1-9(7-16)2-14(21)23-8-11-3-10(6-13(19)20)4-12(5-11)18-15(17)22/h3-5H,1-2,6-8H2,(H,19,20)(H3,17,18,22)",C15H17N2O5Cl,340,0.28,4.15,5.74,5.09,-90,2.6929315843882264,1
OC(=O)[C@H](c1[nH]ncc1Br)C#CCCCC,20/000000097,"InChI=1S/C11H13BrN2O2/c1-2-3-4-5-6-8(11(15)16)10-9(12)7-13-14-10/h7-8H,2-4H2,1H3,(H,13,14)(H,15,16)/t8-/m0/s1",C11H13N2O2Br,285,2.53,4.15,4.15,2.22,-170,3.7822200777362234,1
O[C@H](C)/C=C(/c1n[nH]nc1)\c1nc(cnc1)NCCCl,29/000000056,"InChI=1S/C12H15ClN6O/c1-8(20)4-9(11-6-16-19-18-11)10-5-14-7-12(17-10)15-3-2-13/h4-8,20H,2-3H2,1H3,(H,15,17)(H,16,18,19)/b9-4+/t8-/m1/s1",C12H15N6OCl,294,1.97,4.15,5.52,21.5,-170,3.8904131982946017,1
C#Cc1c(noc1c1cccc(c1I)O)C(=O)O,6/000000137,"InChI=1S/C12H6INO4/c1-2-6-10(12(16)17)14-18-11(6)7-4-3-5-8(15)9(7)13/h1,3-5,15H,(H,16,17)",C12H6NO4I,355,3.31,4.15,5.71,2.22,-120,3.1703981575460753,1
OC/C=C/c1cn(cc1CO)C[C@H](CC)[NH3+],4/000000059,"InChI=1S/C12H20N2O2/c1-2-12(13)8-14-6-10(4-3-5-15)11(7-14)9-16/h3-4,6-7,12,15-16H,2,5,8-9,13H2,1H3/p+1/b4-3+/t12-/m0/s1",C12H21N2O2,225,-0.02,4.15,3.41,3.58,-170,4.459054693120837,0
O[C@@H](CBr)/C=C/c1cn(cc1CO)CCCC,4/000000058,"InChI=1S/C13H20BrNO2/c1-2-3-6-15-8-11(12(9-15)10-16)4-5-13(17)7-14/h4-5,8-9,13,16-17H,2-3,6-7,10H2,1H3/b5-4+/t13-/m1/s1",C13H20NO2Br,302,2.28,4.15,1.75,3.58,-190,3.754132336884301,1
c1nc([nH]c1c1cc([nH]c1CN)C(=O)C)CC,4/000000209,"InChI=1S/C12H16N4O/c1-3-12-14-6-11(16-12)8-4-9(7(2)17)15-10(8)5-13/h4,6,15H,3,5,13H2,1-2H3,(H,14,16)",C12H16N4O,232,0.1,4.14,3.19,19.1,-200,3.134534339614696,1
N[C@H](NCC)NCCCc1cc(oc(=O)c1)c1cnoc1,23/000000062,"InChI=1S/C14H20N4O3/c1-2-16-14(15)17-5-3-4-10-6-12(21-13(19)7-10)11-8-18-20-9-11/h6-9,14,16-17H,2-5,15H2,1H3",C14H18N4O3,290,1.18,4.14,8.92,3.58,-140,3.754873614428451,1
OCC1=CCC(=C(O1)C(=O)NCCC(=O)C)C=C,20/000000132,"InChI=1S/C13H17NO4/c1-3-10-4-5-11(8-15)18-12(10)13(17)14-7-6-9(2)16/h3,5,15H,1,4,6-8H2,2H3,(H,14,17)",C13H17NO4,251,-0.29,4.14,3.44,19.0,-80,3.534373981721899,1
OC(=O)[C@H](N1C=CCNC1)C#CC,20/000000004,"InChI=1S/C9H12N2O2/c1-2-4-8(9(12)13)11-6-3-5-10-7-11/h3,6,8,10H,5,7H2,1H3,(H,12,13)/t8-/m1/s1",C9H12N2O2,180,0.55,4.14,2.17,2.22,-170,4.786888974774339,0
OC(=O)C1=CCC=C(O1)C(=O)NCC,20/000000120,"InChI=1S/C9H11NO4/c1-2-10-8(11)6-4-3-5-7(14-6)9(12)13/h4-5H,2-3H2,1H3,(H,10,11)(H,12,13)",C9H11NO4,197,0.65,4.14,2.45,2.48,-20,3.1857668205099525,1
OC/C=C(/c1n[nH]nc1)\c1ncc(nc1)C(F)F,29/000000026,"InChI=1S/C10H9F2N5O/c11-10(12)9-4-13-7(3-14-9)6(1-2-18)8-5-15-17-16-8/h1,3-5,10,18H,2H2,(H,15,16,17)/b6-1+",C10H9N5OF2,253,0.86,4.14,3.91,22.6,-150,3.4621385029149927,1
O[C@H](CN)/C=C/c1ccc(cc1NC(=O)N)Br,4/000000067,"InChI=1S/C11H14BrN3O2/c12-8-3-1-7(2-4-9(16)6-13)10(5-8)15-11(14)17/h1-5,9,16H,6,13H2,(H3,14,15,17)/b4-2+/t9-/m0/s1",C11H14N3O2Br,300,0.31,4.14,2.93,3.58,-170,3.222575672826805,1
O[C@H](C(=O)CCCCC1=C(NNC1)C)C=C,16/000000005,"InChI=1S/C12H20N2O2/c1-3-11(15)12(16)7-5-4-6-10-8-13-14-9(10)2/h3,11,13-15H,1,4-8H2,2H3/t11-/m0/s1",C12H20N2O2,224,0.69,4.14,5.64,2.22,-170,4.156736511302656,0
OC(=O)/C(=C/c1cnc(cc1)CCCCC)/c1nonc1,16/000000025,"InChI=1S/C15H17N3O3/c1-2-3-4-5-12-7-6-11(9-16-12)8-13(15(19)20)14-10-17-21-18-14/h6-10H,2-5H2,1H3,(H,19,20)/b13-8+",C15H16N3O3,286,2.72,4.14,3.3,5.09,-20,2.981510543509092,1
NC(=[NH2])Nc1cncc(c1)Nc1nc(ncc1)NCCl,12/000000012,"InChI=1S/C11H14ClN8/c12-6-17-11-16-2-1-9(20-11)18-7-3-8(5-15-4-7)19-10(13)14/h1-5,19H,6,13-14H2,(H2,16,17,18,20)",C11H13N8Cl,292,0.03,4.14,2.11,17.6,0,,0
OC(=O)[C@@H](N)C#Cc1nc2c(cc1Cl)cc[nH]2,12/000000001,"InChI=1S/C11H8ClN3O2/c12-7-5-6-3-4-14-10(6)15-9(7)2-1-8(13)11(16)17/h3-5,8H,13H2,(H,14,15)(H,16,17)/t8-/m0/s1",C11H8N3O2Cl,249,1.39,4.14,4.95,18.7,-190,3.9730694890937936,1
C=C[C@H](CCc1cccc(c1)C[NH2+]C)n1nnc(c1)CN,23/000000058,"InChI=1S/C16H23N5/c1-3-16(21-12-15(10-17)19-20-21)8-7-13-5-4-6-14(9-13)11-18-2/h3-6,9,12,16,18H,1,7-8,10-11,17H2,2H3/p+1/t16-/m1/s1",C16H24N5,286,1.49,4.13,2.31,6.45,-170,4.105458229813065,0
C#C[C@H](CN)c1cc(NC(=O)N)ccc1,4/000000004,"InChI=1S/C11H13N3O/c1-2-8(7-12)9-4-3-5-10(6-9)14-11(13)15/h1,3-6,8H,7,12H2,(H3,13,14,15)/t8-/m1/s1",C11H13N3O,203,-0.27,4.13,4.27,14.6,-150,3.095312362331155,1
OC(=O)c1ccc(cc1C[C@@H](C#CCN)F)CCC,12/000000043,"InChI=1S/C15H18FNO2/c1-2-4-11-6-7-14(15(18)19)12(9-11)10-13(16)5-3-8-17/h6-7,9,13H,2,4,8,10,17H2,1H3,(H,18,19)/t13-/m1/s1",C15H17NO2F,262,1.94,4.13,3.27,3.58,-170,3.3416227245030488,1
OC(=O)c1cccc(c1)C(=O)OC[C@@H](N)O,13/000000003,"InChI=1S/C10H11NO5/c11-8(12)5-16-10(15)7-3-1-2-6(4-7)9(13)14/h1-4,8,12H,5,11H2,(H,13,14)/t8-/m0/s1",C10H11NO5,225,0.26,4.13,4.31,2.22,-150,2.511969972027977,1
C#CCc1cc(C(=O)OC2CNC2)cc(c1)C(=O)O,13/000000005,"InChI=1S/C14H13NO4/c1-2-3-9-4-10(13(16)17)6-11(5-9)14(18)19-12-7-15-8-12/h1,4-6,12,15H,3,7-8H2,(H,16,17)",C14H13NO4,259,1.33,4.13,3.1,3.58,-150,2.7034998310984815,1
c1nc([nH]c1c1cc([nH]c1CN)/C=C/C)CCCC,4/000000074,"InChI=1S/C15H22N4/c1-3-5-7-15-17-10-14(19-15)12-8-11(6-4-2)18-13(12)9-16/h4,6,8,10,18H,3,5,7,9,16H2,1-2H3,(H,17,19)/b6-4+",C15H22N4,258,1.81,4.13,2.65,19.7,-200,3.293102789678363,1
OCc1cc(c([nH]1)CN)c1cnc([nH]1)CCCCCNC=C,4/000000214,"InChI=1S/C16H25N5O/c1-2-18-7-5-3-4-6-16-19-10-15(21-16)13-8-12(11-22)20-14(13)9-17/h2,8,10,18,20,22H,1,3-7,9,11,17H2,(H,19,21)",C16H25N5O,303,0.45,4.13,3.66,22.9,-100,3.4073277527911525,1
Oc1[nH]nc(c1)C(=O)C#C[C@@H](CBr)N,21/000000014,"InChI=1S/C8H8BrN3O2/c9-4-5(10)1-2-7(13)6-3-8(14)12-11-6/h3,5H,4,10H2,(H2,11,12,14)/t5-/m0/s1",C8H8N3O2Br,258,1.4,4.13,2.47,2.22,-170,4.625181632319999,0
C(=C\CCc1nonc1C1=CNC(=[NH2])NC1)/CCC,23/000000029,"InChI=1S/C13H20N5O/c1-2-3-4-5-6-7-11-12(18-19-17-11)10-8-15-13(14)16-9-10/h4-5,8,15-16H,2-3,6-7,9,14H2,1H3/b5-4+",C13H19N5O,261,1.56,4.13,0.78,22.3,-160,,0
OC(=O)c1c(O)ccc(c1)/C=C(/C[C@H]1C=CCCC1)\C,13/000000007,"InChI=1S/C17H20O3/c1-12(9-13-5-3-2-4-6-13)10-14-7-8-16(18)15(11-14)17(19)20/h3,5,7-8,10-11,13,18H,2,4,6,9H2,1H3,(H,19,20)/b12-10+/t13-/m0/s1",C17H20O3,272,3.03,4.13,5.97,5.09,-170,3.1699172179591475,1
OC[C@@H](CBr)C(=O)Nc1c(F)cc2c(c1)[nH]cc2,19/000000003,"InChI=1S/C12H12BrFN2O2/c13-5-8(6-17)12(18)16-11-4-10-7(1-2-15-10)3-9(11)14/h1-4,8,15,17H,5-6H2,(H,16,18)/t8-/m1/s1",C12H12N2O2FBr,315,1.68,4.13,4.32,18.0,-190,3.128949266142042,1
Oc1ccc(c(c1)NC(=O)N)/C=C/Cc1n[nH]c(=O)o1,4/000000158,"InChI=1S/C12H12N4O4/c13-11(18)14-9-6-8(17)5-4-7(9)2-1-3-10-15-16-12(19)20-10/h1-2,4-6,17H,3H2,(H,16,19)(H3,13,14,18)/b2-1+",C12H12N4O4,276,0.7,4.13,2.37,3.58,-60,3.0373679931936355,1
OC/C=C(\c1oc(cc1)CCl)/c1n[nH]nc1,29/000000072,"InChI=1S/C10H10ClN3O2/c11-5-7-1-2-10(16-7)8(3-4-15)9-6-12-14-13-9/h1-3,6,15H,4-5H2,(H,12,13,14)/b8-3-",C10H10N3O2Cl,239,1.9,4.12,3.12,20.9,0,3.3989454653148865,1
NC(=[NH2])Nc1cnc(c(c1)Nc1nc(ncc1)N)C=C,12/000000008,"InChI=1S/C12H15N8/c1-2-8-9(5-7(6-17-8)18-11(13)14)19-10-3-4-16-12(15)20-10/h2-6,18H,1,13-14H2,(H3,15,16,19,20)",C12H14N8,270,-0.23,4.12,4.92,17.5,0,,0
OC/C=C(/c1n[nH]nc1CBr)\c1nccnc1,29/000000057,"InChI=1S/C10H10BrN5O/c11-5-8-10(15-16-14-8)7(1-4-17)9-6-12-2-3-13-9/h1-3,6,17H,4-5H2,(H,14,15,16)/b7-1+",C10H10N5OBr,296,1.03,4.12,3.32,18.9,0,3.47612749235861,1
OC(=O)Cc1cc(ccc1Cc1n[nH]cc1)NC(=O)N,4/000000014,"InChI=1S/C13H14N4O3/c14-13(20)16-10-2-1-8(5-11-3-4-15-17-11)9(6-10)7-12(18)19/h1-4,6H,5,7H2,(H,15,17)(H,18,19)(H3,14,16,20)",C13H14N4O3,274,0.27,4.12,4.14,3.58,0,2.807588597589241,1
O=C(Nc1cc(C=C)cc(c1)[C@H](CC)N)N,4/000000117,"InChI=1S/C12H17N3O/c1-3-8-5-9(11(13)4-2)7-10(6-8)15-12(14)16/h3,5-7,11H,1,4,13H2,2H3,(H3,14,15,16)/t11-/m0/s1",C12H17N3O,219,0.92,4.12,5.35,13.4,-170,2.9894046768580314,1
c1ncn(n1)C(=O)NC(=O)[C@H](CCc1cccc(c1)C[NH3+])F,21/000000006,"InChI=1S/C14H16FN5O2/c15-12(5-4-10-2-1-3-11(6-10)7-16)13(21)19-14(22)20-9-17-8-18-20/h1-3,6,8-9,12H,4-5,7,16H2,(H,19,21,22)/p+1/t12-/m0/s1",C14H17N5O2F,306,0.33,4.12,5.15,3.58,-150,3.8966241948554963,1
OC(=O)CC#Cc1cccc(c1)[C@@H](C(=O)O)Br,19/000000014,"InChI=1S/C12H9BrO4/c13-11(12(16)17)9-5-1-3-8(7-9)4-2-6-10(14)15/h1,3,5,7,11H,6H2,(H,14,15)(H,16,17)/t11-/m0/s1",C12H9O4Br,297,2.07,4.12,5.89,4.81,-150,3.2338723283451998,1
OC/C=C(/c1n[nH]nc1)\c1nccc(n1)N,29/000000004,"InChI=1S/C9H10N6O/c10-8-1-3-11-9(13-8)6(2-4-16)7-5-12-15-14-7/h1-3,5,16H,4H2,(H2,10,11,13)(H,12,14,15)/b6-2-",C9H10N6O,218,0.43,4.11,2.98,18.0,0,3.4485357663182317,1
C#C[C@H](CO)c1cc(NC(=O)N)ccc1,4/000000113,"InChI=1S/C11H12N2O2/c1-2-8(7-14)9-4-3-5-10(6-9)13-11(12)15/h1,3-6,8,14H,7H2,(H3,12,13,15)/t8-/m1/s1",C11H12N2O2,204,-0.21,4.11,4.53,3.85,-150,3.004515364207329,1
Oc1ccc(cc1Cl)/C=C/[C@@H](C1=CCOC1)N,5/000000004,"InChI=1S/C13H14ClNO2/c14-11-7-9(2-4-13(11)16)1-3-12(15)10-5-6-17-8-10/h1-5,7,12,16H,6,8,15H2/b3-1+/t12-/m0/s1",C13H14NO2Cl,251,1.55,4.11,2.58,2.22,-150,3.7021542681445307,1
O[C@H](c1ccccc1)C#Cc1onc(c1C(=O)O)C(=O)O,6/000000153,"InChI=1S/C14H9NO6/c16-9(8-4-2-1-3-5-8)6-7-10-11(13(17)18)12(14(19)20)15-21-10/h1-5,9,16H,(H,17,18)(H,19,20)/t9-/m0/s1",C14H8NO6,286,0.81,4.11,4.14,23.6,-150,3.2429387337918456,1
OC(=O)c1c(n[nH]c1)/C=C/[C@@H](C1=CCNN1)N,16/000000013,"InChI=1S/C10H13N5O2/c11-7(9-3-4-12-15-9)1-2-8-6(10(16)17)5-13-14-8/h1-3,5,7,12,15H,4,11H2,(H,13,14)(H,16,17)/b2-1+/t7-/m0/s1",C10H13N5O2,235,0.34,4.11,2.85,3.58,-150,4.7953225373752995,0
NCc1n[nH]nc1C(=C)c1cccc(c1Cl)Cl,29/000000030,"InChI=1S/C11H10Cl2N4/c1-6(11-9(5-14)15-17-16-11)7-3-2-4-8(12)10(7)13/h2-4H,1,5,14H2,(H,15,16,17)",C11H10N4Cl2,268,3.73,4.1,1.81,2.22,0,3.0175667455066773,1
Oc1[nH]nc(c1)C(=O)C#C[C@](CN)(CCl)N,21/000000018,"InChI=1S/C9H11ClN4O2/c10-4-9(12,5-11)2-1-7(15)6-3-8(16)14-13-6/h3H,4-5,11-12H2,(H2,13,14,16)/t9-/m1/s1",C9H11N4O2Cl,242,-0.03,4.1,1.88,2.22,-150,4.696567825337459,0
OC/C=C(/c1n[nH]nc1CCC)\c1ncn[nH]1,29/000000035,"InChI=1S/C10H14N6O/c1-2-3-8-9(14-16-13-8)7(4-5-17)10-11-6-12-15-10/h4,6,17H,2-3,5H2,1H3,(H,11,12,15)(H,13,14,16)/b7-4-",C10H14N6O,234,1.4,4.1,2.25,23.4,-20,3.4881453887479337,1
OCC1=CCC=C(O1)C(=O)NCCC(=O)C,20/000000044,"InChI=1S/C11H15NO4/c1-8(14)5-6-12-11(15)10-4-2-3-9(7-13)16-10/h3-4,13H,2,5-7H2,1H3,(H,12,15)",C11H15NO4,225,-0.39,4.1,0.7,5.09,-80,3.29890057325043,1
O[C@@H](CO)/C=C(\CCOCC)/c1nonc1,29/000000074,"InChI=1S/C10H16N2O4/c1-2-15-4-3-8(5-9(14)7-13)10-6-11-16-12-10/h5-6,9,13-14H,2-4,7H2,1H3/b8-5+/t9-/m1/s1",C10H16N2O4,228,0.42,4.1,4.96,3.58,-170,4.106940777036922,0
c1nc(ccc1/C(=C\c1nonc1C(N)N)/CN)CF,16/000000021,"InChI=1S/C12H15FN6O/c13-4-9-2-1-7(6-17-9)8(5-14)3-10-11(12(15)16)19-20-18-10/h1-3,6,12H,4-5,14-16H2/b8-3-",C12H15N6OF,278,-0.05,4.1,2.35,22.7,-150,3.7898050811057242,1
OC/C(=C/c1nonc1)/c1cnc(cc1)CC[NH2+]C,16/000000027,"InChI=1S/C13H16N4O2/c1-14-5-4-12-3-2-10(7-15-12)11(9-18)6-13-8-16-19-17-13/h2-3,6-8,14,18H,4-5,9H2,1H3/p+1/b11-6-",C13H17N4O2,261,0.85,4.1,4.12,19.0,-20,4.228301810657385,0
OC(=O)[C@@H](CO)Oc1ccccc1C=C,20/000000054,"InChI=1S/C11H12O4/c1-2-8-5-3-4-6-9(8)15-10(7-12)11(13)14/h2-6,10,12H,1,7H2,(H,13,14)/t10-/m1/s1",C11H12O4,208,1.23,4.1,8.29,2.22,-150,2.8194632066088285,1
OCc1n[nH]nc1C(=C)c1cccc(c1Cl)Cl,29/000000044,"InChI=1S/C11H9Cl2N3O/c1-6(11-9(5-17)14-16-15-11)7-3-2-4-8(12)10(7)13/h2-4,17H,1,5H2,(H,14,15,16)",C11H9N3OCl2,269,3.8,4.1,2.48,2.22,0,2.9925759108094603,1
C(=C\[C@H]1CC=CCC1)/c1nnc([nH]1)C(=O)c1nc[nH]c(=O)c1,21/000000023,"InChI=1S/C15H15N5O2/c21-13-8-11(16-9-17-13)14(22)15-18-12(19-20-15)7-6-10-4-2-1-3-5-10/h1-2,6-10H,3-5H2,(H,16,17,21)(H,18,19,20)/b7-6+/t10-/m0/s1",C15H15N5O2,297,1.55,4.1,3.28,3.58,-150,4.192613928106116,0
O[C@H](C1=C(C(=O)OC1)CF)/C=C/CNc1ccccc1,1/000000001,"InChI=1S/C15H16FNO3/c16-9-12-13(10-20-15(12)19)14(18)7-4-8-17-11-5-2-1-3-6-11/h1-7,14,17-18H,8-10H2/b7-4+/t14-/m0/s1",C15H16NO3F,277,1.29,4.1,7.35,3.58,-150,3.6438180565941973,1
OC(=O)[C@@H](CO)Oc1ccccc1,20/000000006,"InChI=1S/C9H10O4/c10-6-8(9(11)12)13-7-4-2-1-3-5-7/h1-5,8,10H,6H2,(H,11,12)/t8-/m1/s1",C9H10O4,182,0.71,4.09,7.81,2.22,-150,2.3158274363128015,1
OCC#Cc1c(noc1c1ocnc1)C(=O)O,6/000000150,"InChI=1S/C10H6N2O5/c13-3-1-2-6-8(10(14)15)12-17-9(6)7-4-11-5-16-7/h4-5,13H,3H2,(H,14,15)",C10H6N2O5,234,-0.16,4.09,3.68,24.2,-80,3.323019466455941,1
