SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary,Dataset
OCCCC(=O)Nc1ccc2c(c1)cccc2	No_1_709,2/000000001,"InChI=1S/C14H15NO2/c16-9-3-6-14(17)15-13-8-7-11-4-1-2-5-12(11)10-13/h1-2,4-5,7-8,10,16H,3,6,9H2,(H,15,17)",C14H15NO2,229,2.02,4.13,3.85,2.22,-80,1.6032656399253271,1,DRUGLIKE_MAY
OC(=O)C[C@H](c1ncc(cc1F)Br)OCN	No_1_374,21/000000001,"InChI=1S/C9H10BrFN2O3/c10-5-1-6(11)9(13-3-5)7(16-4-12)2-8(14)15/h1,3,7H,2,4,12H2,(H,14,15)/t7-/m1/s1",C9H10N2O3FBr,293,0.53,4.12,3.74,3.72,-150,3.493443317287369,1,DRUGLIKE_MAY
OC(=O)c1cc(c([nH]1)C(=O)O)CCCCCC	No_3_654,5/000000168,"InChI=1S/C12H17NO4/c1-2-3-4-5-6-8-7-9(11(14)15)13-10(8)12(16)17/h7,13H,2-6H2,1H3,(H,14,15)(H,16,17)",C12H16NO4,238,1.46,4.12,3.08,17.4,-20,2.428505377827179,1,DRUGLIKE_MAY
OC(=O)CC/C=C/C1=NC[C@@H](C1)NC(=O)c1cccc(c1)Br	No_4_536,27/000000091,"InChI=1S/C16H17BrN2O3/c17-12-5-3-4-11(8-12)16(22)19-14-9-13(18-10-14)6-1-2-7-15(20)21/h1,3-6,8,14H,2,7,9-10H2,(H,19,22)(H,20,21)/b6-1+/t14-/m1/s1",C16H17N2O3Br,365,2.0,4.12,3.02,3.58,-150,3.3551569491979265,1,DRUGLIKE_MAY
Oc1cccc(c1C)C#CC(=O)O[C@H]1CN=C(C1)CO	No_4_580,1/000000181,"InChI=1S/C15H15NO4/c1-10-11(3-2-4-14(10)18)5-6-15(19)20-13-7-12(9-17)16-8-13/h2-4,13,17-18H,7-9H2,1H3/t13-/m1/s1",C15H15NO4,273,1.24,4.12,6.41,19.8,-170,3.9312405696075,1,DRUGLIKE_MAY
Oc1cc(cc(c1)CO)c1coc(c1CF)CC(=O)O	No_4_350,1/000000166,"InChI=1S/C14H13FO5/c15-5-11-12(7-20-13(11)4-14(18)19)9-1-8(6-16)2-10(17)3-9/h1-3,7,16-17H,4-6H2,(H,18,19)",C14H13O5F,280,1.03,4.12,5.88,2.35,-120,2.956425445741088,1,DRUGLIKE_MAY
OCc1nc(ccc1)c1[nH]cnc1/C=C/CF	No_1_367,13/000000022,"InChI=1S/C12H12FN3O/c13-6-2-5-10-12(15-8-14-10)11-4-1-3-9(7-17)16-11/h1-5,8,17H,6-7H2,(H,14,15)/b5-2+",C12H12N3OF,233,1.28,4.12,2.29,17.0,-160,3.2994223118248582,1,DRUGLIKE_MAY
OC(=O)c1cc(=O)cc([nH]1)C1=CN=C(CN1)CCC	No_2_72,15/000000005,"InChI=1S/C13H15N3O3/c1-2-3-8-6-15-12(7-14-8)10-4-9(17)5-11(16-10)13(18)19/h4-5,7,15H,2-3,6H2,1H3,(H,16,17)(H,18,19)",C13H15N3O3,261,0.21,4.12,4.38,22.6,-180,3.5203499594896837,1,DRUGLIKE_MAY
Oc1cc(C#CC(=O)OCCCO)cc(c1)CCCF	No_4_235,1/000000152,"InChI=1S/C15H17FO4/c16-6-1-3-12-9-13(11-14(18)10-12)4-5-15(19)20-8-2-7-17/h9-11,17-18H,1-3,6-8H2",C15H17O4F,280,2.9,4.11,3.09,19.1,0,2.882100685501328,1,DRUGLIKE_MAY
OC(=O)CCNC(=O)c1cccc(c1)C[C@@H](CO)O	No_3_538,27/000000031,"InChI=1S/C13H17NO5/c15-8-11(16)7-9-2-1-3-10(6-9)13(19)14-5-4-12(17)18/h1-3,6,11,15-16H,4-5,7-8H2,(H,14,19)(H,17,18)/t11-/m0/s1",C13H17NO5,267,-0.36,4.11,6.54,3.58,-150,2.3569508310119236,1,DRUGLIKE_MAY
Oc1cc(F)cc(c1)C#CC(=O)OCCN1C=C[C@@H](C1)NC	No_4_371,1/000000170,"InChI=1S/C16H17FN2O3/c1-18-14-4-5-19(11-14)6-7-22-16(21)3-2-12-8-13(17)10-15(20)9-12/h4-5,8-10,14,18,20H,6-7,11H2,1H3/t14-/m0/s1",C16H17N2O3F,304,2.77,4.11,4.1,22.7,-170,3.966993921902641,1,DRUGLIKE_MAY
Oc1cc(Br)ccc1c1[nH]cc(c(=O)c1)CO	No_4_642,15/000000199,"InChI=1S/C12H10BrNO3/c13-8-1-2-9(12(17)3-8)10-4-11(16)7(6-15)5-14-10/h1-5,15,17H,6H2,(H,14,16)",C12H10NO3Br,296,1.88,4.11,3.18,2.22,-160,2.657054143215353,1,DRUGLIKE_MAY
OC(=O)c1[nH]c2c(c1)c(c[nH]c2=O)[C@@H](CCF)O	No_1_619,14/000000030,"InChI=1S/C11H11FN2O4/c12-2-1-8(15)6-4-13-10(16)9-5(6)3-7(14-9)11(17)18/h3-4,8,14-15H,1-2H2,(H,13,16)(H,17,18)/t8-/m1/s1",C11H11N2O4F,254,0.11,4.11,5.01,22.3,-190,3.5214425157495777,1,DRUGLIKE_MAY
OC(=O)[C@@H](C)C#Cc1nccc(c1O)I	No_4_425,18/000000006,"InChI=1S/C10H8INO3/c1-6(10(14)15)2-3-8-9(13)7(11)4-5-12-8/h4-6,13H,1H3,(H,14,15)/t6-/m0/s1",C10H8NO3I,317,1.82,4.1,4.48,15.1,-170,3.8565650358771206,1,DRUGLIKE_MAY
C(=C\[C@H](CCC)CN)/c1ncc(c(c1)I)CN	No_4_373,18/000000005,"InChI=1S/C13H20IN3/c1-2-3-10(7-15)4-5-12-6-13(14)11(8-16)9-17-12/h4-6,9-10H,2-3,7-8,15-16H2,1H3/b5-4+/t10-/m0/s1",C13H20N3I,345,1.94,4.1,6.27,3.58,-170,3.802034137211634,1,DRUGLIKE_MAY
Oc1cc(C#CC(=O)OCC)cc(c1)c1noc(=O)[nH]1	No_1_84,1/000000001,"InChI=1S/C13H10N2O5/c1-2-19-11(17)4-3-8-5-9(7-10(16)6-8)12-14-13(18)20-15-12/h5-7,16H,2H2,1H3,(H,14,15,18)",C13H10N2O5,274,2.55,4.1,1.19,21.3,-160,3.3245322789079204,1,DRUGLIKE_MAY
OC(=O)c1[nH]c(c(c1)CC)C(=O)O	No_3_328,5/000000117,"InChI=1S/C8H9NO4/c1-2-4-3-5(7(10)11)9-6(4)8(12)13/h3,9H,2H2,1H3,(H,10,11)(H,12,13)",C8H8NO4,182,0.03,4.1,3.03,15.0,-20,2.62173884503145,1,DRUGLIKE_MAY
