SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical
ONCCC#Cc1cc(cc(c1/C=C/C)O)N1C(=O)NCC1,28/000000510,"InChI=1S/C16H19N3O3/c1-2-5-14-12(6-3-4-7-18-22)10-13(11-15(14)20)19-9-8-17-16(19)21/h2,5,10-11,18,20,22H,4,7-9H2,1H3,(H,17,21)/b5-2+",C16H19N3O3,301.0,1.55,4.59,3.95,21.4,-140.0
OC(=O)c1cc(ON)c(c(c1)CCCCCO)Br,12/000001139,"InChI=1S/C12H16BrNO4/c13-11-8(4-2-1-3-5-15)6-9(12(16)17)7-10(11)18-14/h6-7,15H,1-5,14H2,(H,16,17)",C12H16NO4Br,318.0,1.39,4.58,6.69,2.48,0.0
OC(=O)c1cc(ON)c(c(c1)CCNCCCBr)Br,12/000001383,"InChI=1S/C12H16Br2N2O3/c13-3-1-4-16-5-2-8-6-9(12(17)18)7-10(19-15)11(8)14/h6-7,16H,1-5,15H2,(H,17,18)",C12H16N2O3Br2,396.0,2.1,4.58,5.68,2.48,0.0
Oc1c(ncc(c1Br)/C=C(/CC)\N)C1=C(C(=O)C=CC1=O)CCl,10/000000177,"InChI=1S/C16H14BrClN2O3/c1-2-9(19)5-8-7-20-15(16(23)14(8)17)13-10(6-18)11(21)3-4-12(13)22/h3-5,7,23H,2,6,19H2,1H3/b9-5-",C16H14N2O3ClBr,397.0,1.5,4.58,10.09,23.4,-180.0
Oc1cc(cc(c1C=C)CCCCF)N1C(=O)NCC1,28/000000329,"InChI=1S/C15H19FN2O2/c1-2-13-11(5-3-4-6-16)9-12(10-14(13)19)18-8-7-17-15(18)20/h2,9-10,19H,1,3-8H2,(H,17,20)",C15H19N2O2F,278.0,2.36,4.58,5.97,18.1,-120.0
SCCc1cc(cc(c1C)O)N1C(=O)NCC1,28/000000313,"InChI=1S/C12H16N2O2S/c1-8-9(2-5-17)6-10(7-11(8)15)14-4-3-13-12(14)16/h6-7,15,17H,2-5H2,1H3,(H,13,16)",C12H16N2O2S,252.0,1.4,4.58,2.77,15.1,-140.0
Oc1c(F)cc(c(c1)c1cc([nH]c1CO)C(=S)N)N=O,6/000000153,"InChI=1S/C12H10FN3O3S/c13-7-3-8(16-19)6(2-11(7)18)5-1-9(12(14)20)15-10(5)4-17/h1-3,15,17-18H,4H2,(H2,14,20)",C12H10N3O3SF,295.0,0.64,4.58,3.68,24.2,-140.0
Oc1cc(Br)c(cc1C(=O)C(=C)C[NH2+][C@@H](C)F)N=O,12/000001091,"InChI=1S/C12H12BrFN2O3/c1-6(5-15-7(2)14)12(18)8-3-10(16-19)9(13)4-11(8)17/h3-4,7,15,17H,1,5H2,2H3/p+1/t7-/m0/s1",C12H13N2O3FBr,332.0,2.24,4.58,3.94,2.35,-190.0
ONCCC#Cc1cc(cc(c1C#C)O)N1C(=O)NCC1,28/000000529,"InChI=1S/C15H15N3O3/c1-2-13-11(5-3-4-6-17-21)9-12(10-14(13)19)18-8-7-16-15(18)20/h1,9-10,17,19,21H,4,6-8H2,(H,16,20)",C15H15N3O3,285.0,1.22,4.58,3.24,22.6,-120.0
O=NCCCCCOc1cc(C(=O)O)cc(c1Br)ON,12/000001292,"InChI=1S/C12H15BrN2O5/c13-11-9(19-5-3-1-2-4-15-18)6-8(12(16)17)7-10(11)20-14/h6-7H,1-5,14H2,(H,16,17)",C12H15N2O5Br,347.0,1.58,4.58,5.19,19.1,0.0
OC(=O)c1cc(c(c(c1)ON)Br)C[C@H]1NC1,12/000000619,"InChI=1S/C10H11BrN2O3/c11-9-5(2-7-4-13-7)1-6(10(14)15)3-8(9)16-12/h1,3,7,13H,2,4,12H2,(H,14,15)/t7-/m1/s1",C10H11N2O3Br,287.0,0.47,4.57,5.34,2.48,-150.0
Oc1ccc(c(c1OCc1ccc2c(c1)SNC2)CO)O,4/000000308,"InChI=1S/C15H15NO4S/c17-7-11-12(18)3-4-13(19)15(11)20-8-9-1-2-10-6-16-21-14(10)5-9/h1-5,16-19H,6-8H2",C15H15NO4S,305.0,1.78,4.57,7.35,2.47,-40.0
OC(=O)c1cc(ON)c(c(c1)C[NH3+])Br,12/000001104,"InChI=1S/C8H9BrN2O3/c9-7-5(3-10)1-4(8(12)13)2-6(7)14-11/h1-2H,3,10-11H2,(H,12,13)/p+1",C8H10N2O3Br,262.0,0.09,4.57,5.79,12.7,0.0
Oc1cc(N)cc(c1)C#C[C@@H](CCCO)C=C,23/000000234,"InChI=1S/C14H17NO2/c1-2-11(4-3-7-16)5-6-12-8-13(15)10-14(17)9-12/h2,8-11,16-17H,1,3-4,7,15H2/t11-/m1/s1",C14H17NO2,231.0,1.92,4.57,5.34,14.8,-150.0
OC(=O)c1cc(ON)c(c(c1)C1=COCC1=O)Br,12/000000006,"InChI=1S/C11H8BrNO5/c12-10-6(7-3-17-4-8(7)14)1-5(11(15)16)2-9(10)18-13/h1-3H,4,13H2,(H,15,16)",C11H8NO5Br,314.0,0.69,4.57,5.6,17.9,-120.0
SCCc1cc(cc(c1OC)O)N1C(=O)NCC1,28/000000327,"InChI=1S/C12H16N2O3S/c1-17-11-8(2-5-18)6-9(7-10(11)15)14-4-3-13-12(14)16/h6-7,15,18H,2-5H2,1H3,(H,13,16)",C12H16N2O3S,268.0,1.09,4.57,4.42,16.3,-160.0
OC(=O)c1cc(N=O)c(c(c1)CO)Br,12/000000436,"InChI=1S/C8H6BrNO4/c9-7-5(3-11)1-4(8(12)13)2-6(7)10-14/h1-2,11H,3H2,(H,12,13)",C8H6NO4Br,260.0,1.16,4.57,4.98,14.1,0.0
OCc1cc(C(=O)N=O)cc(c1Br)C[C@H](NCO)Cl,12/000000331,"InChI=1S/C11H12BrClN2O4/c12-10-6(3-9(13)14-5-17)1-7(11(18)15-19)2-8(10)4-16/h1-2,9,14,16-17H,3-5H2/t9-/m0/s1",C11H12N2O4ClBr,351.0,1.11,4.56,4.65,19.0,-150.0
Oc1[nH]nc(c1)c1cc(cnc1CO)/C=C/c1c(=O)[nH][nH]c1,7/000000026,"InChI=1S/C14H13N5O3/c20-7-12-10(11-4-13(21)18-17-11)3-8(5-15-12)1-2-9-6-16-19-14(9)22/h1-6,20H,7H2,(H2,16,19,22)(H2,17,18,21)/b2-1+",C14H13N5O3,299.0,0.86,4.56,2.44,24.0,-120.0
O[C@H](Cc1cc(C(=O)N=O)cc(c1Br)O)C,12/000000052,"InChI=1S/C10H10BrNO4/c1-5(13)2-6-3-7(10(15)12-16)4-8(14)9(6)11/h3-5,13-14H,2H2,1H3/t5-/m0/s1",C10H10NO4Br,288.0,1.78,4.56,3.65,3.85,-170.0
C1=C(C(=O)C(=CC1=O)c1ccc(cc1CCl)C[NH3+])CN,10/000000164,"InChI=1S/C15H15ClN2O2/c16-6-10-3-9(7-17)1-2-13(10)14-5-12(19)4-11(8-18)15(14)20/h1-5H,6-8,17-18H2/p+1",C15H16N2O2Cl,291.0,0.26,4.56,5.21,2.35,-160.0
OC(=O)Cc1n[nH]c(n1)c1nc(C=C)ccc1I,4/000000008,"InChI=1S/C11H9IN4O2/c1-2-6-3-4-7(12)10(13-6)11-14-8(15-16-11)5-9(17)18/h2-4H,1,5H2,(H,17,18)(H,14,15,16)",C11H9N4O2I,356.0,2.15,4.56,6.09,19.6,-120.0
Oc1cc(SC/C=C/CC)cc(c1)N1C(=O)NCC1,28/000000061,"InChI=1S/C14H18N2O2S/c1-2-3-4-7-19-13-9-11(8-12(17)10-13)16-6-5-15-14(16)18/h3-4,8-10,17H,2,5-7H2,1H3,(H,15,18)/b4-3+",C14H18N2O2S,278.0,2.1,4.56,3.61,17.3,-140.0
Oc1cc(I)c(cc1N(=O)=O)[C@H](/C=C\C)N,5/000000057,"InChI=1S/C10H11IN2O3/c1-2-3-8(12)6-4-9(13(15)16)10(14)5-7(6)11/h2-5,8,14H,12H2,1H3/b3-2-/t8-/m0/s1",C10H11N2O3I,334.0,2.49,4.56,6.93,2.61,-170.0
OC(=O)Cc1ccc(cc1)NC(=S)N,29/000000052,"InChI=1S/C9H10N2O2S/c10-9(14)11-7-3-1-6(2-4-7)5-8(12)13/h1-4H,5H2,(H,12,13)(H3,10,11,14)",C9H10N2O2S,210.0,0.66,4.56,1.55,2.22,-60.0
OC(=O)c1cc(c(c(c1)ON)Br)CC#CCC=C,12/000001315,"InChI=1S/C13H12BrNO3/c1-2-3-4-5-6-9-7-10(13(16)17)8-11(18-15)12(9)14/h2,7-8H,1,3,6,15H2,(H,16,17)",C13H12NO3Br,310.0,2.11,4.56,7.18,2.48,0.0
Oc1cc(C#C[C@@H](CCO)C=C)cc(c1)COCCCN,23/000000069,"InChI=1S/C17H23NO3/c1-2-14(6-8-19)4-5-15-10-16(12-17(20)11-15)13-21-9-3-7-18/h2,10-12,14,19-20H,1,3,6-9,13,18H2/t14-/m0/s1",C17H23NO3,289.0,1.67,4.56,1.53,17.8,-200.0
O[C@@H](CC[NH2+]C)Cc1cc(C(=O)N=O)cc(c1Br)O,12/000000340,"InChI=1S/C12H15BrN2O4/c1-14-3-2-9(16)5-7-4-8(12(18)15-19)6-10(17)11(7)13/h4,6,9,14,16-17H,2-3,5H2,1H3/p+1/t9-/m0/s1",C12H16N2O4Br,332.0,1.33,4.56,2.89,3.85,-170.0
OC(=O)Cc1n[nH]c(n1)c1nc(C=C)c(cc1I)C,4/000000191,"InChI=1S/C12H11IN4O2/c1-3-8-6(2)4-7(13)11(14-8)12-15-9(16-17-12)5-10(18)19/h3-4H,1,5H2,2H3,(H,18,19)(H,15,16,17)",C12H11N4O2I,370.0,2.37,4.56,6.15,20.2,-140.0
Oc1cc(cc(c1)CCCCCC)N1C(=O)NCC1,28/000000228,"InChI=1S/C15H22N2O2/c1-2-3-4-5-6-12-9-13(11-14(18)10-12)17-8-7-16-15(17)19/h9-11,18H,2-8H2,1H3,(H,16,19)",C15H22N2O2,262.0,2.35,4.56,1.37,14.4,-140.0
OC(=O)Cc1nc([nH]n1)c1nc(ccc1I)/C=C/COCCO,4/000000124,"InChI=1S/C14H15IN4O4/c15-10-4-3-9(2-1-6-23-7-5-20)16-13(10)14-17-11(18-19-14)8-12(21)22/h1-4,20H,5-8H2,(H,21,22)(H,17,18,19)/b2-1+",C14H15N4O4I,430.0,1.23,4.56,5.78,23.8,-160.0
N[C@@H](Nc1c(Br)c(N=O)cc(c1)C(=O)[C@@H]1OCCNC1)N,12/000000670,"InChI=1S/C12H16BrN5O3/c13-10-7(17-12(14)15)3-6(4-8(10)18-20)11(19)9-5-16-1-2-21-9/h3-4,9,12,16-17H,1-2,5,14-15H2/t9-/m1/s1",C12H14N5O3Br,356.0,-0.11,4.55,3.01,22.0,-170.0
Oc1c(F)ccc(c1)C#C[C@@H](CO)c1n[nH]c(=O)[nH]1,23/000000045,"InChI=1S/C12H10FN3O3/c13-9-4-2-7(5-10(9)18)1-3-8(6-17)11-14-12(19)16-15-11/h2,4-5,8,17-18H,6H2,(H2,14,15,16,19)/t8-/m0/s1",C12H10N3O3F,263.0,1.09,4.55,4.2,21.4,-150.0
OC(=O)c1oc(c(n1)CO)CC#C/C(=C\CO)/CCC,3/000000302,"InChI=1S/C14H17NO5/c1-2-4-10(7-8-16)5-3-6-12-11(9-17)15-13(20-12)14(18)19/h7,16-17H,2,4,6,8-9H2,1H3,(H,18,19)/b10-7-",C14H17NO5,279.0,0.02,4.55,6.48,23.2,-170.0
O[C@@H](c1cnc(nc1)CC(=O)O)C#Cc1cc(S)c(cc1Br)S,29/000000051,"InChI=1S/C15H11BrN2O3S2/c16-10-4-13(23)12(22)3-8(10)1-2-11(19)9-6-17-14(18-7-9)5-15(20)21/h3-4,6-7,11,19,22-23H,5H2,(H,20,21)/t11-/m1/s1",C15H11N2O3S2Br,411.0,2.22,4.55,4.38,3.7,-170.0
Oc1cc(OCC)cc(c1)NC(=O)c1cc(S)cc(c1Br)S,29/000000029,"InChI=1S/C15H14BrNO3S2/c1-2-20-10-4-8(3-9(18)5-10)17-15(19)12-6-11(21)7-13(22)14(12)16/h3-7,18,21-22H,2H2,1H3,(H,17,19)",C15H14NO3S2Br,400.0,4.48,4.55,3.65,4.94,-76.0
OC(=O)c1cc(c(c(c1)ON)Br)CC=C,12/000000566,"InChI=1S/C10H10BrNO3/c1-2-3-6-4-7(10(13)14)5-8(15-12)9(6)11/h2,4-5H,1,3,12H2,(H,13,14)",C10H10NO3Br,272.0,1.63,4.55,5.07,2.48,0.0
C1=C(C(=O)C(=CC1=O)c1ccc(c(c1)CCl)C[NH3+])CN,10/000000197,"InChI=1S/C15H15ClN2O2/c16-6-11-3-9(1-2-10(11)7-17)14-5-13(19)4-12(8-18)15(14)20/h1-5H,6-8,17-18H2/p+1",C15H16N2O2Cl,291.0,0.26,4.55,4.65,2.35,-160.0
Oc1cc(cc(c1C=S)C#CCC)N1C(=O)NCC1,28/000000383,"InChI=1S/C14H14N2O2S/c1-2-3-4-10-7-11(8-13(17)12(10)9-19)16-6-5-15-14(16)18/h7-9,17H,2,5-6H2,1H3,(H,15,18)",C14H14N2O2S,274.0,1.53,4.55,5.06,20.3,-140.0
Oc1cc(cc(c1C)C#CCC)N1C(=O)NCC1,28/000000077,"InChI=1S/C14H16N2O2/c1-3-4-5-11-8-12(9-13(17)10(11)2)16-7-6-15-14(16)18/h8-9,17H,3,6-7H2,1-2H3,(H,15,18)",C14H16N2O2,244.0,1.81,4.55,1.61,16.6,-200.0
OCC(=O)c1cc(O)c(c(c1)N=O)Br,12/000000887,"InChI=1S/C8H6BrNO4/c9-8-5(10-14)1-4(2-6(8)12)7(13)3-11/h1-2,11-12H,3H2",C8H6NO4Br,260.0,0.76,4.55,3.5,2.35,0.0
O=NC(=O)c1cc(c(c(c1)CO)Br)CONC(=O)C=C,12/000000049,"InChI=1S/C12H11BrN2O5/c1-2-10(17)15-20-6-9-4-7(12(18)14-19)3-8(5-16)11(9)13/h2-4,16H,1,5-6H2,(H,15,17)",C12H11N2O5Br,343.0,1.42,4.55,5.52,21.1,0.0
C#CC[NH2+]CC#CCCc1cc(C(=O)N=O)cc(c1Br)O,12/000000769,"InChI=1S/C15H13BrN2O3/c1-2-7-17-8-5-3-4-6-11-9-12(15(20)18-21)10-13(19)14(11)16/h1,9-10,17,19H,4,6-8H2/p+1",C15H14N2O3Br,350.0,2.4,4.55,4.71,5.21,-30.0
Oc1cc(Br)c(cc1C(=O)/C(=C/CCC)/CN)N=O,12/000000499,"InChI=1S/C13H15BrN2O3/c1-2-3-4-8(7-15)13(18)9-5-11(16-19)10(14)6-12(9)17/h4-6,17H,2-3,7,15H2,1H3/b8-4+",C13H15N2O3Br,327.0,2.05,4.55,3.62,2.35,-40.0
OC[C@@H](c1n[nH]c(=O)[nH]1)C#Cc1cc(O)cc(c1)O,23/000000092,"InChI=1S/C12H11N3O4/c16-6-8(11-13-12(19)15-14-11)2-1-7-3-9(17)5-10(18)4-7/h3-5,8,16-18H,6H2,(H2,13,14,15,19)/t8-/m0/s1",C12H11N3O4,261.0,0.53,4.55,3.65,19.9,-150.0
OC(=O)c1cc(c(c(c1)ON)Br)CC(=O)CCCl,12/000001176,"InChI=1S/C11H11BrClNO4/c12-10-6(4-8(15)1-2-13)3-7(11(16)17)5-9(10)18-14/h3,5H,1-2,4,14H2,(H,16,17)",C11H11NO4ClBr,336.0,1.26,4.55,5.78,2.64,0.0
O=Nc1cc(cc(c1Br)CON)C(=O)[C@H]1NC(=O)C1,12/000000108,"InChI=1S/C11H10BrN3O4/c12-10-6(4-19-13)1-5(2-7(10)15-18)11(17)8-3-9(16)14-8/h1-2,8H,3-4,13H2,(H,14,16)/t8-/m0/s1",C11H10N3O4Br,328.0,-0.23,4.55,4.15,3.72,-170.0
OCc1ccc(cc1)C1=C(C(=O)C=C(C1=O)CN)C,10/000000119,"InChI=1S/C15H15NO3/c1-9-13(18)6-12(7-16)15(19)14(9)11-4-2-10(8-17)3-5-11/h2-6,17H,7-8,16H2,1H3",C15H15NO3,257.0,0.0,4.55,3.16,3.58,-180.0
Oc1cccc(c1)C#C[C@@H](CCO)/C=C/CNOCCN,23/000000200,"InChI=1S/C16H22N2O3/c17-9-12-21-18-10-2-4-14(8-11-19)6-7-15-3-1-5-16(20)13-15/h1-5,13-14,18-20H,8-12,17H2/b4-2+/t14-/m0/s1",C16H22N2O3,290.0,1.74,4.55,3.76,18.6,-180.0
O=Nc1cc(cc(c1Br)CCNCC/C=C/C[NH2+]C)C(=O)CCl,12/000000954,"InChI=1S/C16H21BrClN3O2/c1-19-6-3-2-4-7-20-8-5-12-9-13(15(22)11-18)10-14(21-23)16(12)17/h2-3,9-10,19-20H,4-8,11H2,1H3/p+1/b3-2+",C16H22N3O2ClBr,403.0,2.48,4.54,3.31,4.94,-110.0
SCCNC/C=C/COc1cc(C(=O)O)cc(c1Br)ON,12/000001218,"InChI=1S/C13H17BrN2O4S/c14-12-10(19-5-2-1-3-16-4-6-21)7-9(13(17)18)8-11(12)20-15/h1-2,7-8,16,21H,3-6,15H2,(H,17,18)/b2-1+",C13H17N2O4SBr,377.0,1.77,4.54,4.87,20.4,-30.0
Oc1cc(cc(c1)CCCCCC=C)N1C(=O)NCC1,28/000000389,"InChI=1S/C16H22N2O2/c1-2-3-4-5-6-7-13-10-14(12-15(19)11-13)18-9-8-17-16(18)20/h2,10-12,19H,1,3-9H2,(H,17,20)",C16H22N2O2,274.0,2.35,4.54,3.19,16.0,-120.0
OC(=O)Cc1c(c2onc(c2)C(=O)N)ccc(c1Br)Br,10/000000076,"InChI=1S/C12H8Br2N2O4/c13-7-2-1-5(6(11(7)14)3-10(17)18)9-4-8(12(15)19)16-20-9/h1-2,4H,3H2,(H2,15,19)(H,17,18)",C12H8N2O4Br2,404.0,2.53,4.54,4.65,3.58,-160.0
OC(=O)Cc1n[nH]c(n1)c1nc(ccc1I)C(=C)C,4/000000190,"InChI=1S/C12H11IN4O2/c1-6(2)8-4-3-7(13)11(14-8)12-15-9(16-17-12)5-10(18)19/h3-4H,1,5H2,2H3,(H,18,19)(H,15,16,17)",C12H11N4O2I,370.0,2.29,4.54,6.47,20.2,-140.0
OC(=O)Cc1nc([nH]n1)c1nc(/C=C/CCO)c(cc1I)C[NH3+],4/000000295,"InChI=1S/C14H16IN5O3/c15-9-5-8(7-16)10(3-1-2-4-21)17-13(9)14-18-11(19-20-14)6-12(22)23/h1,3,5,21H,2,4,6-7,16H2,(H,22,23)(H,18,19,20)/p+1/b3-1+",C14H17N5O3I,430.0,0.7,4.54,6.03,24.0,-120.0
OC(=O)c1cc(c(c(c1)ON)Br)CCCl,12/000000157,"InChI=1S/C9H9BrClNO3/c10-8-5(1-2-11)3-6(9(13)14)4-7(8)15-12/h3-4H,1-2,12H2,(H,13,14)",C9H9NO3ClBr,294.0,1.79,4.54,4.26,2.48,0.0
OC(=O)Cc1nc([nH]n1)c1nc(/C=C/C(=O)C)ccc1I,4/000000161,"InChI=1S/C13H11IN4O3/c1-7(19)2-3-8-4-5-9(14)12(15-8)13-16-10(17-18-13)6-11(20)21/h2-5H,6H2,1H3,(H,20,21)(H,16,17,18)/b3-2+",C13H11N4O3I,398.0,1.75,4.54,4.41,23.0,-140.0
OCc1cc(cc(c1Br)/[NH]=c/1\[nH]nc[nH]1)C(=O)COC,12/000000190,"InChI=1S/C12H14BrN4O3/c1-20-5-10(19)7-2-8(4-18)11(13)9(3-7)16-12-14-6-15-17-12/h2-3,6,16-18H,4-5H2,1H3,(H,14,15)/b16-12-",C12H13N4O3Br,341.0,1.5,4.54,6.34,19.7,-20.0
Oc1c(cc(c(c1)Br)N=O)C(=O)/C(=C/CCN)/CCN,12/000001023,"InChI=1S/C13H16BrN3O3/c14-10-7-12(18)9(6-11(10)17-20)13(19)8(3-5-16)2-1-4-15/h2,6-7,18H,1,3-5,15-16H2/b8-2+",C13H16N3O3Br,342.0,0.65,4.54,3.5,3.7,-40.0
OC(=O)c1cc(c(c(c1)ON)Br)CC#CCCCl,12/000001358,"InChI=1S/C12H11BrClNO3/c13-11-8(4-2-1-3-5-14)6-9(12(16)17)7-10(11)18-15/h6-7H,3-5,15H2,(H,16,17)",C12H11NO3ClBr,332.0,2.27,4.53,7.12,2.48,0.0
Oc1cc(c2onc(c2)O)c(cc1F)N=O,6/000000002,"InChI=1S/C9H5FN2O4/c10-5-2-6(11-15)4(1-7(5)13)8-3-9(14)12-16-8/h1-3,13H,(H,12,14)",C9H5N2O4F,224.0,1.91,4.53,3.58,19.1,-120.0
Oc1c(F)cc(c(c1)c1cc([nH]c1CN)CN)N=O,6/000000145,"InChI=1S/C12H13FN4O2/c13-9-3-10(17-19)8(2-12(9)18)7-1-6(4-14)16-11(7)5-15/h1-3,16,18H,4-5,14-15H2",C12H13N4O2F,264.0,0.24,4.53,4.81,20.7,-140.0
c1cc(C2=CC(=O)C=C(C2=O)CN)cc(c1)CN,10/000000041,"InChI=1S/C14H14N2O2/c15-7-9-2-1-3-10(4-9)13-6-12(17)5-11(8-16)14(13)18/h1-6H,7-8,15-16H2",C14H14N2O2,242.0,-0.21,4.53,4.88,2.22,-160.0
OCC[C@@H](CC#Cc1cc(C(=O)N=O)c(cc1Br)O)C,12/000000050,"InChI=1S/C14H14BrNO4/c1-9(5-6-17)3-2-4-10-7-11(14(19)16-20)13(18)8-12(10)15/h7-9,17-18H,3,5-6H2,1H3/t9-/m1/s1",C14H14NO4Br,340.0,2.99,4.53,4.91,20.5,-170.0
OC(=O)c1cc(c(c(c1)ON)Br)CCC,12/000001147,"InChI=1S/C10H12BrNO3/c1-2-3-6-4-7(10(13)14)5-8(15-12)9(6)11/h4-5H,2-3,12H2,1H3,(H,13,14)",C10H12NO3Br,274.0,1.81,4.53,4.1,2.48,-20.0
OCc1c(c2cc(O)c(cc2N=O)F)cc([nH]1)CCC,6/000000147,"InChI=1S/C14H15FN2O3/c1-2-3-8-4-9(13(7-18)16-8)10-5-14(19)11(15)6-12(10)17-20/h4-6,16,18-19H,2-3,7H2,1H3",C14H15N2O3F,278.0,2.02,4.53,5.08,20.3,-180.0
Sc1cc(I)c(cc1C(=O)NCC#CC(=O)c1nnco1)S,5/000000084,"InChI=1S/C13H8IN3O3S2/c14-8-5-10(21)7(4-11(8)22)12(19)15-3-1-2-9(18)13-17-16-6-20-13/h4-6,21-22H,3H2,(H,15,19)",C13H8N3O3S2I,445.0,4.16,4.53,3.52,5.21,-60.0
Oc1cc(cc(c1Br)Cl)C(=O)/C(=C/CS)/N,12/000000602,"InChI=1S/C10H9BrClNO2S/c11-9-6(12)3-5(4-8(9)14)10(15)7(13)1-2-16/h1,3-4,14,16H,2,13H2/b7-1-",C10H9NO2SClBr,322.0,3.13,4.53,3.87,2.48,-20.0
OC(=O)c1cc(O)cc(c1)CCC/C=C(/C[NH3+])\C#CCC,3/000000205,"InChI=1S/C17H21NO3/c1-2-3-6-13(12-18)7-4-5-8-14-9-15(17(20)21)11-16(19)10-14/h7,9-11,19H,2,4-5,8,12,18H2,1H3,(H,20,21)/p+1/b13-7+",C17H22NO3,288.0,2.35,4.53,2.55,5.21,-50.0
OCCC(=C)c1noc(n1)c1cc(O)c(cc1O)F,6/000000034,"InChI=1S/C12H11FN2O4/c1-6(2-3-16)11-14-12(19-15-11)7-4-10(18)8(13)5-9(7)17/h4-5,16-18H,1-3H2",C12H11N2O4F,266.0,1.29,4.53,2.1,20.9,-180.0
OC(=O)c1cc(ON)c(c(c1)CC(=O)O)Br,12/000001131,"InChI=1S/C9H8BrNO5/c10-8-4(3-7(12)13)1-5(9(14)15)2-6(8)16-11/h1-2H,3,11H2,(H,12,13)(H,14,15)",C9H8NO5Br,290.0,0.4,4.53,4.69,2.48,0.0
OC(=O)c1cc(O)cc(c1)CCC/C=C(/CBr)\C#CCC,3/000000221,"InChI=1S/C17H19BrO3/c1-2-3-6-13(12-18)7-4-5-8-14-9-15(17(20)21)11-16(19)10-14/h7,9-11,19H,2,4-5,8,12H2,1H3,(H,20,21)/b13-7+",C17H19O3Br,351.0,4.03,4.53,2.08,5.21,-50.0
OC(=O)Cc1nc([nH]n1)c1nc(C=C)c(cc1I)COC,4/000000239,"InChI=1S/C13H13IN4O3/c1-3-9-7(6-21-2)4-8(14)12(15-9)13-16-10(17-18-13)5-11(19)20/h3-4H,1,5-6H2,2H3,(H,19,20)(H,16,17,18)",C13H13N4O3I,400.0,1.86,4.53,7.88,22.0,-140.0
