SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary,Dataset,Database,HBA,HBD,TPSA,RotBonds,NumCarbons,NumOxygens,NumNitrogens,FractionCarbons,FractionOxygens,FractionNitrogens,CSP3,ChiralCarbonFraction,HeavyAtoms,NumRings,AliphaticRings,AromaticRings,Heterocycles,AliphaticHeterocycles,AromaticHeterocycles,SpiroAtoms,BridgeheadAtoms
NN[C@@H](N)C(=O)C1=CC=C(Br)C([N+](=O)[O-])=C1,12/000000187,"InChI=1S/C8H9BrN4O3/c9-5-2-1-4(3-6(5)13(15)16)7(14)8(10)12-11/h1-3,8,12H,10-11H2/t8-/m1/s1",C8H9N4O3Br,287.985802248,0.28810000000000036,4.17,3.88,2.22,-150.0,3.201280117696262,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,6,3,124.28,4,8,3,4,0.5,0.1875,0.25,0.125,0.125,16,1,0,1,0,0,0,0,0
NCC1=CC(C(=O)N=O)=CC(COCCC(N)=O)=C1Br,12/000000829,"InChI=1S/C12H14BrN3O4/c13-11-8(5-14)3-7(12(18)16-19)4-9(11)6-20-2-1-10(15)17/h3-4H,1-2,5-6,14H2,(H2,15,17)",C12H14N3O4Br,343.016768028,1.2064,4.17,5.26,20.3,0.0,2.9494337441093865,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,5,2,124.84,7,12,4,3,0.6,0.2,0.15,0.3333333333333333,0.0,20,1,0,1,0,0,0,0,0
CNCCC#CC1=CC(N2CCNC2=O)=CC(O)=C1,28/000000071,"InChI=1S/C14H17N3O2/c1-15-5-3-2-4-11-8-12(10-13(18)9-11)17-7-6-16-14(17)19/h8-10,15,18H,3,5-7H2,1H3,(H,16,19)",C14H17N3O2,259.132076784,0.8828,4.16,0.86,18.0,-140.0,2.9274643281399015,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,3,3,64.6,3,14,2,3,0.7368421052631579,0.10526315789473684,0.15789473684210525,0.35714285714285715,0.0,19,2,1,1,1,1,0,0,0
OCCNNCC1=CC([C@H](O)CO)=CC(O)=C1,8/000000010,"InChI=1S/C11H18N2O4/c14-2-1-12-13-6-8-3-9(11(17)7-15)5-10(16)4-8/h3-5,11-17H,1-2,6-7H2/t11-/m1/s1",C11H18N2O4,242.126657056,-0.9956,4.16,3.76,13.0,-190.0,3.265551649486593,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,6,6,104.98,7,11,4,2,0.6470588235294118,0.23529411764705882,0.11764705882352941,0.45454545454545453,0.09090909090909091,17,1,0,1,0,0,0,0,0
O=[S+][C@H](/C=C/C1=C(O)C(Cl)=CC=C1S)C1=CC(=O)NC1=O,30/000000031,"InChI=1S/C13H10ClNO4S2/c14-8-2-3-9(20)6(12(8)17)1-4-10(21-19)7-5-11(16)15-13(7)18/h1-5,10,17,20-21H,(H,15,16,18)/b4-1+/t10-/m1/s1",C13H10NO4S2Cl,341.96560386809,1.7269999999999996,4.16,5.64,3.84,-150.0,4.633870577991205,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,5,3,83.47,4,13,4,1,0.6190476190476191,0.19047619047619047,0.047619047619047616,0.07692307692307693,0.07692307692307693,21,2,1,1,1,1,0,0,0
C=CC1=C(C(=O)O)NC(C(=O)O)=N1,3/000000035,"InChI=1S/C7H6N2O4/c1-2-3-4(6(10)11)9-5(8-3)7(12)13/h2H,1H2,(H,8,9)(H,10,11)(H,12,13)",C7H6N2O4,182.032756672,0.4491,4.16,3.8,17.4,0.0,3.244697668560862,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,3,3,103.28,3,7,4,2,0.5384615384615384,0.3076923076923077,0.15384615384615385,0.0,0.0,13,1,0,1,1,0,1,0,0
O=C(O)C/C=C/C1=NOC(C2=CC(O)=C(F)C=C2O)=N1,6/000000043,"InChI=1S/C12H9FN2O5/c13-7-5-8(16)6(4-9(7)17)12-14-10(15-20-12)2-1-3-11(18)19/h1-2,4-5,16-17H,3H2,(H,18,19)/b2-1+",C12H9N2O5F,280.04954960800006,1.7747999999999995,4.16,0.42,23.1,-160.0,3.09909369748934,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,6,3,116.68,4,12,5,2,0.6,0.25,0.1,0.08333333333333333,0.0,20,2,0,2,1,0,1,0,0
C=CC[C@@H](C#CC1=CC(O)=CC=C1)CN,23/000000126,"InChI=1S/C13H15NO/c1-2-4-12(10-14)8-7-11-5-3-6-13(15)9-11/h2-3,5-6,9,12,15H,1,4,10,14H2/t12-/m0/s1",C13H15NO,201.1153641,1.8946999999999994,4.16,3.61,13.0,-150.0,3.5017977281848136,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,2,2,46.25,3,13,1,1,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.23076923076923078,0.07692307692307693,15,1,0,1,0,0,0,0,0
NOC1=C(Br)C(CC(=O)CCO)=CC(C(=O)O)=C1,12/000001391,"InChI=1S/C11H12BrNO5/c12-10-6(4-8(15)1-2-14)3-7(11(16)17)5-9(10)18-13/h3,5,14H,1-2,4,13H2,(H,16,17)",C11H12NO5Br,316.9898845839999,0.8938000000000003,4.16,4.02,2.64,0.0,2.870656772145761,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,5,3,109.85000000000001,6,11,5,1,0.6111111111111112,0.2777777777777778,0.05555555555555555,0.2727272727272727,0.0,18,1,0,1,0,0,0,0,0
CCCC#C[C@H](S)C1=C(CN)N=C(C(=O)O)O1,3/000000109,"InChI=1S/C11H14N2O3S/c1-2-3-4-5-8(17)9-7(6-12)13-10(16-9)11(14)15/h8,17H,2-3,6,12H2,1H3,(H,14,15)/t8-/m0/s1",C11H14N2O3S,254.072513308,1.6058999999999999,4.16,7.61,21.9,-170.0,4.275963967141186,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,5,3,89.35,4,11,3,2,0.6470588235294118,0.17647058823529413,0.11764705882352941,0.45454545454545453,0.09090909090909091,17,1,0,1,1,0,1,0,0
C=C[C@@H](/C=C/CC1=C(CN)N=C(C(=O)O)O1)C1=CN=NN1,3/000000088,"InChI=1S/C13H15N5O3/c1-2-8(10-7-15-18-17-10)4-3-5-11-9(6-14)16-12(21-11)13(19)20/h2-4,7-8H,1,5-6,14H2,(H,19,20)(H,15,17,18)/b4-3+/t8-/m0/s1",C13H15N5O3,289.1174893400001,1.0181,4.16,4.75,5.21,-150.0,4.7333756352889464,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,6,3,130.92,7,13,3,5,0.6190476190476191,0.14285714285714285,0.23809523809523808,0.23076923076923078,0.07692307692307693,21,2,0,2,2,0,2,0,0
NCC[C@H](F)C#CC1=CC(O)=CC(C#CCC[SH](=O)=O)=C1,23/000000214,"InChI=1S/C15H16FNO3S/c16-14(6-7-17)5-4-13-9-12(10-15(18)11-13)3-1-2-8-21(19)20/h9-11,14,18,21H,2,6-8,17H2/t14-/m1/s1",C15H16NO3SF,309.08349259199997,0.7836000000000003,4.16,0.75,24.2,-200.0,4.4974504048793795,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,4,3,80.39,4,15,3,1,0.7142857142857143,0.14285714285714285,0.047619047619047616,0.3333333333333333,0.06666666666666667,21,1,0,1,0,0,0,0,0
C[C@H](/C=C\CC1=C(Br)C=C(S)C(S)=C1)NCN,29/000000040,"InChI=1S/C12H17BrN2S2/c1-8(15-7-14)3-2-4-9-5-11(16)12(17)6-10(9)13/h2-3,5-6,8,15-17H,4,7,14H2,1H3/b3-2-/t8-/m1/s1",C12H17N2S2Br,332.00165264400005,3.0195000000000016,4.16,4.59,2.22,-197.0,4.315705438713093,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,4,4,38.05,5,12,0,2,0.7058823529411765,0.0,0.11764705882352941,0.3333333333333333,0.08333333333333333,17,1,0,1,0,0,0,0,0
C=CC[C@@H](C#CC1=CC(CCCCC)=CC(O)=C1)CN,23/000000115,"InChI=1S/C18H25NO/c1-3-5-6-8-16-11-17(13-18(20)12-16)10-9-15(14-19)7-4-2/h4,11-13,15,20H,2-3,5-8,14,19H2,1H3/t15-/m0/s1",C18H25NO,271.19361442,3.6274000000000015,4.16,1.79,16.0,-190.0,3.437682053123983,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,2,2,46.25,7,18,1,1,0.9,0.05,0.05,0.4444444444444444,0.05555555555555555,20,1,0,1,0,0,0,0,0
CCNC/C(=C\C(N)=O)C(=O)C1=CC(N=O)=C(Br)C=C1O,12/000001041,"InChI=1S/C13H14BrN3O4/c1-2-16-6-7(3-12(15)19)13(20)8-4-10(17-21)9(14)5-11(8)18/h3-5,16,18H,2,6H2,1H3,(H2,15,19)/b7-3+",C13H14N3O4Br,355.016768028,1.7564999999999995,4.16,4.11,3.7,-110.0,3.4078680709816194,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,6,3,121.85000000000001,7,13,4,3,0.6190476190476191,0.19047619047619047,0.14285714285714285,0.23076923076923078,0.0,21,1,0,1,0,0,0,0,0
O=C1NCCN1C1=CC(O)=C(CCl)C(CO)=C1,28/000000358,"InChI=1S/C11H13ClN2O3/c12-5-9-7(6-15)3-8(4-10(9)16)14-2-1-13-11(14)17/h3-4,15-16H,1-2,5-6H2,(H,13,17)",C11H13N2O3Cl,256.061469956,1.1529,4.15,3.95,14.9,-120.0,2.8246397405966945,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,3,3,72.80000000000001,3,11,3,2,0.6470588235294118,0.17647058823529413,0.11764705882352941,0.36363636363636365,0.0,17,2,1,1,1,1,0,0,0
COC1=CC([C@@H](N)/C=C\CC(=O)NO)=CC=C1I,5/000000030,"InChI=1S/C12H15IN2O3/c1-18-11-7-8(5-6-9(11)13)10(14)3-2-4-12(16)15-17/h2-3,5-7,10,17H,4,14H2,1H3,(H,15,16)/b3-2-/t10-/m0/s1",C12H15N2O3I,362.01274034,1.7512999999999996,4.15,2.42,5.39,-170.0,3.4936654356867836,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,4,3,84.58,5,12,3,2,0.6666666666666666,0.16666666666666666,0.1111111111111111,0.25,0.08333333333333333,18,1,0,1,0,0,0,0,0
C=C(C[C@@H](C#CC1=CC(Br)=C(O)C(Br)=C1)NN)C(=O)O,30/000000004,"InChI=1S/C13H12Br2N2O3/c1-7(13(19)20)4-9(17-16)3-2-8-5-10(14)12(18)11(15)6-8/h5-6,9,17-18H,1,4,16H2,(H,19,20)/t9-/m1/s1",C13H12N2O3Br2,401.921466444,2.1315,4.15,2.32,21.2,-150.0,3.8476615368478058,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,4,4,95.58,4,13,3,2,0.65,0.15,0.1,0.15384615384615385,0.07692307692307693,20,1,0,1,0,0,0,0,0
C=C[C@@H](/C=C/CC1=C(CN)N=C(C(=O)O)O1)C1=NC=CS1,3/000000139,"InChI=1S/C14H15N3O3S/c1-2-9(13-16-6-7-21-13)4-3-5-11-10(8-15)17-12(20-11)14(18)19/h2-4,6-7,9H,1,5,8,15H2,(H,18,19)/b4-3+/t9-/m0/s1",C14H15N3O3S,305.08341234000005,2.3565000000000005,4.15,5.87,5.21,-150.0,4.270205361494943,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,6,2,102.24,7,14,3,3,0.6666666666666666,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.07142857142857142,21,2,0,2,2,0,2,0,0
CC1=CC(O)=C(C2=CC(C(N)=O)=NO2)C=C1Br,10/000000035,"InChI=1S/C11H9BrN2O3/c1-5-2-9(15)6(3-7(5)12)10-4-8(11(13)16)14-17-10/h2-4,15H,1H3,(H2,13,16)",C11H9N2O3Br,295.97965424800003,2.2170199999999998,4.15,2.03,2.22,-180.0,2.551013739031191,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,4,2,89.35000000000001,2,11,3,2,0.6470588235294118,0.17647058823529413,0.11764705882352941,0.09090909090909091,0.0,17,2,0,2,1,0,1,0,0
O=NC1=CC(F)=C(O)C=C1C1=CC(=O)NC1,6/000000011,"InChI=1S/C10H7FN2O3/c11-7-3-8(13-16)6(2-9(7)14)5-1-10(15)12-4-5/h1-3,14H,4H2,(H,12,15)",C10H7N2O3F,222.044070304,1.4423999999999997,4.15,3.42,17.9,-120.0,3.582598824998681,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,4,2,78.75999999999999,2,10,3,2,0.625,0.1875,0.125,0.1,0.0,16,2,1,1,1,1,0,0,0
CCOCCCNC(=O)C1=CC(CS)=C(I)C=C1,5/000000046,"InChI=1S/C13H18INO2S/c1-2-17-7-3-6-15-13(16)10-4-5-12(14)11(8-10)9-18/h4-5,8,18H,2-3,6-7,9H2,1H3,(H,15,16)",C13H18NO2SI,379.010297816,2.8774000000000015,4.15,2.26,3.85,-60.0,2.3996058875303774,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,3,2,38.33,7,13,2,1,0.7222222222222222,0.1111111111111111,0.05555555555555555,0.46153846153846156,0.0,18,1,0,1,0,0,0,0,0
NCC1=CC(C/C=C/C[C@@]2(O)CCNC2)=CC=C1I,5/000000011,"InChI=1S/C15H21IN2O/c16-14-5-4-12(9-13(14)10-17)3-1-2-6-15(19)7-8-18-11-15/h1-2,4-5,9,18-19H,3,6-8,10-11,17H2/b2-1+/t15-/m1/s1",C15H21N2OI,372.06986129200004,1.9630999999999998,4.15,1.5,3.85,-170.0,3.702277655469518,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,3,3,58.28,5,15,1,2,0.7894736842105263,0.05263157894736842,0.10526315789473684,0.4666666666666667,0.06666666666666667,19,2,1,1,1,1,0,0,0
O=C(O)CCC1=CC(O)=CC(C#CCN2C=NC=C2[N+](=O)[O-])=C1,23/000000181,"InChI=1S/C15H13N3O5/c19-13-7-11(6-12(8-13)3-4-15(20)21)2-1-5-17-10-16-9-14(17)18(22)23/h6-10,19H,3-5H2,(H,20,21)",C15H13N3O5,315.085520516,1.5657999999999999,4.15,1.58,5.39,0.0,2.9897443402815256,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,6,2,118.49000000000001,5,15,5,3,0.6521739130434783,0.21739130434782608,0.13043478260869565,0.2,0.0,23,2,0,2,1,0,1,0,0
NCC1=CC=CC=C1CC[C@H](O)/C=C/C(=O)NO,5/000000016,"InChI=1S/C13H18N2O3/c14-9-11-4-2-1-3-10(11)5-6-12(16)7-8-13(17)15-18/h1-4,7-8,12,16,18H,5-6,9,14H2,(H,15,17)/b8-7+/t12-/m0/s1",C13H18N2O3,250.131742436,0.5004,4.15,3.52,3.58,-150.0,2.961211419988196,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,4,4,95.58,6,13,3,2,0.7222222222222222,0.16666666666666666,0.1111111111111111,0.3076923076923077,0.07692307692307693,18,1,0,1,0,0,0,0,0
CC(C)=CCSCCOCC1=CC(O)=CC(N2CCNC2=O)=C1,28/000000462,"InChI=1S/C17H24N2O3S/c1-13(2)3-7-23-8-6-22-12-14-9-15(11-16(20)10-14)19-5-4-18-17(19)21/h3,9-11,20H,4-8,12H2,1-2H3,(H,18,21)",C17H24N2O3S,336.150763628,3.1378000000000013,4.15,4.97,20.3,-200.0,2.922709950488626,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,4,2,61.800000000000004,8,17,3,2,0.7391304347826086,0.13043478260869565,0.08695652173913043,0.47058823529411764,0.0,23,2,1,1,1,1,0,0,0
C=CCC1=CC(O)=CC(N2CCNC2=O)=C1,28/000000042,"InChI=1S/C12H14N2O2/c1-2-3-9-6-10(8-11(15)7-9)14-5-4-13-12(14)16/h2,6-8,15H,1,3-5H2,(H,13,16)",C12H14N2O2,218.105527688,1.6502999999999999,4.15,2.36,13.6,-120.0,2.645077706117563,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,2,2,52.57,3,12,2,2,0.75,0.125,0.125,0.25,0.0,16,2,1,1,1,1,0,0,0
O=NC1=C(Br)C=C(O)C(C(=O)/C=C/[C@@H](O)Cl)=C1,12/000001015,"InChI=1S/C10H7BrClNO4/c11-6-4-9(15)5(3-7(6)13-17)8(14)1-2-10(12)16/h1-4,10,15-16H/b2-1+/t10-/m1/s1",C10H7NO4ClBr,318.92469748400003,2.848700000000001,4.15,4.76,2.35,-170.0,3.912892729682992,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,5,2,86.96,4,10,4,1,0.5882352941176471,0.23529411764705882,0.058823529411764705,0.1,0.1,17,1,0,1,0,0,0,0,0
NOC1=CC(C(=O)O)=CC(/C=C/[C@@H]2CNC(=O)N2)=C1Br,12/000000205,"InChI=1S/C12H12BrN3O4/c13-10-6(1-2-8-5-15-12(19)16-8)3-7(11(17)18)4-9(10)20-14/h1-4,8H,5,14H2,(H,17,18)(H2,15,16,19)/b2-1+/t8-/m1/s1",C12H12N3O4Br,341.001117964,1.0944,4.15,5.45,3.87,-150.0,3.971188656520587,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,4,4,113.68,4,12,4,3,0.6,0.2,0.15,0.16666666666666666,0.08333333333333333,20,2,1,1,1,1,0,0,0
NCC1=C(Br)C(CCO)=CC(C(=O)N=O)=C1,12/000000344,"InChI=1S/C10H11BrN2O3/c11-9-6(1-2-14)3-7(10(15)13-16)4-8(9)5-12/h3-4,14H,1-2,5,12H2",C10H11N2O3Br,285.99530431200003,1.3492000000000002,4.15,5.19,15.5,0.0,2.965093734740103,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,4,2,92.75,4,10,3,2,0.625,0.1875,0.125,0.3,0.0,16,1,0,1,0,0,0,0,0
O=[N+]([O-])C1=CC=C(C#C[C@@H](O)CO)C(Cl)=C1Cl,19/000000032,"InChI=1S/C10H7Cl2NO4/c11-9-6(1-3-7(15)5-14)2-4-8(10(9)12)13(16)17/h2,4,7,14-15H,5H2/t7-/m1/s1",C10H7NO4Cl2,274.975213064,1.6062999999999998,4.15,4.21,2.48,-150.0,3.5148619604522224,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,4,2,83.60000000000001,2,10,4,1,0.5882352941176471,0.23529411764705882,0.058823529411764705,0.2,0.1,17,1,0,1,0,0,0,0,0
COCC(=O)C1=CC(O)=C(Br)C(OCCS(N)(=O)=O)=C1,12/000000606,"InChI=1S/C11H14BrNO6S/c1-18-6-9(15)7-4-8(14)11(12)10(5-7)19-2-3-20(13,16)17/h4-5,14H,2-3,6H2,1H3,(H2,13,16,17)",C11H14NO6SBr,366.97252026800004,0.6511000000000002,4.15,5.73,3.58,-20.0,2.6667860421258354,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,6,2,115.91999999999999,7,11,6,1,0.55,0.3,0.05,0.36363636363636365,0.0,20,1,0,1,0,0,0,0,0
C=C[C@H](C#CCSC1=CC(S)=CC(O)=C1)N=O,14/000000010,"InChI=1S/C12H11NO2S2/c1-2-9(13-15)4-3-5-17-12-7-10(14)6-11(16)8-12/h2,6-9,14,16H,1,5H2/t9-/m1/s1",C12H11NO2S2,265.023120592,3.0974000000000013,4.15,3.99,2.22,-150.0,4.582323826246004,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,5,2,49.660000000000004,4,12,2,1,0.7058823529411765,0.11764705882352941,0.058823529411764705,0.16666666666666666,0.08333333333333333,17,1,0,1,0,0,0,0,0
NO[C@H](C(=O)C1=CC=C(Br)C(N=O)=C1)C1=NN=C(S)O1,12/000000226,"InChI=1S/C10H7BrN4O4S/c11-5-2-1-4(3-6(5)15-17)7(16)8(19-12)9-13-14-10(20)18-9/h1-3,8H,12H2,(H,14,20)/t8-/m1/s1",C10H7N4O4SBr,357.93713780400003,2.3330000000000006,4.15,2.76,3.85,-190.0,4.063298306870236,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,9,2,120.67,5,10,4,4,0.5,0.2,0.2,0.1,0.1,20,2,0,2,1,0,1,0,0
CC/C(=C\CON)C(=O)C1=CC(N=O)=C(Br)C=C1O,12/000001067,"InChI=1S/C12H13BrN2O4/c1-2-7(3-4-19-14)12(17)8-5-10(15-18)9(13)6-11(8)16/h3,5-6,16H,2,4,14H2,1H3/b7-3+",C12H13N2O4Br,328.005868996,2.962000000000001,4.15,4.38,2.35,-80.0,3.577941251216826,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,6,2,101.98,6,12,4,2,0.631578947368421,0.21052631578947367,0.10526315789473684,0.25,0.0,19,1,0,1,0,0,0,0,0
CCC#CC1=C(CN)C(O)=CC(N2CCNC2=O)=C1,28/000000424,"InChI=1S/C14H17N3O2/c1-2-3-4-10-7-11(8-13(18)12(10)9-15)17-6-5-16-14(17)19/h7-8,18H,2,5-6,9,15H2,1H3,(H,16,19)/p+1",C14H18N3O2,259.132076784,1.1420000000000001,4.15,2.67,18.0,-140.0,3.5730672308975215,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,3,3,78.59,2,14,2,3,0.7368421052631579,0.10526315789473684,0.15789473684210525,0.35714285714285715,0.0,19,2,1,1,1,1,0,0,0
NOC1=C(Br)C(CN=O)=CC(C(=O)O)=C1,12/000001450,"InChI=1S/C8H7BrN2O4/c9-7-5(3-11-14)1-4(8(12)13)2-6(7)15-10/h1-2H,3,10H2,(H,12,13)",C8H7N2O4Br,273.958918804,1.6662000000000001,4.15,3.86,15.5,0.0,3.10913581111161,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,5,2,101.98,4,8,4,2,0.5333333333333333,0.26666666666666666,0.13333333333333333,0.125,0.0,15,1,0,1,0,0,0,0,0
C/C=C/C(=O)CNCCCC1=CC(C(=O)O)=CC(ON)=C1Br,12/000001408,"InChI=1S/C15H19BrN2O4/c1-2-4-12(19)9-18-6-3-5-10-7-11(15(20)21)8-13(22-17)14(10)16/h2,4,7-8,18H,3,5-6,9,17H2,1H3,(H,20,21)/b4-2+",C15H19N2O4Br,370.052819188,2.0672,4.15,4.18,3.84,-80.0,3.0620818187252183,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,5,3,101.65,9,15,4,2,0.6818181818181818,0.18181818181818182,0.09090909090909091,0.3333333333333333,0.0,22,1,0,1,0,0,0,0,0
O=NC1=C(Br)C([N+](=O)[O-])=CC(C(=O)[C@@H]2CNCCN2)=C1,12/000000134,"InChI=1S/C11H11BrN4O4/c12-10-7(15-18)3-6(4-9(10)16(19)20)11(17)8-5-13-1-2-14-8/h3-4,8,13-14H,1-2,5H2/t8-/m0/s1",C11H11N4O4Br,341.99636693200006,1.4993000000000003,4.15,3.37,4.16,-170.0,3.6852026425345734,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,7,2,113.69999999999999,4,11,4,4,0.55,0.2,0.2,0.36363636363636365,0.09090909090909091,20,2,1,1,1,1,0,0,0
NC[C@H](F)/C=C/C(=O)C1=CC(N=O)=C(Br)C=C1O,12/000000480,"InChI=1S/C11H10BrFN2O3/c12-8-4-11(17)7(3-9(8)15-18)10(16)2-1-6(13)5-14/h1-4,6,17H,5,14H2/b2-1+/t6-/m1/s1",C11H10N2O3FBr,315.9858825,2.5883000000000016,4.14,5.46,2.35,-190.0,3.9786790738343503,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,5,2,92.75000000000001,5,11,3,2,0.6111111111111112,0.16666666666666666,0.1111111111111111,0.18181818181818182,0.09090909090909091,18,1,0,1,0,0,0,0,0
O=NC(=O)C1=CC(C[C@@H](O)C2=CN(CC(=O)O)C=C2)=C(Br)C=C1,12/000000820,"InChI=1S/C15H13BrN2O5/c16-12-2-1-9(15(22)17-23)5-11(12)6-13(19)10-3-4-18(7-10)8-14(20)21/h1-5,7,13,19H,6,8H2,(H,20,21)/t13-/m1/s1",C15H13N2O5Br,380.00078361600004,2.517900000000001,4.14,3.63,3.7,-150.0,3.3815549318052804,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,5,2,108.96,6,15,5,2,0.6521739130434783,0.21739130434782608,0.08695652173913043,0.2,0.06666666666666667,23,2,0,2,1,0,1,0,0
CCCCCC1=CC([SH](=O)=O)=CC2=C1NNC2=O,3/000000326,"InChI=1S/C12H16N2O3S/c1-2-3-4-5-8-6-9(18(16)17)7-10-11(8)13-14-12(10)15/h6-7,18H,2-5H2,1H3,(H2,13,14,15)",C12H16N2O3S,268.088163372,1.5591999999999997,4.14,4.15,5.09,-60.0,3.5671218875303756,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,3,3,82.78999999999999,5,12,3,2,0.6666666666666666,0.16666666666666666,0.1111111111111111,0.4166666666666667,0.0,18,2,0,2,1,0,1,0,0
C=C(CCCCC)C1=NOC(C2=CC(O)=C(F)C=C2O)=N1,6/000000061,"InChI=1S/C15H17FN2O3/c1-3-4-5-6-9(2)14-17-15(21-18-14)10-7-13(20)11(16)8-12(10)19/h7-8,19-20H,2-6H2,1H3",C15H17N2O3F,292.12232062400005,3.880400000000004,4.14,0.82,21.5,-200.0,2.946575185418906,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,5,2,79.38000000000001,6,15,3,2,0.7142857142857143,0.14285714285714285,0.09523809523809523,0.3333333333333333,0.0,21,2,0,2,1,0,1,0,0
OCC1=NN=C(C2=CC(S)=C(S)C=C2Br)O1,29/000000022,"InChI=1S/C9H7BrN2O2S2/c10-5-2-7(16)6(15)1-4(5)9-12-11-8(3-13)14-9/h1-2,13,15-16H,3H2",C9H7N2O2S2Br,317.913231564,2.5688000000000004,4.14,5.27,19.7,-120.0,3.3055498739497304,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,6,3,59.150000000000006,2,9,2,2,0.5625,0.125,0.125,0.1111111111111111,0.0,16,2,0,2,1,0,1,0,0
CCC(=O)C1=CC(O)=CC(N2CCNC2=O)=C1,28/000000054,"InChI=1S/C12H14N2O3/c1-2-11(16)8-5-9(7-10(15)6-8)14-4-3-13-12(14)17/h5-7,15H,2-4H2,1H3,(H,13,17)",C12H14N2O3,234.100442308,1.5145,4.14,1.68,2.22,-160.0,2.453000133395385,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,3,2,69.64,3,12,3,2,0.7058823529411765,0.17647058823529413,0.11764705882352941,0.3333333333333333,0.0,17,2,1,1,1,1,0,0,0
O=[N+]([O-])CC1=CC=C(C#C[C@@H](O)CO)C(Cl)=C1Cl,19/000000019,"InChI=1S/C11H9Cl2NO4/c12-10-7(3-4-9(16)6-15)1-2-8(11(10)13)5-14(17)18/h1-2,9,15-16H,5-6H2/t9-/m1/s1",C11H9NO4Cl2,288.990863128,1.4747999999999999,4.14,4.04,2.48,-151.0,3.829506958449736,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,4,2,83.60000000000001,3,11,4,1,0.6111111111111112,0.2222222222222222,0.05555555555555555,0.2727272727272727,0.09090909090909091,18,1,0,1,0,0,0,0,0
COC1=CC=C(C2=C(CF)C(O)=CC=C2O)C=C1Br,4/000000305,"InChI=1S/C14H12BrFO3/c1-19-13-5-2-8(6-10(13)15)14-9(7-16)11(17)3-4-12(14)18/h2-6,17-18H,7H2,1H3",C14H12O3FBr,325.995384564,4.005400000000001,4.14,6.72,14.4,-180.0,2.372571428731618,1,HIGHDIVERSITY_CONCAT,HsDHODH_HighDiv,3,2,49.69,3,14,3,0,0.7368421052631579,0.15789473684210525,0.0,0.14285714285714285,0.0,19,2,0,2,0,0,0,0,0
