SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
OC(=O)c1cc(c([nH]1)CN)C(=O)C[C@@H]1N(CCl)CC1	No_3_764;5/000000173;InChI=1S/C12H16ClN3O3/c13-6-16-2-1-7(16)3-11(17)8-4-9(12(18)19)15-10(8)5-14/h4,7,15H,1-3,5-6,14H2,(H,18,19)/t7-/m1/s1;C12H16N3O3Cl;285;-0.39;4.28;4.19;2.35;-150
Oc1c(Cl)ccc(c1)OC(=O)c1c(I)ccc(c1)CC[C@H](C)O	No_2_623;5/000000180;InChI=1S/C17H16ClIO4/c1-10(20)2-3-11-4-7-15(19)13(8-11)17(22)23-12-5-6-14(18)16(21)9-12/h4-10,20-21H,2-3H2,1H3/t10-/m0/s1;C17H16O4ClI;446;4.97;4.38;3.54;5.09;-197
Oc1nccc(c1c1ccccc1)COC(=O)c1cnc([nH]1)C(=O)O	No_3_170;5/000000005;InChI=1S/C17H13N3O5/c21-15-13(10-4-2-1-3-5-10)11(6-7-18-15)9-25-17(24)12-8-19-14(20-12)16(22)23/h1-8H,9H2,(H,18,21)(H,19,20)(H,22,23);C17H13N3O5;339;2.26;4.63;3.66;23.20;-160
OC(=O)c1cc(c([nH]1)CN)C(=O)CCCCC1=NCON1	No_3_539;5/000000141;InChI=1S/C13H18N4O4/c14-6-10-8(5-9(16-10)13(19)20)11(18)3-1-2-4-12-15-7-21-17-12/h5,16H,1-4,6-7,14H2,(H,15,17)(H,19,20);C13H18N4O4;294;-0.13;4.35;6.70;3.70;0
OC(=O)c1cc(c([nH]1)CN)C(=O)C[C@@H]1N(CC=C)CC1	No_3_190;5/000000081;InChI=1S/C14H19N3O3/c1-2-4-17-5-3-9(17)6-13(18)10-7-11(14(19)20)16-12(10)8-15/h2,7,9,16H,1,3-6,8,15H2,(H,19,20)/t9-/m1/s1;C14H19N3O3;277;-0.18;4.14;5.16;3.70;-150
Oc1nccc(c1C#CC)COC(=O)c1cnc([nH]1)C(=O)O	No_3_194;5/000000011;InChI=1S/C14H11N3O5/c1-2-3-9-8(4-5-15-12(9)18)7-22-14(21)10-6-16-11(17-10)13(19)20/h4-6H,7H2,1H3,(H,15,18)(H,16,17)(H,19,20);C14H11N3O5;301;1.21;4.24;2.14;3.70;-20
Oc1c(Cl)ccc(c1)OC(=O)c1c(I)ccc(c1)CCCO	No_2_472;5/000000179;InChI=1S/C16H14ClIO4/c17-13-5-4-11(9-15(13)20)22-16(21)12-8-10(2-1-7-19)3-6-14(12)18/h3-6,8-9,19-20H,1-2,7H2;C16H14O4ClI;432;4.51;4.14;2.91;5.09;-64
OC(=O)c1cc(c([nH]1)CN)C(=O)CCCCC1=NCON1	No_3_540;5/000000142;InChI=1S/C13H18N4O4/c14-6-10-8(5-9(16-10)13(19)20)11(18)3-1-2-4-12-15-7-21-17-12/h5,16H,1-4,6-7,14H2,(H,15,17)(H,19,20);C13H18N4O4;294;-0.13;4.11;6.47;3.70;0
Oc1nccc(c1c1ccccc1)COC(=O)c1cnc([nH]1)C(=O)O	No_3_173;5/000000008;InChI=1S/C17H13N3O5/c21-15-13(10-4-2-1-3-5-10)11(6-7-18-15)9-25-17(24)12-8-19-14(20-12)16(22)23/h1-8H,9H2,(H,18,21)(H,19,20)(H,22,23);C17H13N3O5;339;2.26;4.81;4.24;23.20;-160
OC(=O)c1[nH]c(cc1CF)C(=O)O	No_3_101;5/000000066;InChI=1S/C7H6FNO4/c8-2-3-1-4(6(10)11)9-5(3)7(12)13/h1,9H,2H2,(H,10,11)(H,12,13);C7H6NO4F;187;0.32;4.35;3.78;17.10;0
OC(=O)c1cc(c([nH]1)CN)C(=O)CCCCC1=NCON1	No_3_538;5/000000140;InChI=1S/C13H18N4O4/c14-6-10-8(5-9(16-10)13(19)20)11(18)3-1-2-4-12-15-7-21-17-12/h5,16H,1-4,6-7,14H2,(H,15,17)(H,19,20);C13H18N4O4;294;-0.13;4.37;6.60;3.70;0
OC(=O)c1cc(c([nH]1)CN)C(=O)CCOCCCC	No_3_464;5/000000132;InChI=1S/C13H20N2O4/c1-2-3-5-19-6-4-12(16)9-7-10(13(17)18)15-11(9)8-14/h7,15H,2-6,8,14H2,1H3,(H,17,18);C13H20N2O4;268;0.12;4.04;3.12;2.35;-110
OC(=O)c1cc(c(cc1)C(=O)N)CC(=O)N([C@@H]1C=CCC1)C	No_4_531;5/000000045;InChI=1S/C16H18N2O4/c1-18(12-4-2-3-5-12)14(19)9-11-8-10(16(21)22)6-7-13(11)15(17)20/h2,4,6-8,12H,3,5,9H2,1H3,(H2,17,20)(H,21,22)/t12-/m1/s1;C16H18N2O4;302;0.89;4.14;7.22;3.58;-170
OC(=O)c1cc(c([nH]1)CN)C(=O)CCCCc1nonc1	No_3_236;5/000000096;InChI=1S/C13H16N4O4/c14-6-11-9(5-10(16-11)13(19)20)12(18)4-2-1-3-8-7-15-21-17-8/h5,7,16H,1-4,6,14H2,(H,19,20);C13H16N4O4;292;0.76;4.21;6.94;3.70;0
Oc1c(Cl)ccc(c1)OC(=O)c1c(I)ccc(c1)CCCCO	No_2_411;5/000000176;InChI=1S/C17H16ClIO4/c18-14-6-5-12(10-16(14)21)23-17(22)13-9-11(3-1-2-8-20)4-7-15(13)19/h4-7,9-10,20-21H,1-3,8H2;C17H16O4ClI;446;4.87;4.20;3.63;5.09;-89
OC(=O)c1cc(c([nH]1)CN)C(=O)CCCCC1=NCON1	No_3_544;5/000000146;InChI=1S/C13H18N4O4/c14-6-10-8(5-9(16-10)13(19)20)11(18)3-1-2-4-12-15-7-21-17-12/h5,16H,1-4,6-7,14H2,(H,15,17)(H,19,20);C13H18N4O4;294;-0.13;4.28;7.03;3.70;0
Oc1c(Cl)ccc(c1)OC(=O)c1c(I)ccc(c1)CCCO	No_2_469;5/000000177;InChI=1S/C16H14ClIO4/c17-13-5-4-11(9-15(13)20)22-16(21)12-8-10(2-1-7-19)3-6-14(12)18/h3-6,8-9,19-20H,1-2,7H2;C16H14O4ClI;432;4.51;4.18;3.73;5.09;0
OC(=O)c1cc(oc1CO)C(=O)CBr	No_3_391;5/000000014;InChI=1S/C8H7BrO5/c9-2-5(11)6-1-4(8(12)13)7(3-10)14-6/h1,10H,2-3H2,(H,12,13);C8H7O5Br;263;-0.13;4.02;5.85;2.35;0
OC(=O)c1cc(oc1CNC=C)C(=O)CBr	No_4_31;5/000000034;InChI=1S/C10H10BrNO4/c1-2-12-5-9-6(10(14)15)3-8(16-9)7(13)4-11/h2-3,12H,1,4-5H2,(H,14,15);C10H10NO4Br;288;0.92;4.03;6.82;3.72;0
OC(=O)c1cc(c([nH]1)CN)C(=O)CCCCC1=NCON1	No_3_545;5/000000147;InChI=1S/C13H18N4O4/c14-6-10-8(5-9(16-10)13(19)20)11(18)3-1-2-4-12-15-7-21-17-12/h5,16H,1-4,6-7,14H2,(H,15,17)(H,19,20);C13H18N4O4;294;-0.13;4.15;6.91;3.70;0
OC(=O)c1cc(c([nH]1)C(=O)O)[C@H](C/C=C/C)N	No_2_560;5/000000024;InChI=1S/C11H14N2O4/c1-2-3-4-7(12)6-5-8(10(14)15)13-9(6)11(16)17/h2-3,5,7,13H,4,12H2,1H3,(H,14,15)(H,16,17)/b3-2+/t7-/m0/s1;C11H13N2O4;237;-0.14;4.54;1.73;19.20;-170
OC(=O)c1cc(c(cc1)C(=O)O)CC(=O)N([C@@H]1C=CC=C1)C	No_4_678;5/000000054;InChI=1S/C16H15NO5/c1-17(12-4-2-3-5-12)14(18)9-11-8-10(15(19)20)6-7-13(11)16(21)22/h2-8,12H,9H2,1H3,(H,19,20)(H,21,22);C16H14NO5;300;0.70;4.25;6.57;3.58;-170
OC(=O)c1cc(c([nH]1)C(=O)O)[C@H](C/C=C/C)N	No_2_564;5/000000028;InChI=1S/C11H14N2O4/c1-2-3-4-7(12)6-5-8(10(14)15)13-9(6)11(16)17/h2-3,5,7,13H,4,12H2,1H3,(H,14,15)(H,16,17)/b3-2+/t7-/m0/s1;C11H13N2O4;237;-0.14;4.84;2.11;19.20;-170
OC(=O)c1cc(c([nH]1)CN)C(=O)C[C@@H]1N(CC=C)CC1	No_3_192;5/000000082;InChI=1S/C14H19N3O3/c1-2-4-17-5-3-9(17)6-13(18)10-7-11(14(19)20)16-12(10)8-15/h2,7,9,16H,1,3-6,8,15H2,(H,19,20)/t9-/m1/s1;C14H19N3O3;277;-0.18;4.11;6.35;3.70;-150
OC(=O)C(=C)c1ccc(c(c1)O)c1n[nH]cn1	No_4_185;5/000000038;InChI=1S/C11H9N3O3/c1-6(11(16)17)7-2-3-8(9(15)4-7)10-12-5-13-14-10/h2-5,15H,1H2,(H,16,17)(H,12,13,14);C11H9N3O3;231;1.84;4.01;0.79;17.90;-120
C#Cc1c(O)nccc1COC(=O)c1cnc([nH]1)C(=O)O	No_3_104;5/000000004;InChI=1S/C13H9N3O5/c1-2-8-7(3-4-14-11(8)17)6-21-13(20)9-5-15-10(16-9)12(18)19/h1,3-5H,6H2,(H,14,17)(H,15,16)(H,18,19);C13H9N3O5;287;0.82;4.00;2.22;3.70;0
OC(=O)c1[nH]c(c(c1)C(=O)C/C=C/[C@H]1CC[NH2+]C1)C(=O)O	No_3_295;5/000000102;InChI=1S/C14H16N2O5/c17-11(3-1-2-8-4-5-15-7-8)9-6-10(13(18)19)16-12(9)14(20)21/h1-2,6,8,15-16H,3-5,7H2,(H,18,19)(H,20,21)/p+1/b2-1+/t8-/m0/s1;C14H16N2O5;292;-0.40;5.13;7.22;3.84;-150
OC(=O)c1[nH]c(c(c1)CC)C(=O)O	No_3_441;5/000000126;InChI=1S/C8H9NO4/c1-2-4-3-5(7(10)11)9-6(4)8(12)13/h3,9H,2H2,1H3,(H,10,11)(H,12,13);C8H8NO4;182;0.03;4.08;3.22;15.00;-20
OC(=O)c1cc(c([nH]1)C(=O)O)[C@H](C/C=C/C)N	No_2_563;5/000000027;InChI=1S/C11H14N2O4/c1-2-3-4-7(12)6-5-8(10(14)15)13-9(6)11(16)17/h2-3,5,7,13H,4,12H2,1H3,(H,14,15)(H,16,17)/b3-2+/t7-/m0/s1;C11H13N2O4;237;-0.14;4.88;1.66;19.20;-170
OC(=O)c1[nH]cc(c1)CC#CC[C@H](NCCl)c1nnc[nH]1	No_3_391;5/000000118;InChI=1S/C13H14ClN5O2/c14-7-16-10(12-17-8-18-19-12)4-2-1-3-9-5-11(13(20)21)15-6-9/h5-6,8,10,15-16H,3-4,7H2,(H,20,21)(H,17,18,19)/t10-/m0/s1;C13H14N5O2Cl;307;1.77;4.00;3.52;7.03;-150
OC(=O)c1[nH]cc(c1)CC#CC[C@@](CO)(c1nnc[nH]1)N	No_3_163;5/000000077;InChI=1S/C13H15N5O3/c14-13(7-19,12-16-8-17-18-12)4-2-1-3-9-5-10(11(20)21)15-6-9/h5-6,8,15,19H,3-4,7,14H2,(H,20,21)(H,16,17,18)/t13-/m1/s1;C13H15N5O3;289;-0.05;4.37;4.50;7.03;-150
OC(=O)c1[nH]c(c(c1)CC)C(=O)O	No_2_76;5/000000016;InChI=1S/C8H9NO4/c1-2-4-3-5(7(10)11)9-6(4)8(12)13/h3,9H,2H2,1H3,(H,10,11)(H,12,13);C8H8NO4;182;0.03;4.03;4.22;15.00;-20
OC(=O)c1cc(c([nH]1)CN)C(=O)CCCC	No_2_749;5/000000032;InChI=1S/C11H16N2O3/c1-2-3-4-10(14)7-5-8(11(15)16)13-9(7)6-12/h5,13H,2-4,6,12H2,1H3,(H,15,16);C11H16N2O3;224;0.31;4.17;4.37;2.35;-20
OC(=O)c1cc(c([nH]1)CN)C(=O)CCCCc1noc(=O)[nH]1	No_3_446;5/000000129;InChI=1S/C13H16N4O5/c14-6-9-7(5-8(15-9)12(19)20)10(18)3-1-2-4-11-16-13(21)22-17-11/h5,15H,1-4,6,14H2,(H,19,20)(H,16,17,21);C13H16N4O5;308;-0.28;4.37;7.26;3.70;0
OC(=O)c1cc(c([nH]1)CN)C(=O)CCCCC1=NCON1	No_3_542;5/000000144;InChI=1S/C13H18N4O4/c14-6-10-8(5-9(16-10)13(19)20)11(18)3-1-2-4-12-15-7-21-17-12/h5,16H,1-4,6-7,14H2,(H,15,17)(H,19,20);C13H18N4O4;294;-0.13;4.33;6.40;3.70;0
OC(=O)c1ncc([nH]1)C(=O)OCc1ccnc(c1CC)O	No_3_692;5/000000015;InChI=1S/C13H13N3O5/c1-2-8-7(3-4-14-11(8)17)6-21-13(20)9-5-15-10(16-9)12(18)19/h3-5H,2,6H2,1H3,(H,14,17)(H,15,16)(H,18,19);C13H13N3O5;291;0.80;4.06;3.73;3.70;-20
Oc1nccc(c1c1ccccc1)COC(=O)c1cnc([nH]1)C(=O)O	No_3_171;5/000000006;InChI=1S/C17H13N3O5/c21-15-13(10-4-2-1-3-5-10)11(6-7-18-15)9-25-17(24)12-8-19-14(20-12)16(22)23/h1-8H,9H2,(H,18,21)(H,19,20)(H,22,23);C17H13N3O5;339;2.26;4.67;3.75;23.20;-160
OC(=O)c1cc(c(cc1)C(=O)N)CC(=O)N([C@@H]1C=CCC1)C	No_4_535;5/000000048;InChI=1S/C16H18N2O4/c1-18(12-4-2-3-5-12)14(19)9-11-8-10(16(21)22)6-7-13(11)15(17)20/h2,4,6-8,12H,3,5,9H2,1H3,(H2,17,20)(H,21,22)/t12-/m1/s1;C16H18N2O4;302;0.89;4.41;6.69;3.58;-170
OC(=O)c1oc(cc1CBr)C(=O)O	No_4_45;5/000000035;InChI=1S/C7H5BrO5/c8-2-3-1-4(6(9)10)13-5(3)7(11)12/h1H,2H2,(H,9,10)(H,11,12);C7H5O5Br;249;0.68;4.05;4.86;15.90;0
OC(=O)c1[nH]cc(c1)CC#CC[C@@](CO)(c1nnc[nH]1)N	No_3_599;5/000000159;InChI=1S/C13H15N5O3/c14-13(7-19,12-16-8-17-18-12)4-2-1-3-9-5-10(11(20)21)15-6-9/h5-6,8,15,19H,3-4,7,14H2,(H,20,21)(H,16,17,18)/t13-/m1/s1;C13H15N5O3;289;-0.05;4.01;5.14;7.03;-150
OC(=O)c1cc(c([nH]1)CN)C(=O)C/C(=C/CC)/C	No_3_400;5/000000122;InChI=1S/C13H18N2O3/c1-3-4-8(2)5-12(16)9-6-10(13(17)18)15-11(9)7-14/h4,6,15H,3,5,7,14H2,1-2H3,(H,17,18)/b8-4+;C13H18N2O3;250;0.19;4.06;4.21;2.35;-140
OC(=O)c1[nH]c(cc1CF)C(=O)O	No_3_107;5/000000072;InChI=1S/C7H6FNO4/c8-2-3-1-4(6(10)11)9-5(3)7(12)13/h1,9H,2H2,(H,10,11)(H,12,13);C7H6NO4F;187;0.32;4.24;3.18;17.10;0
OC(=O)c1cc(n(c1)CCl)C(=O)CO	No_4_529;5/000000044;InChI=1S/C8H8ClNO4/c9-4-10-2-5(8(13)14)1-6(10)7(12)3-11/h1-2,11H,3-4H2,(H,13,14);C8H8NO4Cl;217;-0.12;4.04;5.90;2.35;0
OC(=O)c1cc(c(cc1)C(=O)O)CC(=O)N([C@@H]1C=CC=C1)C	No_4_679;5/000000055;InChI=1S/C16H15NO5/c1-17(12-4-2-3-5-12)14(18)9-11-8-10(15(19)20)6-7-13(11)16(21)22/h2-8,12H,9H2,1H3,(H,19,20)(H,21,22);C16H14NO5;300;0.70;4.18;7.27;3.58;-170
OC(=O)c1[nH]c(c(c1)CBr)CO	No_3_8;5/000000059;InChI=1S/C7H8BrNO3/c8-2-4-1-5(7(11)12)9-6(4)3-10/h1,9-10H,2-3H2,(H,11,12);C7H8NO3Br;234;0.37;4.15;4.34;2.47;0
OC(=O)C(=C)c1ccc(c(c1)O)c1n[nH]cn1	No_4_184;5/000000037;InChI=1S/C11H9N3O3/c1-6(11(16)17)7-2-3-8(9(15)4-7)10-12-5-13-14-10/h2-5,15H,1H2,(H,16,17)(H,12,13,14);C11H9N3O3;231;1.84;4.03;0.92;17.90;-120
OC(=O)c1cc(c(cc1)C(=O)O)CC(=O)NCCF	No_4_683;5/000000057;InChI=1S/C12H12FNO5/c13-3-4-14-10(15)6-8-5-7(11(16)17)1-2-9(8)12(18)19/h1-2,5H,3-4,6H2,(H,14,15)(H,16,17)(H,18,19);C12H11NO5F;268;0.66;4.01;7.48;2.22;0
OC(=O)c1[nH]cc(c1)CC#CC[C@@](CO)(c1nnc[nH]1)N	No_3_164;5/000000078;InChI=1S/C13H15N5O3/c14-13(7-19,12-16-8-17-18-12)4-2-1-3-9-5-10(11(20)21)15-6-9/h5-6,8,15,19H,3-4,7,14H2,(H,20,21)(H,16,17,18)/t13-/m1/s1;C13H15N5O3;289;-0.05;4.04;3.75;7.03;-150
OC(=O)c1cc(c([nH]1)CN)C(=O)CBr	No_2_441;5/000000020;InChI=1S/C8H9BrN2O3/c9-2-7(12)4-1-5(8(13)14)11-6(4)3-10/h1,11H,2-3,10H2,(H,13,14);C8H9N2O3Br;261;-0.09;4.03;3.60;2.35;0
OC(=O)c1cc(c([nH]1)CN)C(=O)CCCCc1nonc1	No_3_240;5/000000100;InChI=1S/C13H16N4O4/c14-6-11-9(5-10(16-11)13(19)20)12(18)4-2-1-3-8-7-15-21-17-8/h5,7,16H,1-4,6,14H2,(H,19,20);C13H16N4O4;292;0.76;4.44;6.78;3.70;0
OC(=O)c1cc(c([nH]1)C(=O)O)C(=O)C/C=C/[C@H]1OC(=O)C=C1	No_3_319;5/000000113;InChI=1S/C14H11NO7/c16-10(3-1-2-7-4-5-11(17)22-7)8-6-9(13(18)19)15-12(8)14(20)21/h1-2,4-7,15H,3H2,(H,18,19)(H,20,21)/b2-1+/t7-/m1/s1;C14H10NO7;304;-0.23;5.17;6.42;3.84;-150
OC(=O)c1cc(c([nH]1)CN)C(=O)CBr	No_3_27;5/000000063;InChI=1S/C8H9BrN2O3/c9-2-7(12)4-1-5(8(13)14)11-6(4)3-10/h1,11H,2-3,10H2,(H,13,14);C8H9N2O3Br;261;-0.09;4.03;3.60;2.35;0
OC(=O)c1[nH]c(c(c1)C(=O)C/C=C/[C@H]1CC[NH2+]C1)C(=O)O	No_3_301;5/000000108;InChI=1S/C14H16N2O5/c17-11(3-1-2-8-4-5-15-7-8)9-6-10(13(18)19)16-12(9)14(20)21/h1-2,6,8,15-16H,3-5,7H2,(H,18,19)(H,20,21)/p+1/b2-1+/t8-/m0/s1;C14H16N2O5;292;-0.40;5.02;5.64;3.84;-150
OC(=O)c1cc(c([nH]1)CN)C(=O)C/C(=C/CC)/C	No_3_477;5/000000133;InChI=1S/C13H18N2O3/c1-3-4-8(2)5-12(16)9-6-10(13(17)18)15-11(9)7-14/h4,6,15H,3,5,7,14H2,1-2H3,(H,17,18)/b8-4+;C13H18N2O3;250;0.19;4.08;3.46;2.35;-140
OC(=O)c1cc(c([nH]1)CN)C(=O)CCCCC1=CCOC1	No_3_591;5/000000156;InChI=1S/C15H20N2O4/c16-8-13-11(7-12(17-13)15(19)20)14(18)4-2-1-3-10-5-6-21-9-10/h5,7,17H,1-4,6,8-9,16H2,(H,19,20);C15H20N2O4;292;-0.24;4.13;7.95;3.70;0
OC(=O)c1cc(c([nH]1)C(=O)O)C(=O)C/C=C/C1CCCCC1	No_3_137;5/000000075;InChI=1S/C16H19NO5/c18-13(8-4-7-10-5-2-1-3-6-10)11-9-12(15(19)20)17-14(11)16(21)22/h4,7,9-10,17H,1-3,5-6,8H2,(H,19,20)(H,21,22)/b7-4+;C16H18NO5;304;1.42;5.59;7.16;3.84;-150
OC(=O)c1cc(c([nH]1)CN)C(=O)CCOCc1nnc[nH]1	No_3_740;5/000000171;InChI=1S/C12H15N5O4/c13-4-9-7(3-8(16-9)12(19)20)10(18)1-2-21-5-11-14-6-15-17-11/h3,6,16H,1-2,4-5,13H2,(H,19,20)(H,14,15,17);C12H15N5O4;293;-0.28;4.07;5.86;3.70;0
Oc1cccc(c1)/C(=C\c1ncn[nH]1)/C(=O)O	No_4_674;5/000000053;InChI=1S/C11H9N3O3/c15-8-3-1-2-7(4-8)9(11(16)17)5-10-12-6-13-14-10/h1-6,15H,(H,16,17)(H,12,13,14)/b9-5+;C11H9N3O3;231;1.29;4.13;5.23;3.85;0
OC(=O)c1cc(c([nH]1)CN)C(=O)CCCCC1=CCOC1	No_3_589;5/000000154;InChI=1S/C15H20N2O4/c16-8-13-11(7-12(17-13)15(19)20)14(18)4-2-1-3-10-5-6-21-9-10/h5,7,17H,1-4,6,8-9,16H2,(H,19,20);C15H20N2O4;292;-0.24;4.40;6.80;3.70;0
OC(=O)c1cc(c([nH]1)C(=O)O)CCCCCC	No_3_654;5/000000168;InChI=1S/C12H17NO4/c1-2-3-4-5-6-8-7-9(11(14)15)13-10(8)12(16)17/h7,13H,2-6H2,1H3,(H,14,15)(H,16,17);C12H16NO4;238;1.46;4.12;3.08;17.40;-20
OC(=O)c1cc(c([nH]1)CN)C(=O)CCCCC1=NCON1	No_3_537;5/000000139;InChI=1S/C13H18N4O4/c14-6-10-8(5-9(16-10)13(19)20)11(18)3-1-2-4-12-15-7-21-17-12/h5,16H,1-4,6-7,14H2,(H,15,17)(H,19,20);C13H18N4O4;294;-0.13;4.34;6.32;3.70;0
OC(=O)c1[nH]c(c(c1)CC)C(=O)O	No_3_328;5/000000117;InChI=1S/C8H9NO4/c1-2-4-3-5(7(10)11)9-6(4)8(12)13/h3,9H,2H2,1H3,(H,10,11)(H,12,13);C8H8NO4;182;0.03;4.10;3.03;15.00;-20
OCc1[nH]c(cc1[C@H](C=C)Br)C(=O)O	No_3_175;5/000000079;InChI=1S/C9H10BrNO3/c1-2-6(10)5-3-7(9(13)14)11-8(5)4-12/h2-3,6,11-12H,1,4H2,(H,13,14)/t6-/m0/s1;C9H10NO3Br;260;0.76;4.28;7.14;16.10;-150
OC(=O)c1cc(c(cc1)C(=O)O)CC(=O)NCCF	No_4_684;5/000000058;InChI=1S/C12H12FNO5/c13-3-4-14-10(15)6-8-5-7(11(16)17)1-2-9(8)12(18)19/h1-2,5H,3-4,6H2,(H,14,15)(H,16,17)(H,18,19);C12H11NO5F;268;0.66;4.05;7.52;2.22;0
OC(=O)c1[nH]c(c(c1)CC)C(=O)O	No_3_442;5/000000127;InChI=1S/C8H9NO4/c1-2-4-3-5(7(10)11)9-6(4)8(12)13/h3,9H,2H2,1H3,(H,10,11)(H,12,13);C8H8NO4;182;0.03;4.08;3.12;15.00;-20
OCc1[nH]c(cc1[C@H](C=C)Br)C(=O)O	No_3_176;5/000000080;InChI=1S/C9H10BrNO3/c1-2-6(10)5-3-7(9(13)14)11-8(5)4-12/h2-3,6,11-12H,1,4H2,(H,13,14)/t6-/m0/s1;C9H10NO3Br;260;0.76;4.40;6.86;16.10;-150
OC(=O)c1cc(c([nH]1)C(=O)O)[C@H](C/C=C/C)N	No_2_561;5/000000025;InChI=1S/C11H14N2O4/c1-2-3-4-7(12)6-5-8(10(14)15)13-9(6)11(16)17/h2-3,5,7,13H,4,12H2,1H3,(H,14,15)(H,16,17)/b3-2+/t7-/m0/s1;C11H13N2O4;237;-0.14;4.82;2.22;19.20;-170
OC(=O)c1cc(c([nH]1)CN)C(=O)C/C(=C/C1CCCC1)/C	No_3_751;5/000000172;InChI=1S/C16H22N2O3/c1-10(6-11-4-2-3-5-11)7-15(19)12-8-13(16(20)21)18-14(12)9-17/h6,8,11,18H,2-5,7,9,17H2,1H3,(H,20,21)/b10-6+;C16H22N2O3;290;0.86;4.55;5.43;3.70;-170
OC(=O)c1[nH]c(c(c1)C(=O)C/C=C/[C@@H]1C=CC=CC1)C(=O)O	No_3_198;5/000000087;InChI=1S/C16H15NO5/c18-13(8-4-7-10-5-2-1-3-6-10)11-9-12(15(19)20)17-14(11)16(21)22/h1-5,7,9-10,17H,6,8H2,(H,19,20)(H,21,22)/b7-4+/t10-/m1/s1;C16H14NO5;300;0.57;5.50;7.13;3.84;-150
OC(=O)c1cc(c([nH]1)CN)C(=O)C/C(=C/CC)/C	No_3_479;5/000000135;InChI=1S/C13H18N2O3/c1-3-4-8(2)5-12(16)9-6-10(13(17)18)15-11(9)7-14/h4,6,15H,3,5,7,14H2,1-2H3,(H,17,18)/b8-4+;C13H18N2O3;250;0.19;4.05;3.61;2.35;-140
OC(=O)c1cc(c([nH]1)CN)C(=O)C[C@@H]1OOCCC1	No_2_456;5/000000022;InChI=1S/C12H16N2O5/c13-6-10-8(5-9(14-10)12(16)17)11(15)4-7-2-1-3-18-19-7/h5,7,14H,1-4,6,13H2,(H,16,17)/t7-/m1/s1;C12H16N2O5;268;-0.35;4.30;3.92;2.35;-150
OC(=O)c1cc(cc(c1)CC(=O)N([C@@H]1C=CCC1)C)CN	No_4_665;5/000000050;InChI=1S/C16H20N2O3/c1-18(14-4-2-3-5-14)15(19)9-11-6-12(10-17)8-13(7-11)16(20)21/h2,4,6-8,14H,3,5,9-10,17H2,1H3,(H,20,21)/t14-/m1/s1;C16H20N2O3;288;1.13;4.55;6.19;3.58;-170
OC(=O)c1c(/C=C/[C@H]([NH3+])C)cc([nH]1)C(=O)O	No_4_132;5/000000036;InChI=1S/C10H12N2O4/c1-5(11)2-3-6-4-7(9(13)14)12-8(6)10(15)16/h2-5,12H,11H2,1H3,(H,13,14)(H,15,16)/p+1/b3-2+/t5-/m1/s1;C10H12N2O4;224;-0.20;4.09;5.56;18.60;-170
OC(=O)c1cc(oc1CO)C(=O)CBr	No_4_2;5/000000033;InChI=1S/C8H7BrO5/c9-2-5(11)6-1-4(8(12)13)7(3-10)14-6/h1,10H,2-3H2,(H,12,13);C8H7O5Br;263;-0.13;4.02;5.85;2.35;0
OC(=O)c1[nH]c(c(c1)C(=O)C/C=C/[C@@H]1C=CC=CC1)C(=O)O	No_3_199;5/000000088;InChI=1S/C16H15NO5/c18-13(8-4-7-10-5-2-1-3-6-10)11-9-12(15(19)20)17-14(11)16(21)22/h1-5,7,9-10,17H,6,8H2,(H,19,20)(H,21,22)/b7-4+/t10-/m1/s1;C16H14NO5;300;0.57;5.33;7.08;3.84;-150
OC(=O)c1oc(cc1CBr)C(=O)O	No_2_510;5/000000001;InChI=1S/C7H5BrO5/c8-2-3-1-4(6(9)10)13-5(3)7(11)12/h1H,2H2,(H,9,10)(H,11,12);C7H5O5Br;249;0.68;4.05;4.86;15.90;0
OC(=O)c1cc(c([nH]1)CN)C(=O)CCCCc1noc(=O)[nH]1	No_3_447;5/000000130;InChI=1S/C13H16N4O5/c14-6-9-7(5-8(15-9)12(19)20)10(18)3-1-2-4-11-16-13(21)22-17-11/h5,15H,1-4,6,14H2,(H,19,20)(H,16,17,21);C13H16N4O5;308;-0.28;4.36;7.52;3.70;0
OC(=O)c1cc(c([nH]1)CN)C(=O)C[C@@H]1N(CCC)CC1	No_3_697;5/000000169;InChI=1S/C14H21N3O3/c1-2-4-17-5-3-9(17)6-13(18)10-7-11(14(19)20)16-12(10)8-15/h7,9,16H,2-6,8,15H2,1H3,(H,19,20)/t9-/m1/s1;C14H21N3O3;279;-0.01;4.41;6.37;3.70;-170
OC(=O)c1cc(c([nH]1)CN)C(=O)CCCCc1nonc1	No_3_237;5/000000097;InChI=1S/C13H16N4O4/c14-6-11-9(5-10(16-11)13(19)20)12(18)4-2-1-3-8-7-15-21-17-8/h5,7,16H,1-4,6,14H2,(H,19,20);C13H16N4O4;292;0.76;4.53;6.12;3.70;0
Oc1c(Cl)ccc(c1)OC(=O)c1c(I)ccc(c1)CCCO	No_2_471;5/000000178;InChI=1S/C16H14ClIO4/c17-13-5-4-11(9-15(13)20)22-16(21)12-8-10(2-1-7-19)3-6-14(12)18/h3-6,8-9,19-20H,1-2,7H2;C16H14O4ClI;432;4.51;4.24;3.14;5.09;0
