ID,library,SMILES,Name,Formula,MW,LogP,pKd,score,z_pkd,z_vina,consensus_z,SA_Score,Structure,Synthesize,Chemical,Dataset
HighDiv_2175,HighDiv,C=CCC1=CN[C@H](/C=C(\C(=O)O)C2=CN(C)N=C2)C=N1,27/000000114,C14H15N4O2,271.0,0.49,4.2,-7.556,-0.5635853096108634,-0.7962779654444573,-0.6799316375276603,4.4620452399371695,3.26,3.7,-170.0,HIGHDIVERSITY_MAYBRIDGE
Druglike_717,Druglike,CC[C@@H](CNC1=CC(O)=CC=C1CN)C1=NN=CO1,11/000000001,C13H18N4O2,262.0,1.83,4.15,-7.689,-0.7103881306902498,-0.6495872827159586,-0.6799877067031042,3.4817879118797723,6.2,2.22,-170.0,DRUGLIKE_CONCAT
HighDiv_1037,HighDiv,NOC1=CC(C(=O)O)=CC(/C=C/CCO)=C1Br,12/000000158,C11H12NO4Br,302.0,0.92,4.1,-7.821,-0.8571909517696387,-0.5039995374515843,-0.6805952446106115,3.025726113613132,4.38,15.3,0.0,HIGHDIVERSITY_CONCAT
HighDiv_605,HighDiv,CN[C@@H](N)C(=O)C1=CC(N=O)=C(Br)C=C1N=O,12/000000117,C9H9N4O3Br,301.0,0.49,4.39,-7.046,-0.0057345895091947315,-1.3587760721477227,-0.6822553308284587,4.238341960452223,4.8,2.48,-170.0,HIGHDIVERSITY_CONCAT
Druglike_1319,Druglike,CCCNCCC1=NC(CO)=C(C2=NNC(=O)C=C2)O1,15/000000258,C13H19N4O3,279.0,-0.02,4.07,-7.896,-0.945272644417269,-0.4212792276422803,-0.6832759360297747,4.000477738711275,4.46,23.6,-140.0,DRUGLIKE_CRAFT
HighDiv_2190,HighDiv,N=C1NC=C([C@H](O)CC#CC2=CC=CN2)S1,27/000000536,C11H11N3OS,233.0,1.5,4.18,-7.599,-0.6223064380426195,-0.748851654487123,-0.6855790462648712,4.600884322187422,4.41,2.22,-150.0,HIGHDIVERSITY_MAYBRIDGE
Druglike_976,Druglike,CCCNC/C=C/C1=CC(CO)=C(C2=NN=NN2)N1,7/000000087,C12H18N6O,262.0,-0.01,4.03,-7.998,-1.0627149012807786,-0.3087796063016269,-0.6857472537912027,3.545381810657384,3.01,24.0,-100.0,DRUGLIKE_CONCAT
HighDiv_1749,HighDiv,C=CCOC1=CN=C(C(=O)O)C(OCC)=C1O,20/000000001,C11H13NO5,239.0,0.94,4.32,-7.225,-0.2112585390203346,-1.1613502660695183,-0.6863044025449264,2.715566247392397,1.19,14.6,-60.0,HIGHDIVERSITY_LANAPDB
HighDiv_891,HighDiv,O=NC1=CC(C(=O)O)=CC(S)=C1Br,12/000000084,C7H4NO3SBr,262.0,2.35,4.19,-7.571,-0.5929458738267401,-0.7797339034825969,-0.6863398886546686,3.2478293427690073,4.87,14.8,0.0,HIGHDIVERSITY_CONCAT
Druglike_1965,Druglike,O=C1C=C(/C=C/CO)NC(C2=NN=CO2)=C1CO,15/000000323,C11H11N3O4,249.0,0.23,4.14,-7.703,-0.7397486949061292,-0.6341461582182216,-0.6869474265621753,3.5544407653584305,2.92,23.2,-120.0,DRUGLIKE_MAYBRIDGE
Druglike_1655,Druglike,O=C1C=C([C@H](C#CC2=NN=CN2)CCO)C1=O,3/000000001,C11H9N3O3,231.0,0.31,4.07,-7.889,-0.945272644417269,-0.42899978989114834,-0.6871362171542087,4.517978306606068,7.07,22.0,-150.0,DRUGLIKE_LANAPDB
Druglike_1329,Druglike,NCCCCC1=C(C(=O)[C@H]2C=C(CO)C=CC2)C=CC=C1O,19/000000005,C18H24NO3,302.0,0.99,4.05,-7.941,-1.0039937728490251,-0.37164704175669816,-0.6878204073028616,4.133458189892716,4.75,3.72,-150.0,DRUGLIKE_CRAFT
HighDiv_1016,HighDiv,NCOCCSCCC1=CC(O)=CC(N2CCNC2=O)=C1,28/000000310,C14H21N3O3S,311.0,0.64,4.11,-7.781,-0.8278303875537594,-0.5481170360165464,-0.6879737117851529,3.0015805435090925,2.94,18.9,-120.0,HIGHDIVERSITY_CONCAT
HighDiv_2263,HighDiv,CC/C=C(/CCS)C1=NC(/C=C/C2=C(I)N=CC=C2S)=NO1,30/000000190,C15H16N3OS2I,445.0,4.45,4.09,-7.834,-0.8865515159855155,-0.48966135041797176,-0.6881064332017437,4.088778444035392,4.33,5.24,-20.0,HIGHDIVERSITY_MAYBRIDGE
Druglike_1459,Druglike,C[C@H](Cl)CN1C=CC(C(=O)O)=C1C#CCO,6/000000046,C11H12NO3Cl,241.0,1.58,4.48,-6.794,0.25851048843370383,-1.6367163131069842,-0.6891029123366401,3.732176769881286,6.64,3.85,-170.0,DRUGLIKE_LANAPDB
HighDiv_818,HighDiv,O=C1NCCN1C1=CC=C(O)C(O)=C1,28/000000039,C9H10N2O3,194.0,0.04,4.23,-7.459,-0.47550361696323057,-0.9032628994644907,-0.6893832582138606,2.2728462661655104,0.93,12.0,-120.0,HIGHDIVERSITY_CONCAT
Druglike_2061,Druglike,O=C1NC(=O)C2=C1C=C(I)C=C2O,6/000000009,C8H4NO3I,289.0,1.65,4.02,-8.018,-1.092075465496658,-0.28672085701914535,-0.6893981612579017,2.799581288470364,2.41,2.22,-40.0,DRUGLIKE_MAYBRIDGE
HighDiv_433,HighDiv,NCC/C=C(\CCN)C(=O)C1=C(O)C=C(Br)C(N=O)=C1,12/000001023,C13H16N3O3Br,342.0,0.65,4.54,-6.633,0.43467387372896693,-1.8142892448309558,-0.6898076855509945,3.537172205647847,3.5,3.7,-40.0,HIGHDIVERSITY_CONCAT
HighDiv_968,HighDiv,CCCC#C[C@H](F)C1=C(CN)N=C(C(=O)O)O1,3/000000134,C11H13N2O3F,240.0,0.31,4.14,-7.697,-0.7397486949061292,-0.6407637830029662,-0.6902562389545477,4.1450937330274735,6.19,22.1,-170.0,HIGHDIVERSITY_CONCAT
HighDiv_833,HighDiv,OCC/C=C/C1=CC2=C(NC=C2)C(S)=C1O,20/000000054,C12H13NO2S,235.0,2.1,4.22,-7.483,-0.5048641811791099,-0.8767924003255134,-0.6908282907523117,3.3078684753483323,3.93,14.7,-40.0,HIGHDIVERSITY_CONCAT
HighDiv_1046,HighDiv,NOC/C=C/[C@@H](/C=C/C1=C(F)C=CC(Br)=C1N)C1=NN=CO1,16/000000003,C14H14N4O2FBr,369.0,2.79,4.09,-7.828,-0.8865515159855155,-0.49627897520271536,-0.6914152455941154,4.283740323887753,3.72,5.09,-170.0,HIGHDIVERSITY_CONCAT
HighDiv_2233,HighDiv,CC(=O)NC1=C(Br)C=C(CC#CCO)C(S)=C1,16/000000019,C12H12NO2SBr,314.0,2.12,4.12,-7.748,-0.7984698233378826,-0.5845139723326395,-0.6914918978352611,3.1175020333455734,6.62,3.85,-20.0,HIGHDIVERSITY_MAYBRIDGE
HighDiv_1128,HighDiv,C=C(CNCS(N)(=O)=O)C(=O)C1=CC(N=O)=C(Br)C=C1O,12/000001021,C11H13N3O5SBr,379.0,-0.09,4.04,-7.96,-1.0333543370649019,-0.35069122993834106,-0.6920227835016215,4.177894809243359,1.32,3.7,-70.0,HIGHDIVERSITY_CONCAT
HighDiv_2159,HighDiv,CS[C@@H](CCO)C1=NN=C(/C=C/C2=C(I)N=CC=C2S)N1,30/000000026,C13H15N4OS2I,434.0,3.82,4.24,-7.427,-0.4461430527473538,-0.9385568983164603,-0.692349975531907,4.547712793046443,9.15,23.6,-170.0,HIGHDIVERSITY_MAYBRIDGE
HighDiv_1043,HighDiv,O=C1NCCN1C1=CC(O)=CC(CBr)=C1,28/000000037,C10H11N2O2Br,271.0,1.24,4.09,-7.826,-0.8865515159855155,-0.49848485013096416,-0.6925181830582399,2.6205737781445766,2.04,13.1,-120.0,HIGHDIVERSITY_CONCAT
Druglike_710,Druglike,O=C(O)C1=CNC(C2=NN=CN2)=C1C(=O)O,9/000000015,C8H6N4O4,222.0,0.88,4.15,-7.664,-0.7103881306902498,-0.6771607193190602,-0.6937744250046549,3.3270774963273526,7.97,3.58,-80.0,DRUGLIKE_CONCAT
Druglike_1905,Druglike,O=C(O)CCNC(=O)C1=CC=C(O)C=C1O,27/000000082,C10H11NO5,225.0,0.16,4.23,-7.451,-0.47550361696323057,-0.912086399177483,-0.6937950080703568,1.862930228478923,4.67,3.58,0.0,DRUGLIKE_MAYBRIDGE
Druglike_1694,Druglike,O=C(O)[C@@H](C#CCCl)C1=CCC=CN1,20/000000088,C10H10NO2Cl,211.0,1.58,4.03,-7.982,-1.0627149012807786,-0.3264266057276117,-0.6945707535041952,4.660632177321556,2.41,2.22,-150.0,DRUGLIKE_LANAPDB
HighDiv_925,HighDiv,C=CC[C@@H](C#CC1=CC(O)=CC=C1)CN,23/000000126,C13H15NO,201.0,2.2,4.16,-7.635,-0.681027566474373,-0.7091459057786577,-0.6950867361265154,3.5017977281848136,3.61,13.0,-150.0,HIGHDIVERSITY_CONCAT
Druglike_1250,Druglike,C=C[C@@H](CCC1=C(C(=O)NCCO)OC(Br)=C1)C1=NOC=C1,6/000000020,C15H17N2O4Br,369.0,1.46,4.21,-7.5,-0.5342247453949867,-0.8580424634354041,-0.6961336044151953,3.881308562101153,4.11,5.24,-150.0,DRUGLIKE_CRAFT
HighDiv_1188,HighDiv,NC/C(=C\CS)C1=NOC(C2=CC(O)=C(F)C=C2O)=N1,6/000000009,C12H13N3O3SF,298.0,1.53,4.0,-8.059,-1.1507965939284115,-0.24150042099006083,-0.6961485074592362,3.928996914272557,1.43,23.6,-180.0,HIGHDIVERSITY_CONCAT
Druglike_1259,Druglike,O=C1NN=C(C2=C(CO)N=CO2)C=C1CCBr,15/000000156,C10H10N3O3Br,300.0,0.6,4.17,-7.606,-0.6516670022584963,-0.741131092238255,-0.6963990472483756,3.324404081840556,2.03,22.1,-140.0,DRUGLIKE_CRAFT
HighDiv_597,HighDiv,NOC1=C(Br)C(CS)=CC(C(=O)O)=C1,12/000001114,C8H8NO3SBr,278.0,1.34,4.4,-6.993,0.023625974706684625,-1.4172317577462974,-0.6968028915198063,3.007713849725402,5.6,13.8,0.0,HIGHDIVERSITY_CONCAT
HighDiv_576,HighDiv,NOC1=C(Br)C(S)=CC(C(=O)O)=C1,12/000001111,C7H6NO3SBr,264.0,1.35,4.41,-6.963,0.052986538922561374,-1.4503198816700191,-0.6986666713737288,3.1372759491038487,5.07,13.2,0.0,HIGHDIVERSITY_CONCAT
HighDiv_740,HighDiv,NCC/C=C(\CN)C(=O)C1=CC(N=O)=C(Br)C=C1O,12/000000470,C12H15N3O3Br,329.0,0.49,4.28,-7.309,-0.3287007958838442,-1.0687035190830976,-0.6987021574834709,3.985650753479269,3.84,2.35,-40.0,HIGHDIVERSITY_CONCAT
Druglike_358,Druglike,CC[C@H](O)C1=NC(O)=NC=C1C(=O)O,29/000000094,C8H10N2O4,198.0,-0.17,4.39,-7.016,-0.0057345895091947315,-1.3918641960714444,-0.6987993927903196,3.441338334366174,4.89,11.8,-170.0,DRUGLIKE_CONCAT
Druglike_734,Druglike,CC(=O)/C=C/CC1=NC(O)=NC=C1C(=O)O,29/000000137,C10H10N2O4,222.0,0.01,4.14,-7.681,-0.7397486949061292,-0.658410782428951,-0.69907973866754,3.185328081788403,5.23,3.85,-20.0,DRUGLIKE_CONCAT
Druglike_1326,Druglike,CCCCC/C=C/[C@H](CO)C1=CC(F)=CC=C1O,13/000000020,C15H21O2F,252.0,3.16,4.06,-7.893,-0.9746332086331483,-0.4245880400346526,-0.6996106243339004,3.0528148046035817,1.92,3.72,-170.0,DRUGLIKE_CRAFT
HighDiv_895,HighDiv,NCC1=C(N2C=NC(CBr)=CC2)C=C(S)C(O)=C1,14/000000006,C12H14N3OSBr,328.0,2.21,4.18,-7.573,-0.6223064380426195,-0.7775280285543481,-0.6999172332984838,4.021610810607299,2.68,17.7,-160.0,HIGHDIVERSITY_CONCAT
Druglike_963,Druglike,CCN1C(C2=NC=C(C(=O)O)C(Br)=C2)=NN(CCCN)C1=O,7/000000069,C13H16N5O3Br,370.0,1.08,4.03,-7.972,-1.0627149012807786,-0.33745598036885194,-0.7000854408248153,2.8291087418021412,5.64,21.8,-140.0,DRUGLIKE_CONCAT
HighDiv_1578,HighDiv,CCCNC(=O)C#CC1=C(O)C(O)=CN=C1,1/000000381,C11H12N2O3,220.0,0.8,4.0,-8.05,-1.1507965939284115,-0.2514268581671757,-0.7011117260477936,3.1187243494742063,3.31,15.4,-20.0,HIGHDIVERSITY_CRAFT
HighDiv_1542,HighDiv,C/C=C/NC1=C(O)C=C(Br)C(C2=NC=C(I)C=C2)=C1,28/000000001,C14H12N2OBrI,431.0,4.67,4.04,-7.943,-1.0333543370649019,-0.3694411668284503,-0.7013977519466761,3.0092466213184217,2.16,14.6,-198.0,HIGHDIVERSITY_CRAFT
Druglike_588,Druglike,CC/C=C\CC(=O)C1=C(CC(=O)O)C(O)=NO1,3/000000036,C11H13NO5,239.0,0.86,4.21,-7.49,-0.5342247453949867,-0.8690718380766445,-0.7016482917358156,3.318156882843901,-0.13,2.35,-40.0,DRUGLIKE_CONCAT
Druglike_1505,Druglike,NCC#CC(=O)C1=NNC(O)=C1CCCN,21/000000002,C10H14N4O2,222.0,-0.25,4.29,-7.277,-0.2993402316679674,-1.1039975179350672,-0.7016688748015173,3.6410075662574233,4.74,3.72,0.0,DRUGLIKE_LANAPDB
HighDiv_867,HighDiv,NCCOC1=CC(NC2=CC(F)=CC(S)=C2Br)=CN=C1CO,16/000000021,C14H15N3O2SFBr,388.0,1.74,4.2,-7.515,-0.5635853096108634,-0.8414984014735437,-0.7025418555422036,3.068371528687387,8.21,19.7,0.0,HIGHDIVERSITY_CONCAT
Druglike_882,Druglike,O=C(O)NC1=C(O)C=C(C2=NNN=C2)C=C1,28/000000225,C9H7N4O3,219.0,1.2,4.07,-7.861,-0.945272644417269,-0.45988203888662227,-0.7025773416519456,2.5224961676560245,3.43,18.0,-120.0,DRUGLIKE_CONCAT
HighDiv_2317,HighDiv,NCC1=CC=C(C2=COC(CNCO)=N2)C(F)=C1Cl,9/000000040,C12H13N3O2FCl,285.0,0.97,4.02,-7.991,-1.092075465496658,-0.31650016855049584,-0.7042878170235769,3.0696916140615267,3.66,2.35,-160.0,HIGHDIVERSITY_MAYBRIDGE
Druglike_1930,Druglike,C=CCC1=C(CC(=O)O)OC=C1C1=CC(CO)=CC(O)=C1,1/000000055,C16H16O5,288.0,1.37,4.19,-7.538,-0.5929458738267401,-0.8161308397986899,-0.704538356812715,2.9470001191059083,5.56,3.85,-120.0,DRUGLIKE_MAYBRIDGE
HighDiv_1159,HighDiv,CNCCNCCCC1=C(Br)C(N=O)=CC(C(=O)CO)=C1,12/000000446,C14H20N3O3Br,358.0,0.81,4.02,-7.99,-1.092075465496658,-0.3176031060146193,-0.7048392857556387,3.029465901599278,4.13,3.58,-50.0,HIGHDIVERSITY_CONCAT
HighDiv_1029,HighDiv,CNCC1=NOC(C2=CC(O)=C(F)C=C2O)=N1,6/000000048,C10H10N3O3F,239.0,1.03,4.1,-7.777,-0.8571909517696387,-0.5525287858730421,-0.7048598688213403,2.717700297061505,2.72,18.9,-160.0,HIGHDIVERSITY_CONCAT
Druglike_319,Druglike,O=C(O)C1=CN=C(O)N=C1[C@@H](O)CBr,29/000000132,C7H7N2O4Br,263.0,0.15,4.43,-6.898,0.11170766735431488,-1.5220108168380828,-0.705151574741884,3.736673053700894,4.99,2.74,-150.0,DRUGLIKE_CONCAT
HighDiv_1464,HighDiv,O=C(CO)C1=CC(O)=C(O)C(C(F)F)=C1,3/000000127,C9H8O4F2,218.0,0.48,4.16,-7.616,-0.681027566474373,-0.7301017175970147,-0.7055646420356938,2.801266846614567,1.94,15.4,-150.0,HIGHDIVERSITY_CRAFT
HighDiv_892,HighDiv,CCNC/C(=C\CNC)C(=O)C1=C(O)C=C(Br)C(N=O)=C1,12/000001030,C14H18N3O3Br,356.0,1.54,4.19,-7.535,-0.5929458738267401,-0.8194396521910623,-0.7061927630089012,3.5309974665860153,4.32,3.7,-170.0,HIGHDIVERSITY_CONCAT
Druglike_967,Druglike,O=C(O)CC1=C(CC2=CC=CCC2)ON=C1O,3/000000205,C12H13NO4,235.0,0.56,4.03,-7.96,-1.0627149012807786,-0.35069122993834106,-0.7067030656095599,3.448956004917479,1.48,19.4,-60.0,DRUGLIKE_CONCAT
Druglike_1941,Druglike,C=C(C(=O)OCCCCF)C1=CNC2=C1N=CC(CN)=N2,28/000000010,C14H17N4O2F,292.0,1.33,4.16,-7.612,-0.681027566474373,-0.7345134674535104,-0.7077705169639417,3.258662394878062,1.57,20.9,-60.0,DRUGLIKE_MAYBRIDGE
Druglike_797,Druglike,OC1=CC(C2=NNN=C2)=CC=C1CF,28/000000353,C9H8N3OF,193.0,2.93,4.11,-7.744,-0.8278303875537594,-0.5889257221891362,-0.7083780548714478,2.76348827799983,3.37,15.9,-120.0,DRUGLIKE_CONCAT
Druglike_757,Druglike,O=C(O)C1=NNC(C(=O)C2=CCCN2)=C1,7/000000036,C9H9N3O3,207.0,0.37,4.14,-7.662,-0.7397486949061292,-0.679366594247308,-0.7095576445767187,3.3994528990236974,1.04,2.22,-20.0,DRUGLIKE_CONCAT
Druglike_2059,Druglike,NCC1=CC=CC(I)=C1C1=NN(C(=O)CC(=O)O)CO1,7/000000001,C12H12N3O4I,389.0,1.73,4.02,-7.981,-1.092075465496658,-0.3275295431917361,-0.7098025043441971,3.3636433478389893,4.32,20.7,-160.0,DRUGLIKE_MAYBRIDGE
Druglike_917,Druglike,C=CCC1=NC=C(C2=C(CO)C(C(=O)O)=CN2)O1,9/000000028,C12H12N2O4,248.0,-0.08,4.05,-7.901,-1.0039937728490251,-0.4157645403216602,-0.7098791565853426,3.2496517336842228,7.05,5.09,-80.0,DRUGLIKE_CONCAT
Druglike_998,Druglike,CCCC1=CC([C@@H](C(=O)O)C2=NNC=C2)=NC(O)=N1,29/000000011,C12H14N4O3,262.0,0.85,4.02,-7.978,-1.092075465496658,-0.3308383555841084,-0.7114569105403832,3.9873752365048336,3.66,3.58,-190.0,DRUGLIKE_CONCAT
HighDiv_1170,HighDiv,CCC1=CC(N2CCNC2=O)=CC(O)=C1,28/000000044,C11H14N2O2,206.0,0.92,4.01,-8.004,-1.1214360297125348,-0.3021619815168833,-0.711799005614709,2.3961111407819384,1.56,12.0,-140.0,HIGHDIVERSITY_CONCAT
HighDiv_1476,HighDiv,O=C(O)CC1=CC(OCC[C@@H]2C=COC2)=C(O)C=C1Br,28/000000012,C14H15O5Br,343.0,2.53,4.13,-7.684,-0.7691092591220059,-0.6551019700365788,-0.7121056145792923,3.4727523827943116,4.4,5.09,-150.0,HIGHDIVERSITY_CRAFT
Druglike_1281,Druglike,N[C@@H](CCC1=CC=CC(Cl)=C1)C1=C(CO)CC1,22/000000003,C14H18NOCl,251.0,1.43,4.13,-7.684,-0.7691092591220059,-0.6551019700365788,-0.7121056145792923,3.126027345067608,5.83,2.22,-150.0,DRUGLIKE_CRAFT
Druglike_1601,Druglike,OC/C=C(\C1=NC=C(C(F)F)N=C1)C1=NNN=C1,29/000000026,C10H9N5OF2,253.0,0.86,4.14,-7.657,-0.7397486949061292,-0.6848812815679283,-0.7123149882370288,3.4621385029149927,3.91,22.6,-150.0,DRUGLIKE_LANAPDB
Druglike_1824,Druglike,C=CCC1=C(C(=O)O)C=C([C@@H](Br)C(=O)O)N1,19/000000006,C10H10NO4Br,288.0,1.0,4.37,-7.043,-0.06445571794094823,-1.362084884540095,-0.7132703012405216,3.85897242538857,5.52,2.22,-150.0,DRUGLIKE_MAYBRIDGE
HighDiv_1920,HighDiv,C[C@@H](/C=C/CCO)/C=C/C1=C(N)C=C(P(=O)(O)O)C=C1F,8/000000045,C14H19NO4PF,315.0,0.45,4.01,-8.0,-1.1214360297125348,-0.306573731373379,-0.7140048805429569,4.083584603439441,5.34,4.81,-200.0,HIGHDIVERSITY_LANAPDB
HighDiv_914,HighDiv,O=NCCCNC(=O)C1=CC=C(I)C(CS)=C1,5/000000089,C11H13N2O2SI,364.0,2.84,4.17,-7.574,-0.6516670022584963,-0.7764250910902246,-0.7140460466743604,2.8094295932971853,2.94,3.85,0.0,HIGHDIVERSITY_CONCAT
Druglike_764,Druglike,C=CC1=CN=C(C2=C(CO)C(CO)=NN2)C=C1Br,7/000000038,C12H12N3O2Br,310.0,1.11,4.13,-7.68,-0.7691092591220059,-0.6595137198930754,-0.7143114895075406,3.3796809644534527,7.15,18.1,-120.0,DRUGLIKE_CONCAT
Druglike_433,Druglike,O=C(O)C1=NC=C(C/C=C\[C@H](O)CO)C=C1Br,13/000000070,C11H11NO4Br,301.0,0.16,4.32,-7.173,-0.2112585390203346,-1.2187030142039685,-0.7149807766121515,3.46925393369637,6.09,2.35,-150.0,DRUGLIKE_CONCAT
HighDiv_966,HighDiv,NC/C=C/C[C@@H](Cl)/C=C/C1=CN=C(CO)C(O)=C1,7/000000035,C13H17N2O2Cl,268.0,0.56,4.14,-7.652,-0.7397486949061292,-0.6903959688885484,-0.7150723318973388,4.011386804603581,5.27,5.09,-150.0,HIGHDIVERSITY_CONCAT
HighDiv_734,HighDiv,CC/C=C(\CNCCS)C(=O)C1=CC(N=O)=C(Br)C=C1O,12/000001032,C14H17N2O3SBr,373.0,2.75,4.28,-7.279,-0.3287007958838442,-1.1017916430068193,-0.7152462194453317,3.586061434197351,2.06,3.7,-110.0,HIGHDIVERSITY_CONCAT
Druglike_670,Druglike,CC(F)(F)CC(=O)C1=C(CC(=O)O)C(O)=NO1,3/000000152,C9H9NO5F2,249.0,0.86,4.17,-7.57,-0.6516670022584963,-0.7808368409467203,-0.7162519216026083,3.372806092330067,1.34,2.35,-190.0,DRUGLIKE_CONCAT
HighDiv_1894,HighDiv,OC[C@H](SC1=NC2=C(C=CC=C2)N1)C1=CSN=N1,21/000000003,C11H10N4OS2,278.0,2.46,4.04,-7.916,-1.0333543370649019,-0.39922047835979885,-0.7162874077123503,3.4077899047487197,1.98,21.9,-190.0,HIGHDIVERSITY_LANAPDB
Druglike_562,Druglike,C=C[C@H](C)C1=NC(O)=NC=C1C(=O)O,29/000000152,C9H10N2O3,194.0,0.63,4.23,-7.409,-0.47550361696323057,-0.9584097726706929,-0.7169566948169618,3.748573261601102,4.54,12.2,-170.0,DRUGLIKE_CONCAT
HighDiv_1078,HighDiv,C/C=C/NC1=C(Br)C(ON)=CC(C(=O)O)=C1,12/000000004,C10H11N2O3Br,287.0,1.38,4.07,-7.834,-0.945272644417269,-0.48966135041797176,-0.7174669974176204,3.1258636810728415,3.98,14.9,-20.0,HIGHDIVERSITY_CONCAT
Druglike_1481,Druglike,N[C@@H](/C=C/C1=NNC=C1CCO)C1=CCNN1,16/000000014,C11H17N5O,235.0,0.07,4.36,-7.062,-0.09381628215682498,-1.341129072721738,-0.7174726774392814,4.906182839573102,4.54,3.58,-150.0,DRUGLIKE_LANAPDB
Druglike_485,Druglike,OC1=C(Br)C=CC(C2=NNN=C2)=C1,28/000000075,C8H6N3OBr,240.0,3.41,4.28,-7.273,-0.3287007958838442,-1.108409267791564,-0.7185550318377041,2.643716257285332,2.75,14.3,-120.0,DRUGLIKE_CONCAT
HighDiv_1551,HighDiv,NCC1=CC(N)=C(C2=CC=CC=C2)C=C1O,9/000000007,C13H14N2O,214.0,1.86,4.04,-7.911,-1.0333543370649019,-0.40473516568041995,-0.7190447513726609,2.074619244579102,1.11,9.8,-200.0,HIGHDIVERSITY_CRAFT
Druglike_898,Druglike,NC1=C(/C=C/CNCCO)C=C(C[C@@H](N)C2=CC=CO2)C=C1,27/000000035,C17H23N3O2,301.0,0.4,4.06,-7.857,-0.9746332086331483,-0.464293788743118,-0.7194634986881332,3.2342198346995215,3.84,5.09,-150.0,DRUGLIKE_CONCAT
HighDiv_756,HighDiv,CCCCC1=C(C=S)C(O)=CC(N2CCNC2=O)=C1,28/000000328,C14H18N2O2S,278.0,1.58,4.27,-7.297,-0.35806136009972356,-1.0819387686525868,-0.7200000643761552,2.977105257022341,6.56,17.5,-140.0,HIGHDIVERSITY_CONCAT
Druglike_1216,Druglike,N[C@@](C#CC1=CNC=C1)(C(=O)O)C1=NN=CO1,25/000000003,C10H8N4O3,232.0,0.66,4.33,-7.136,-0.18189797480445782,-1.2595117003765584,-0.7207048375905081,4.439058114298376,3.12,24.6,-150.0,DRUGLIKE_CRAFT
HighDiv_1555,HighDiv,O=NC(=O)/C(=C/NC1CCCC1)C1=NN=NN1,8/000000001,C9H12N6O2,236.0,0.19,4.03,-7.934,-1.0627149012807786,-0.37936760400556613,-0.7210412526431724,3.635050255309944,4.18,3.58,-150.0,HIGHDIVERSITY_CRAFT
Druglike_1577,Druglike,NCC#CC1=C(C(F)F)ON=C1C(=O)O,6/000000139,C8H7N2O3F2,217.0,0.45,4.17,-7.561,-0.6516670022584963,-0.7907632781238372,-0.7212151401911667,4.104144657265455,4.87,23.0,-150.0,DRUGLIKE_LANAPDB
HighDiv_1816,HighDiv,C#CCNCCC[C@@H](C#CC1=CC(S)=CC=C1I)ON,8/000000051,C15H18N2OSI,401.0,3.51,4.15,-7.614,-0.7103881306902498,-0.7323075925252626,-0.7213478616077562,5.2284817783987085,2.08,21.6,-159.0,HIGHDIVERSITY_LANAPDB
Druglike_515,Druglike,OC1=CC(I)=CC(C2=NNN=C2)=C1,28/000000360,C8H6N3OI,287.0,3.68,4.26,-7.321,-0.3874219243156003,-1.0554682695136095,-0.7214450969146049,2.96032166269074,1.28,14.3,-120.0,DRUGLIKE_CONCAT
Druglike_599,Druglike,CCOC1=CC(/C=C/CNCCO)=C(N)C=C1,27/000000018,C13H20N2O2,236.0,0.95,4.21,-7.454,-0.5342247453949867,-0.9087775867851108,-0.7215011660900488,2.4597954279944023,5.46,3.58,-20.0,DRUGLIKE_CONCAT
HighDiv_956,HighDiv,O=NC1=C(Br)C([N+](=O)[O-])=CC(C(=O)[C@@H]2CNCCN2)=C1,12/000000134,C11H11N4O4Br,343.0,0.89,4.15,-7.613,-0.7103881306902498,-0.733410529989386,-0.7218993303398179,3.6852026425345734,3.37,4.16,-170.0,HIGHDIVERSITY_CONCAT
Druglike_918,Druglike,CC[C@H](C#CC(=O)C1=CCC=C(C(N)=O)O1)CN,23/000000087,C13H16N2O3,248.0,0.3,4.05,-7.875,-1.0039937728490251,-0.4444409143888853,-0.7242173436189552,4.503035922342984,3.75,2.22,-190.0,DRUGLIKE_CONCAT
Druglike_600,Druglike,OC1=CC(Br)=CC(C2=NNN=C2)=C1,28/000000111,C8H6N3OBr,240.0,3.41,4.21,-7.448,-0.5342247453949867,-0.9153952115698544,-0.7248099784824205,2.7182983778674537,0.9,14.3,-120.0,DRUGLIKE_CONCAT
Druglike_1532,Druglike,CO[C@@H](/C=C/C1=CC=C(O)C=C1NC(N)=O)CN,4/000000164,C12H17N3O3,251.0,-0.37,4.25,-7.341,-0.41678248853147704,-1.033409520231128,-0.7250960043813025,3.3805112755611955,4.09,3.58,-170.0,DRUGLIKE_LANAPDB
HighDiv_2238,HighDiv,O=C(O)CN[C@@H]1NC2=C(N1)C(CCCCS)=CC=C2,5/000000004,C13H17N3O2S,279.0,2.11,4.12,-7.685,-0.7984698233378826,-0.6539990325724553,-0.7262344279551689,3.5526007323925946,5.71,3.58,-40.0,HIGHDIVERSITY_MAYBRIDGE
Druglike_2034,Druglike,NCC1=CN=C(C#C[C@H](CCl)C(=O)O)C=C1I,18/000000012,C11H11N2O2ClI,365.0,1.69,4.05,-7.871,-1.0039937728490251,-0.448852664245381,-0.726423218547203,4.5917044353686105,4.76,17.6,-150.0,DRUGLIKE_MAYBRIDGE
